Model,DSO-X 2002A
Serial Number,MY58106372
Start Time,6/26/2025 4:25:56 PM

Setup Text Information:

Analog

Channel 1
Scale,10.000000mV/
Pos,10.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,1
Probe,1.0
Skew,0.000000s

Channel 2
Scale,74.000000mV/
Pos,74.000000mV/
coup
BW,Off
Inv,Off
Imp,1M Ohm
Trace Label,2
Probe,1.0
Skew,0.000000s

Function

WaveformMemory

Trigger
Sweep Mode,AUTO
Coup,DC
Noise Rej,Off
HF Rej,Off
HoldOff,40.000000ns
TriggerControl,EDGE
Source,WGEN
Slope,0.000000V
Adress,USB0::0x0957::0x179B::MY58106372::0::INSTR

Sample Count,Time(s),Channel1,Channel2,
1,-0.005,0.468015700579,-0.0916632935405,
2,-0.004989583335,0.468166470528,-0.0950100272894,
3,-0.00497916667,0.468266963959,-0.095381885767,
4,-0.004968750005,0.468342334032,-0.0983567610383,
5,-0.00495833334,0.468342334032,-0.0951959565282,
6,-0.004947916675,0.468417733908,-0.0951959565282,
7,-0.00493750001,0.468317210674,-0.0983567610383,
8,-0.004927083345,0.468191593885,-0.0961256027222,
9,-0.00491666668,0.468116223812,-0.0942663103342,
10,-0.004906250015,0.467839837074,-0.0959396734834,
11,-0.00489583335,0.467663943768,-0.0942663103342,
12,-0.004885416685,0.46738755703,-0.0931507274508,
13,-0.00487500002,0.467035800219,-0.0898040011525,
14,-0.004864583355,0.466734290123,-0.0851557552814,
15,-0.00485416669,0.466307163239,-0.0857135504484,
16,-0.004843750025,0.465880036354,-0.0816230922937,
17,-0.00483333336,0.465478032827,-0.079577870667,
18,-0.004822916695,0.464925259352,-0.0747437030077,
19,-0.00481250003,0.464473009109,-0.0678643062711,
20,-0.004802083365,0.463920235634,-0.0622864179313,
21,-0.0047916667,0.4633423388,-0.0632160678506,
22,-0.004781250035,0.462839841843,-0.0626582726836,
23,-0.00477083337,0.462211698294,-0.0567085295916,
24,-0.004760416705,0.461608678102,-0.0500150620937,
25,-0.00475000004,0.460980534554,-0.0433215983212,
26,-0.004739583375,0.460327267647,-0.0356984846294,
27,-0.00472916671,0.459724247456,-0.0303065255284,
28,-0.004718750045,0.459045857191,-0.0213819034398,
29,-0.00470833338,0.458342343569,-0.0107839172706,
30,-0.004697916715,0.457739323378,-0.00483416952193,
31,-0.00468750005,0.457010686398,-0.00297487364151,
32,-0.004677083385,0.456357419491,0.00502009922639,
33,-0.00466666672,0.455729275942,0.0146884387359,
34,-0.004656250055,0.455050885677,0.0223115514964,
35,-0.00464583339,0.454523235559,0.0295628067106,
36,-0.004635416725,0.453869968653,0.0373718515038,
37,-0.00462500006,0.453266978264,0.0446231029928,
38,-0.004614583395,0.452739328146,0.0546633042395,
39,-0.00460416673,0.452161431313,0.0641457140446,
40,-0.004593750065,0.451658934355,0.0645175725222,
41,-0.0045833334,0.45120665431,0.0700954571366,
42,-0.004572916735,0.45072928071,0.0739999786019,
43,-0.00456250007,0.450352400541,0.077160783112,
44,-0.004552083405,0.449975520372,0.0810653045774,
45,-0.00454166674,0.449598610401,0.0858994796872,
46,-0.004531250075,0.449297130108,0.0825527459383,
47,-0.00452083341,0.448970496655,0.0851557552814,
48,-0.004510416745,0.44876947999,0.086085408926,
49,-0.00450000008,0.448543339968,0.0868291258812,
50,-0.004489583415,0.448367476463,0.086085408926,
51,-0.00447916675,0.448317229748,0.0842261090875,
52,-0.004468750085,0.448166459799,0.0890602767467,
53,-0.00445833342,0.448141336441,0.0911055058241,
54,-0.004447916755,0.448216706514,0.088874347508,
55,-0.00443750009,0.448216706514,0.0868291258812,
56,-0.004427083425,0.448367476463,0.085527613759,
57,-0.00441666676,0.448467969894,0.0829246044159,
58,-0.004406250095,0.448618710041,0.0845979675651,
59,-0.00439583343,0.448869973421,0.0868291258812,
60,-0.004385416765,0.449096113443,0.0808793753386,
61,-0.0043750001,0.449422746897,0.0780904367566,
62,-0.004364583435,0.44974938035,0.0793919414282,
63,-0.00435416677,0.450101137161,0.077160783112,
64,-0.004343750105,0.450553387403,0.0749296322465,
65,-0.00433333344,0.45098054409,0.0741859078407,
66,-0.004322916775,0.45145791769,0.0687939524651,
67,-0.00431250011,0.451985567808,0.0661909356713,
68,-0.004302083445,0.452488064766,0.0589396841824,
69,-0.00429166678,0.453065961599,0.0557788796723,
70,-0.004281250115,0.453694105148,0.0479698367417,
71,-0.00427083345,0.454272001982,0.045552752912,
72,-0.004260416785,0.454950392246,0.0399748645723,
73,-0.00425000012,0.455528259277,0.0312361735851,
74,-0.004239583455,0.456181526184,0.0215678345412,
75,-0.00422916679,0.456834793091,0.0178492423147,
76,-0.004218750125,0.457437813282,0.0070653250441,
77,-0.00420833346,0.458166450262,-0.00799497310072,
78,-0.004197916795,0.458794593811,-0.0150602981448,
79,-0.00418750013,0.459447860718,-0.0200803969055,
80,-0.004177083465,0.460126250982,-0.0277035105973,
81,-0.0041666668,0.460704147816,-0.0364422015846,
82,-0.004156250135,0.46138253808,-0.0433215983212,
83,-0.00414583347,0.462010681629,-0.0451808944345,
84,-0.004135416805,0.462538331747,-0.0502009913325,
85,-0.00412500014,0.463191598654,-0.058381896466,
86,-0.004114583475,0.463744342327,-0.0589396841824,
87,-0.00410416681,0.464297115803,-0.0624723471701,
88,-0.004093750145,0.464849889278,-0.0671205893159,
89,-0.00408333348,0.465277016163,-0.0734421908855,
90,-0.004072916815,0.465804666281,-0.0801356583834,
91,-0.00406250015,0.466256916523,-0.0818090215325,
92,-0.004052083485,0.466608673334,-0.0819949582219,
93,-0.00404166682,0.467010676861,-0.0806934460998,
94,-0.004031250155,0.467287063599,-0.0849698260427,
95,-0.00402083349,0.467588573694,-0.0914773643017,
