Frank-Hertz Experiment											
											
Vr(V)= 1.5											
Cathode Heater Current (mA) = 300											
		 									
Va(V)_1	Ia(E-12 A)_1	T(c)_1	Va(V)_2	Ia(E-12 A)_2	T(c)_2	Va(V)_3	Ia(E-12 A)_3	T(c)_3	Va(V)_4	Ia(E-12 A)_4	T(c)_4
12.30	3.91	165.80	12.30	10.06	150.66	12.30	26.55	139.40	12.30	141.45	128.91
12.40	3.52	165.80	12.40	8.66	150.63	12.40	22.76	139.40	12.40	122.76	128.91
12.50	3.19	165.81	12.50	7.47	150.63	12.50	18.63	139.41	12.50	102.73	128.89
12.60	2.80	165.81	12.60	6.59	150.63	12.60	16.46	139.41	12.60	89.88	128.89
12.70	2.57	165.83	12.70	6.06	150.61	12.70	14.45	139.42	12.70	80.20	128.87
12.80	2.45	165.83	12.80	5.80	150.61	12.80	14.04	139.42	12.80	76.25	128.87
12.90	2.23	165.86	12.90	5.64	150.58	12.90	13.60	139.43	12.90	74.87	128.85
13.00	2.37	165.86	13.00	5.85	150.58	13.00	13.72	139.43	13.00	75.48	128.85
13.10	2.16	165.87	13.10	6.32	150.56	13.10	14.49	139.43	13.10	76.94	128.82
13.20	2.34	165.87	13.20	6.79	150.56	13.20	15.15	139.43	13.20	78.53	128.82
13.30	2.51	165.89	13.30	7.51	150.53	13.30	16.83	139.43	13.30	81.88	128.81
13.40	2.74	165.89	13.40	8.30	150.53	13.40	18.64	139.45	13.40	87.63	128.81
13.50	2.86	165.91	13.50	9.23	150.50	13.50	21.06	139.45	13.50	94.74	128.79
13.60	3.35	165.91	13.60	10.39	150.50	13.60	23.60	139.44	13.60	103.00	128.79
13.70	3.50	165.93	13.70	11.94	150.47	13.70	27.38	139.44	13.70	114.14	128.77
13.80	3.98	165.93	13.80	13.64	150.47	13.80	30.99	139.45	13.80	123.86	128.77
13.90	4.42	165.95	13.90	15.56	150.45	13.90	35.45	139.45	13.90	136.68	128.75
14.00	4.81	165.95	14.00	17.39	150.45	14.00	39.96	139.46	14.00	149.15	128.75
14.10	5.52	165.97	14.10	20.02	150.42	14.10	45.27	139.46	14.10	165.07	128.73
14.20	6.31	165.97	14.20	22.84	150.42	14.20	51.77	139.46	14.20	183.69	128.73
14.30	6.64	165.99	14.30	25.49	150.39	14.30	57.77	139.46	14.30	201.04	128.70
14.40	7.64	165.99	14.40	28.86	150.39	14.40	65.24	139.47	14.40	221.69	128.70
14.50	8.48	166.01	14.50	31.88	150.37	14.50	72.07	139.47	14.50	239.88	128.68
14.60	9.34	166.01	14.60	34.90	150.37	14.60	79.14	139.48	14.60	259.59	128.68
14.70	10.19	166.01	14.70	39.50	150.34	14.70	88.51	139.48	14.70	284.71	128.67
14.80	11.22	166.03	14.80	43.03	150.34	14.80	96.76	139.48	14.80	306.78	128.67
14.90	12.61	166.03	14.90	48.17	150.31	14.90	107.28	139.48	14.90	334.80	128.65
15.00	13.67	166.05	15.00	52.61	150.31	15.00	117.04	139.49	15.00	359.40	128.65
15.10	15.21	166.05	15.10	57.99	150.28	15.10	128.79	139.49	15.10	389.26	128.62
15.20	16.32	166.07	15.20	63.16	150.28	15.20	139.97	139.50	15.20	417.18	128.62
15.30	17.77	166.07	15.30	68.17	150.25	15.30	150.68	139.50	15.30	443.46	128.60
15.40	19.30	166.09	15.40	74.45	150.25	15.40	163.80	139.50	15.40	476.92	128.60
15.50	20.62	166.09	15.50	79.53	150.22	15.50	175.17	139.50	15.50	505.80	128.59
15.60	21.88	166.10	15.60	84.98	150.22	15.60	187.87	139.51	15.60	539.42	128.59
15.70	22.65	166.10	15.70	88.63	150.20	15.70	196.80	139.51	15.70	565.29	128.57
15.80	23.09	166.13	15.80	90.95	150.20	15.80	204.95	139.52	15.80	592.56	128.57
15.90	22.42	166.13	15.90	90.89	150.18	15.90	208.25	139.52	15.90	611.33	128.55
16.00	21.00	166.15	16.00	87.74	150.18	16.00	206.72	139.52	16.00	625.47	128.55
16.10	19.19	166.15	16.10	82.79	150.15	16.10	200.66	139.52	16.10	629.77	128.54
16.20	16.82	166.16	16.20	74.72	150.15	16.20	189.19	139.52	16.20	626.51	128.54
16.30	14.64	166.16	16.30	67.80	150.13	16.30	177.64	139.52	16.30	617.57	128.51
16.40	12.53	166.18	16.40	60.17	150.13	16.40	163.46	139.53	16.40	601.63	128.51
16.50	10.92	166.18	16.50	54.83	150.10	16.50	152.40	139.53	16.50	585.49	128.50
16.60	9.36	166.21	16.60	48.52	150.10	16.60	138.16	139.54	16.60	560.35	128.50
16.70	8.44	166.21	16.70	42.88	150.08	16.70	124.97	139.54	16.70	532.30	128.47
16.80	7.13	166.22	16.80	35.85	150.08	16.80	107.84	139.54	16.80	493.38	128.47
16.90	6.17	166.22	16.90	29.43	150.05	16.90	90.99	139.54	16.90	452.06	128.46
17.00	5.37	166.25	17.00	24.66	150.05	17.00	78.29	139.55	17.00	418.06	128.46
17.10	4.65	166.25	17.10	20.52	150.03	17.10	66.53	139.55	17.10	382.53	128.44
17.20	4.00	166.27	17.20	17.77	150.03	17.20	58.16	139.56	17.20	354.86	128.44
17.30	3.53	166.27	17.30	15.03	150.00	17.30	49.97	139.56	17.30	324.63	128.44
17.40	2.98	166.30	17.40	13.27	150.00	17.40	44.17	139.56	17.40	301.58	128.42
17.50	2.90	166.30	17.50	11.75	149.97	17.50	39.04	139.56	17.50	281.30	128.42
17.60	2.66	166.31	17.60	10.40	149.97	17.60	34.56	139.58	17.60	261.94	128.40
17.70	2.38	166.31	17.70	9.90	149.97	17.70	32.16	139.58	17.70	251.47	128.40
17.80	2.38	166.33	17.80	9.29	149.94	17.80	30.47	139.58	17.80	242.02	128.38
17.90	2.48	166.33	17.90	9.19	149.94	17.90	29.25	139.58	17.90	235.36	128.38
18.00	2.74	166.35	18.00	9.30	149.93	18.00	28.36	139.58	18.00	228.23	128.36
18.10	2.76	166.35	18.10	9.54	149.93	18.10	27.92	139.58	18.10	223.17	128.36
18.20	3.09	166.38	18.20	10.34	149.89	18.20	28.29	139.59	18.20	219.92	128.34
18.30	3.25	166.38	18.30	11.11	149.89	18.30	29.60	139.59	18.30	220.54	128.34
18.40	3.89	166.39	18.40	12.47	149.87	18.40	31.68	139.60	18.40	223.92	128.32
18.50	4.39	166.39	18.50	13.86	149.87	18.50	33.95	139.60	18.50	227.33	128.32
18.60	5.03	166.41	18.60	15.78	149.84	18.60	36.98	139.60	18.60	230.72	128.30
18.70	5.43	166.41	18.70	17.45	149.84	18.70	39.91	139.61	18.70	233.46	128.30
18.80	6.02	166.43	18.80	19.83	149.82	18.80	43.74	139.61	18.80	238.10	128.27
18.90	6.85	166.43	18.90	22.57	149.82	18.90	48.75	139.62	18.90	246.99	128.27
19.00	7.75	166.46	19.00	25.09	149.78	19.00	53.68	139.62	19.00	257.37	128.26
19.10	8.65	166.46	19.10	28.47	149.78	19.10	60.20	139.63	19.10	271.40	128.26
19.20	9.43	166.47	19.20	31.55	149.76	19.20	65.68	139.63	19.20	283.43	128.24
19.30	10.43	166.47	19.30	35.60	149.76	19.30	73.30	139.63	19.30	299.62	128.24
19.40	11.51	166.49	19.40	39.37	149.73	19.40	80.57	139.63	19.40	315.60	128.22
19.50	12.90	166.49	19.50	44.24	149.73	19.50	89.40	139.64	19.50	337.16	128.22
19.60	14.08	166.51	19.60	48.52	149.71	19.60	97.63	139.64	19.60	357.16	128.20
19.70	15.49	166.51	19.70	54.26	149.71	19.70	108.66	139.65	19.70	383.54	128.20
19.80	16.92	166.52	19.80	58.79	149.68	19.80	117.18	139.65	19.80	403.34	128.18
19.90	18.50	166.52	19.90	65.14	149.68	19.90	128.97	139.66	19.90	429.55	128.18
20.00	19.89	166.52	20.00	70.35	149.66	20.00	139.04	139.66	20.00	451.41	128.16
20.10	21.72	166.54	20.10	77.24	149.66	20.10	151.81	139.66	20.10	479.53	128.16
20.20	23.38	166.54	20.20	83.27	149.64	20.20	163.23	139.66	20.20	505.16	128.14
20.30	25.11	166.56	20.30	90.19	149.64	20.30	176.72	139.67	20.30	536.07	128.14
20.40	26.39	166.56	20.40	95.71	149.61	20.40	187.53	139.67	20.40	560.66	128.12
20.50	27.39	166.58	20.50	100.87	149.61	20.50	198.36	139.69	20.50	586.16	128.12
20.60	27.77	166.58	20.60	105.58	149.59	20.60	209.30	139.69	20.60	613.35	128.10
20.70	27.46	166.59	20.70	108.62	149.59	20.70	217.86	139.69	20.70	639.12	128.10
20.80	26.52	166.59	20.80	109.18	149.56	20.80	222.35	139.69	20.80	658.26	128.08
20.90	24.62	166.61	20.90	107.89	149.56	20.90	224.69	139.69	20.90	678.27	128.08
21.00	22.54	166.61	21.00	104.47	149.54	21.00	223.62	139.69	21.00	693.17	128.07
