LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0,-0.11,-0.11,-4.01E-11,6.45E-12,3,-3.671952000000e-11;-4.915007000000e-11;-3.448614000000e-11
0,-0.1,-0.1,-4.12E-11,4.27E-12,3,-3.638245000000e-11;-4.674829000000e-11;-4.034335000000e-11
0,-0.09,-0.09,-4.65E-11,1.61E-11,3,-3.537115000000e-11;-6.920755000000e-11;-3.486557000000e-11
0,-0.08,-0.08,-4.32E-11,1.27E-11,3,-5.867316000000e-11;-2.749144000000e-11;-4.341937000000e-11
0,-0.07,-0.07,-5.96E-11,1.21E-11,3,-4.282949000000e-11;-7.059811000000e-11;-6.545727000000e-11
0,-0.06,-0.06,-3.67E-11,7.48E-12,3,-3.385418000000e-11;-4.695900000000e-11;-2.930339000000e-11
0,-0.05,-0.05,-5.08E-11,4.41E-12,3,-5.332178000000e-11;-4.455714000000e-11;-5.441734000000e-11
0,-0.04,-0.04,-3.34E-11,8.32E-12,3,-3.398070000000e-11;-4.329302000000e-11;-2.294054000000e-11
0,-0.03,-0.03,-4.43E-11,1.03E-11,3,-4.152326000000e-11;-5.816753000000e-11;-3.330643000000e-11
0,-0.02,-0.02,-4.47E-11,8.91E-12,3,-5.058282000000e-11;-5.138346000000e-11;-3.208456000000e-11
0,-0.01,-0.01,-3.82E-11,9.11E-12,3,-3.945852000000e-11;-2.639593000000e-11;-4.860236000000e-11
0,0,0,-3.93E-11,1.31E-11,3,-3.212667000000e-11;-5.761981000000e-11;-2.803931000000e-11
0,0.1,0.1,-1.57E-11,8.90E-12,3,-1.034153000000e-11;-2.824991000000e-11;-8.529524000000e-12
0,0.2,0.2,-1.44E-11,1.35E-12,3,-1.619867000000e-11;-1.400748000000e-11;-1.295401000000e-11
0,0.3,0.3,1.51E-11,7.41E-12,3,7.187723000000e-12;2.501181000000e-11;1.312900000000e-11
0,0.4,0.4,2.42E-11,7.90E-12,3,3.377645000000e-11;1.443541000000e-11;2.433771000000e-11
0,0.5,0.5,3.08E-11,8.95E-12,3,4.161402000000e-11;1.970250000000e-11;3.107957000000e-11
0,0.6,0.6,5.56E-11,5.54E-12,3,5.771039000000e-11;4.797672000000e-11;6.103990000000e-11
0,0.7,0.7,6.11E-11,1.22E-11,3,5.897470000000e-11;7.696746000000e-11;4.738679000000e-11
0,0.8,0.8,7.67E-11,8.62E-12,3,8.568973000000e-11;7.936909000000e-11;6.508435000000e-11
0,0.9,0.9,9.09E-11,8.89E-12,3,1.030503000000e-10;8.771239000000e-11;8.198153000000e-11
0,1,1,1.03E-10,8.73E-12,3,1.148066000000e-10;9.382239000000e-11;1.007328000000e-10
0,1.1,1.1,1.06E-10,9.62E-12,3,9.403298000000e-11;1.175876000000e-10;1.061685000000e-10
0,1.2,1.2,1.19E-10,7.66E-12,3,1.196103000000e-10;1.282484000000e-10;1.094973000000e-10
0,1.3,1.3,1.41E-10,8.07E-12,3,1.493171000000e-10;1.446401000000e-10;1.303555000000e-10
0,1.4,1.4,1.57E-10,8.50E-12,3,1.687425000000e-10;1.485587000000e-10;1.542052000000e-10
0,1.5,1.5,1.70E-10,6.87E-12,3,1.692904000000e-10;1.784341000000e-10;1.616214000000e-10
0,1.6,1.6,1.85E-10,5.17E-12,3,1.866930000000e-10;1.776757000000e-10;1.898955000000e-10
0,1.7,1.7,1.99E-10,5.15E-12,3,2.051493000000e-10;1.926767000000e-10;2.005142000000e-10
0,1.8,1.8,2.07E-10,6.81E-12,3,2.135346000000e-10;1.975646000000e-10;2.097001000000e-10
0,1.9,1.9,1.99E-10,4.23E-12,3,1.933509000000e-10;2.037165000000e-10;1.987022000000e-10
0,2,2,2.26E-10,9.37E-12,3,2.368787000000e-10;2.278192000000e-10;2.140824000000e-10
0,2.1,2.1,2.37E-10,5.48E-12,3,2.414718000000e-10;2.294201000000e-10;2.405871000000e-10
0,2.2,2.2,2.60E-10,5.88E-12,3,2.670490000000e-10;2.595907000000e-10;2.526379000000e-10
0,2.3,2.3,2.80E-10,4.91E-12,3,2.866007000000e-10;2.746336000000e-10;2.795637000000e-10
0,2.4,2.4,2.77E-10,1.09E-11,3,2.761928000000e-10;2.912354000000e-10;2.646472000000e-10
0,2.5,2.5,3.00E-10,8.97E-12,3,3.099869000000e-10;2.881177000000e-10;3.008013000000e-10
0,2.6,2.6,3.00E-10,9.63E-12,3,3.093128000000e-10;3.042985000000e-10;2.868535000000e-10
0,2.7,2.7,3.18E-10,5.80E-12,3,3.232602000000e-10;3.097760000000e-10;3.203951000000e-10
0,2.8,2.8,3.27E-10,8.68E-12,3,3.256201000000e-10;3.383874000000e-10;3.172766000000e-10
0,2.9,2.9,3.36E-10,5.59E-12,3,3.423061000000e-10;3.286541000000e-10;3.362803000000e-10
0,3,3,3.59E-10,8.48E-12,3,3.489214000000e-10;3.696956000000e-10;3.595824000000e-10
0,3.1,3.1,3.60E-10,1.92E-12,3,3.611838000000e-10;3.578547000000e-10;3.624056000000e-10
0,3.2,3.2,3.68E-10,1.29E-11,3,3.835164000000e-10;3.688949000000e-10;3.518714000000e-10
0,3.3,3.3,3.93E-10,2.99E-12,3,3.891629000000e-10;3.927027000000e-10;3.964948000000e-10
0,3.4,3.4,3.99E-10,7.14E-12,3,4.012565000000e-10;4.058071000000e-10;3.889102000000e-10
0,3.5,3.5,4.12E-10,1.26E-12,3,4.132234000000e-10;4.125489000000e-10;4.102737000000e-10
0,3.6,3.6,4.35E-10,1.00E-11,3,4.381687000000e-10;4.454164000000e-10;4.214821000000e-10
0,3.7,3.7,4.38E-10,1.62E-11,3,4.607121000000e-10;4.251479000000e-10;4.275084000000e-10
0,3.8,3.8,4.44E-10,8.40E-12,3,4.348399000000e-10;4.424668000000e-10;4.551919000000e-10
0,3.9,3.9,4.76E-10,1.18E-11,3,4.914720000000e-10;4.634091000000e-10;4.717518000000e-10
0,4,4,4.79E-10,8.58E-12,3,4.905452000000e-10;4.709518000000e-10;4.741538000000e-10
0,4.1,4.1,4.86E-10,4.07E-12,3,4.826233000000e-10;4.912613000000e-10;4.826234000000e-10
0,4.2,4.2,5.10E-10,3.42E-12,3,5.148164000000e-10;5.098860000000e-10;5.064735000000e-10
0,4.3,4.3,5.18E-10,9.51E-12,3,5.282162000000e-10;5.051246000000e-10;5.193669000000e-10
0,4.4,4.4,5.28E-10,4.08E-12,3,5.293530000000e-10;5.317548000000e-10;5.221479000000e-10
0,4.5,4.5,5.46E-10,5.98E-12,3,5.414471000000e-10;5.415315000000e-10;5.541727000000e-10
0,4.6,4.6,5.48E-10,1.08E-11,3,5.471772000000e-10;5.621364000000e-10;5.356738000000e-10
0,4.7,4.7,5.74E-10,6.61E-12,3,5.798336000000e-10;5.781481000000e-10;5.650439000000e-10
0,4.8,4.8,5.79E-10,1.18E-11,3,5.760841000000e-10;5.952562000000e-10;5.670663000000e-10
0,4.9,4.9,5.81E-10,1.36E-11,3,5.924750000000e-10;5.615882000000e-10;5.879660000000e-10
0,5,5,6.00E-10,9.28E-12,3,5.866176000000e-10;6.079399000000e-10;6.041050000000e-10
