LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
1.8,-0.720000,-0.720000,-4.055479666667e-10,4.307140436015e-12,3,-4.096782000000e-10;-3.996056000000e-10;-4.073601000000e-10
1.8,-0.710000,-0.710000,-4.047189666667e-10,2.337419011550e-12,3,-4.026821000000e-10;-4.079921000000e-10;-4.034827000000e-10
1.8,-0.700000,-0.700000,-4.072053666667e-10,1.325698893247e-12,3,-4.087927000000e-10;-4.072757000000e-10;-4.055477000000e-10
1.8,-0.690000,-0.690000,-4.087646333333e-10,5.704266851129e-12,3,-4.097622000000e-10;-4.013332000000e-10;-4.151985000000e-10
1.8,-0.680000,-0.680000,-4.082168000000e-10,3.333497737612e-12,3,-4.049578000000e-10;-4.068963000000e-10;-4.127963000000e-10
1.8,-0.670000,-0.670000,-4.028785000000e-10,1.900226640869e-12,3,-4.048734000000e-10;-4.003217000000e-10;-4.034404000000e-10
1.8,-0.660000,-0.660000,-4.047188333333e-10,3.855857221020e-12,3,-4.008276000000e-10;-4.033561000000e-10;-4.099728000000e-10
1.8,-0.650000,-0.650000,-4.033138333333e-10,1.827622370428e-12,3,-4.054631000000e-10;-4.009959000000e-10;-4.034825000000e-10
1.8,-0.640000,-0.640000,-4.002655333333e-10,6.134802933175e-12,3,-3.992261000000e-10;-3.933258000000e-10;-4.082447000000e-10
1.8,-0.630000,-0.630000,-3.915275333333e-10,8.210041669944e-13,3,-3.912185000000e-10;-3.926513000000e-10;-3.907128000000e-10
1.8,-0.620000,-0.620000,-4.005183000000e-10,2.185667098775e-13,3,-4.008274000000e-10;-4.003637000000e-10;-4.003638000000e-10
1.8,-0.610000,-0.610000,-3.986639000000e-10,3.360983502885e-12,3,-3.976665000000e-10;-3.951379000000e-10;-4.031873000000e-10
1.8,-0.600000,-0.600000,-3.967954333333e-10,4.277035753364e-12,3,-3.911763000000e-10;-4.015437000000e-10;-3.976663000000e-10
1.8,-0.590000,-0.590000,-3.931289000000e-10,2.373661283053e-12,3,-3.942528000000e-10;-3.953063000000e-10;-3.898276000000e-10
1.8,-0.580000,-0.580000,-3.987199333333e-10,5.018246049723e-12,3,-3.947584000000e-10;-3.956013000000e-10;-4.058001000000e-10
1.8,-0.570000,-0.570000,-3.863859000000e-10,3.389740665597e-12,3,-3.816518000000e-10;-3.894062000000e-10;-3.880997000000e-10
1.8,-0.560000,-0.560000,-3.815673333333e-10,3.201429256164e-12,3,-3.857817000000e-10;-3.780273000000e-10;-3.808930000000e-10
1.8,-0.550000,-0.550000,-3.792073000000e-10,4.469246541271e-12,3,-3.854446000000e-10;-3.769737000000e-10;-3.752036000000e-10
1.8,-0.540000,-0.540000,-3.587534000000e-10,1.528280802361e-11,3,-3.572083000000e-10;-3.408563000000e-10;-3.781956000000e-10
1.8,-0.530000,-0.530000,-3.586550333333e-10,2.417009611018e-11,3,-3.892796000000e-10;-3.564916000000e-10;-3.301939000000e-10
1.8,-0.520000,-0.520000,-3.857816333333e-10,1.281427966771e-11,3,-3.766364000000e-10;-4.039035000000e-10;-3.768050000000e-10
1.8,-0.510000,-0.510000,-3.725202333333e-10,4.859803051108e-12,3,-3.753720000000e-10;-3.765098000000e-10;-3.656789000000e-10
1.8,-0.500000,-0.500000,-3.696264000000e-10,7.742617171646e-13,3,-3.706940000000e-10;-3.693033000000e-10;-3.688819000000e-10
1.8,-0.490000,-0.490000,-3.627148000000e-10,2.791780209830e-12,3,-3.647517000000e-10;-3.587673000000e-10;-3.646254000000e-10
1.8,-0.480000,-0.480000,-3.715228333333e-10,7.768203763777e-12,3,-3.735177000000e-10;-3.798813000000e-10;-3.611695000000e-10
1.8,-0.470000,-0.470000,-3.600737000000e-10,3.493805687213e-12,3,-3.645831000000e-10;-3.595680000000e-10;-3.560700000000e-10
1.8,-0.460000,-0.460000,-3.679405333333e-10,7.988040323856e-12,3,-3.615909000000e-10;-3.792070000000e-10;-3.630237000000e-10
1.8,-0.450000,-0.450000,-3.532744333333e-10,2.955356906064e-12,3,-3.501698000000e-10;-3.572500000000e-10;-3.524035000000e-10
1.8,-0.440000,-0.440000,-3.578961666667e-10,6.117510245371e-12,3,-3.599893000000e-10;-3.641194000000e-10;-3.495798000000e-10
1.8,-0.430000,-0.430000,-3.494111333333e-10,3.537201388417e-12,3,-3.497904000000e-10;-3.449018000000e-10;-3.535412000000e-10
1.8,-0.420000,-0.420000,-3.502962333333e-10,8.136364512210e-12,3,-3.592307000000e-10;-3.395495000000e-10;-3.521085000000e-10
1.8,-0.410000,-0.410000,-3.454916666667e-10,5.117288685970e-12,3,-3.427944000000e-10;-3.526561000000e-10;-3.410245000000e-10
1.8,-0.400000,-0.400000,-3.374422666667e-10,5.172874329509e-12,3,-3.431317000000e-10;-3.306150000000e-10;-3.385801000000e-10
1.8,-0.390000,-0.390000,-3.294349000000e-10,5.743180112679e-12,3,-3.368523000000e-10;-3.228604000000e-10;-3.285920000000e-10
1.8,-0.380000,-0.380000,-3.222704333333e-10,2.577925774783e-11,3,-3.075622000000e-10;-3.007350000000e-10;-3.585141000000e-10
