LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
14.0,1.000000,1.000000,3.758962333333e-09,1.324649061282e-11,3,3.740421000000e-09;3.770550000000e-09;3.765916000000e-09
14.0,1.100000,1.100000,4.055950666667e-09,1.107713757651e-11,3,4.049616000000e-09;4.071526000000e-09;4.046710000000e-09
14.0,1.200000,1.200000,4.353784666667e-09,1.510650840606e-11,3,4.372043000000e-09;4.335049000000e-09;4.354262000000e-09
14.0,1.300000,1.300000,4.660929666667e-09,7.429995124868e-12,3,4.663375000000e-09;4.650857000000e-09;4.668557000000e-09
14.0,1.400000,1.400000,4.952542000000e-09,1.431942473239e-11,3,4.970380000000e-09;4.935321000000e-09;4.951925000000e-09
14.0,1.500000,1.500000,5.235079000000e-09,5.234425342544e-12,3,5.227832000000e-09;5.237395000000e-09;5.240010000000e-09
14.0,1.600000,1.600000,5.541495333333e-09,8.245105430227e-12,3,5.540358000000e-09;5.552114000000e-09;5.532014000000e-09
14.0,1.700000,1.700000,5.839159666667e-09,4.357776369766e-12,3,5.839990000000e-09;5.844033000000e-09;5.833456000000e-09
14.0,1.800000,1.800000,6.153089333333e-09,8.520097860679e-12,3,6.154492000000e-09;6.142024000000e-09;6.162752000000e-09
14.0,1.900000,1.900000,6.438590333333e-09,1.803106070707e-11,3,6.439041000000e-09;6.460445000000e-09;6.416285000000e-09
14.0,2.000000,2.000000,6.733770333333e-09,6.114145693027e-12,3,6.735638000000e-09;6.740148000000e-09;6.725525000000e-09
14.0,2.100000,2.100000,7.032010000000e-09,1.085326792568e-11,3,7.036281000000e-09;7.017107000000e-09;7.042642000000e-09
14.0,2.200000,2.200000,7.316567666667e-09,5.939197607608e-12,3,7.323309000000e-09;7.308858000000e-09;7.317536000000e-09
14.0,2.300000,2.300000,7.590609333333e-09,9.632513598341e-12,3,7.586746000000e-09;7.581228000000e-09;7.603854000000e-09
14.0,2.400000,2.400000,7.852302333333e-09,7.545771280805e-12,3,7.861218000000e-09;7.842766000000e-09;7.852923000000e-09
14.0,2.500000,2.500000,8.108395333333e-09,5.225556706121e-12,3,8.102748000000e-09;8.115347000000e-09;8.107091000000e-09
14.0,2.600000,2.600000,8.373954000000e-09,1.425301175191e-11,3,8.382874000000e-09;8.353840000000e-09;8.385148000000e-09
14.0,2.700000,2.700000,8.590534333333e-09,1.135377791261e-11,3,8.581335000000e-09;8.583737000000e-09;8.606531000000e-09
14.0,2.800000,2.800000,8.814191666667e-09,2.045929129325e-11,3,8.806634000000e-09;8.842158000000e-09;8.793783000000e-09
14.0,2.900000,2.900000,9.025969333333e-09,5.292225261855e-12,3,9.032659000000e-09;9.019718000000e-09;9.025531000000e-09
14.0,3.000000,3.000000,9.226677000000e-09,7.666842157412e-12,3,9.219904000000e-09;9.237396000000e-09;9.222731000000e-09
14.0,3.100000,3.100000,9.436683000000e-09,2.221023337713e-12,3,9.439476000000e-09;9.436531000000e-09;9.434042000000e-09
14.0,3.200000,3.200000,9.619324333333e-09,1.285341535244e-11,3,9.628747000000e-09;9.601151000000e-09;9.628075000000e-09
14.0,3.300000,3.300000,9.801414000000e-09,1.584110055099e-12,3,9.799487000000e-09;9.801388000000e-09;9.803367000000e-09
14.0,3.400000,3.400000,9.972348666667e-09,1.111187524928e-11,3,9.985814000000e-09;9.972632000000e-09;9.958600000000e-09
14.0,3.500000,3.500000,1.014027000000e-08,1.072511383001e-11,3,1.015318000000e-08;1.012692000000e-08;1.014071000000e-08
14.0,3.600000,3.600000,1.031110666667e-08,9.779111525196e-12,3,1.032370000000e-08;1.029986000000e-08;1.030976000000e-08
14.0,3.700000,3.700000,1.046565000000e-08,6.469394613615e-12,3,1.046895000000e-08;1.047139000000e-08;1.045661000000e-08
14.0,3.800000,3.800000,1.063367666667e-08,1.155621718191e-11,3,1.064719000000e-08;1.061896000000e-08;1.063488000000e-08
14.0,3.900000,3.900000,1.076849333333e-08,4.313562590507e-12,3,1.076799000000e-08;1.076348000000e-08;1.077401000000e-08
14.0,4.000000,4.000000,1.090219666667e-08,1.031296379428e-11,3,1.089473000000e-08;1.091678000000e-08;1.089508000000e-08
14.0,4.100000,4.100000,1.105438666667e-08,5.156131193918e-12,3,1.104744000000e-08;1.105594000000e-08;1.105978000000e-08
14.0,4.200000,4.200000,1.119222000000e-08,8.260621445549e-12,3,1.119718000000e-08;1.118058000000e-08;1.119890000000e-08
14.0,4.300000,4.300000,1.129525333333e-08,4.692301022834e-12,3,1.129790000000e-08;1.128866000000e-08;1.129920000000e-08
14.0,4.400000,4.400000,1.143015333333e-08,8.056783201474e-12,3,1.143041000000e-08;1.143989000000e-08;1.142016000000e-08
14.0,4.500000,4.500000,1.155583666667e-08,3.049965391425e-12,3,1.155678000000e-08;1.155901000000e-08;1.155172000000e-08
14.0,4.600000,4.600000,1.166196000000e-08,6.947982920724e-12,3,1.165293000000e-08;1.166983000000e-08;1.166312000000e-08
14.0,4.700000,4.700000,1.176766333333e-08,2.784628441202e-12,3,1.176606000000e-08;1.177158000000e-08;1.176535000000e-08
14.0,4.800000,4.800000,1.187730000000e-08,7.555276302029e-12,3,1.187001000000e-08;1.188771000000e-08;1.187418000000e-08
14.0,4.900000,4.900000,1.199222333333e-08,6.694123459340e-12,3,1.199179000000e-08;1.198425000000e-08;1.200063000000e-08
14.0,5.000000,5.000000,1.209005000000e-08,3.226215533201e-12,3,1.208882000000e-08;1.209447000000e-08;1.208686000000e-08
12.0,-2.000000,-2.000000,-3.610220666667e-10,2.162675226139e-11,3,-3.902671000000e-10;-3.386458000000e-10;-3.541533000000e-10
12.0,-1.900000,-1.900000,-3.357241000000e-10,3.005891338688e-12,3,-3.383930000000e-10;-3.372551000000e-10;-3.315242000000e-10
12.0,-1.800000,-1.800000,-3.369180333333e-10,1.109829202665e-11,3,-3.212420000000e-10;-3.454303000000e-10;-3.440818000000e-10
12.0,-1.700000,-1.700000,-3.265516666667e-10,1.073209368618e-12,3,-3.250347000000e-10;-3.273523000000e-10;-3.272680000000e-10
12.0,-1.600000,-1.600000,-3.230540333333e-10,4.355048326814e-12,3,-3.284901000000e-10;-3.178287000000e-10;-3.228433000000e-10
12.0,-1.500000,-1.500000,-3.226185666667e-10,5.248652869282e-12,3,-3.273523000000e-10;-3.252031000000e-10;-3.153003000000e-10
12.0,-1.400000,-1.400000,-3.218179333333e-10,8.248385198463e-12,3,-3.126034000000e-10;-3.326198000000e-10;-3.202306000000e-10
