# Press Shift+Enter to add data
# Press Ctrl+S to save
# sample 22 
# Task 5 Uh(T) at B = 300 cooling
140.5	-11	514
139.8	-11	514
138.6	-11	521
137.4	-11	531
136.3	-11	539
135.7	-11	552
134.5	-11	563
133.6	-12	574
132.7	-12	588
131.5	-12	602
130.8	-12	615
129.7	-12	630
128.7	-12	648
127.4	-13	665
126.6	-13	682
125.6	-13	698
124.6	-13	717
123.7	-13	735
122.6	-13	756
121.5	-13	773
120.8	-13	790
119.4	-13	818
118.3	-13	846
116.8	-13	875
114.6	-13	926
112.7	-13	972
110.6	-12	1024
108.7	-11	1075
106.4	-10	1131
104.7	-9	1180
102.8	-8	1232
100.7	-6	1283
96.1	-2	1410
90.3	4	1519
85.8	10	1600
80.5	16	1660
75.5	21	1687
70.5	26	1693
65.6	29	1685
60.9	32	1665
55.8	34	1630
50.9	35	1591
45.6	36	1546
