# Press Shift+Enter to add data
# Press Ctrl+S to save
# sample 22 Task 3 Up(T) at B = 0 cooling
# T Uh Ub
142.9	-6	465
141.4	-6	448
140.6	-6	456
139.5	-6	461
138.9	-7	470
137.7	-7	482
136.7	-7	492
135.6	-7	503
134.7	-7	515
133.6	-8	528
132.7	-8	543
131.7	-8	555
130.6	-8	569
129.6	-9	588
128.7	-9	601
127.8	-9	616
126.6	-9	636
125.6	-9	653
124.7	-10	670
123.6	-10	691
122.7	-10	707
121.6	-10	727
120.8	-11	745
118.7	-11	787
116.6	-12	833
114.6	-13	881
112.6	-13	928
110.9	-14	972
108.7	-15	1028
106.8	-15	1080
104.7	-16	1134
102.7	-17	1188
100.7	-17	1240
95.8	-19	1363
90.9	-20	1473
85.6	-21	1567
80.9	-22	1626
75.5	-22	1664
69.8	-22	1674
65.7	-21	1665
60.9	-21	1644
56.0	-21	1609
50.4	-20	1564
