# Press Shift+Enter to add data
# Press Ctrl+S to save
# sample 12
# Task 5 Uh(T) at B = 300 cooling
# T Uh Ub
141.7	-23	369
140.4	-24	374
139.6	-24	379
138.8	-24	385
137.9	-24	393
136.6	-25	403
135.6	-25	412
134.2	-26	422
133.5	-26	429
132.7	-26	438
131.8	-27	447
130.6	-27	458
129.6	-28	470
128.7	-28	480
127.6	-29	491
126.5	-29	504
125.6	-30	515
124.8	-30	525
123.6	-30	538
123.0	-31	549
121.1	-32	569
120.5	-32	581
118.4	-33	606
116.7	-34	633
114.5	-36	664
112.4	-37	694
110.9	-38	722
108.7	-39	756
106.6	-41	788
104.6	-42	822
102.7	-44	855
100.7	-45	888
95.2	-50	983
92.0	-53	1046
89.0	-56	1097
82.7	-60	1168
75.7	-64	1231
70.4	-67	1260
65.1	-69	1273
60.2	-70	1272
54.2	-71	1259
50.5	-71	1247
