LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
5.0,-0.700000,-0.700000,4.768482666667e-10,1.866776995543e-11,3,4.599252000000e-10;5.028579000000e-10;4.677617000000e-10
5.0,-0.690000,-0.690000,5.258621666667e-10,2.743391289461e-11,3,5.503831000000e-10;4.875638000000e-10;5.396396000000e-10
5.0,-0.680000,-0.680000,5.402293666667e-10,1.962681914886e-11,3,5.320979000000e-10;5.672783000000e-10;5.213119000000e-10
5.0,-0.670000,-0.670000,5.771093666667e-10,1.820657194721e-11,3,5.961395000000e-10;5.525740000000e-10;5.826146000000e-10
5.0,-0.660000,-0.660000,5.987090000000e-10,1.549323715884e-11,3,5.875017000000e-10;6.206178000000e-10;5.880075000000e-10
5.0,-0.650000,-0.650000,6.455183000000e-10,1.922380056146e-11,3,6.576105000000e-10;6.183851000000e-10;6.605593000000e-10
5.0,-0.640000,-0.640000,6.446195666667e-10,1.480913571130e-11,3,6.426109000000e-10;6.636777000000e-10;6.275701000000e-10
5.0,-0.630000,-0.630000,7.082955666667e-10,1.457216005272e-11,3,7.266652000000e-10;6.910213000000e-10;7.072002000000e-10
5.0,-0.620000,-0.620000,7.249376666667e-10,7.545925729086e-12,3,7.350914000000e-10;7.170169000000e-10;7.227047000000e-10
5.0,-0.610000,-0.610000,7.722665000000e-10,2.503760202509e-11,3,7.903695000000e-10;7.368610000000e-10;7.895690000000e-10
5.0,-0.600000,-0.600000,7.898218000000e-10,1.726417955556e-11,3,7.732215000000e-10;7.826171000000e-10;8.136268000000e-10
5.0,-0.590000,-0.590000,8.374596666667e-10,8.186584077759e-12,3,8.290474000000e-10;8.347770000000e-10;8.485546000000e-10
5.0,-0.580000,-0.580000,8.563627000000e-10,1.488296714167e-11,3,8.391163000000e-10;8.754346000000e-10;8.545372000000e-10
5.0,-0.570000,-0.570000,9.039023666667e-10,2.747353657338e-11,3,9.313865000000e-10;8.663767000000e-10;9.139439000000e-10
5.0,-0.560000,-0.560000,9.324262000000e-10,1.539707874306e-11,3,9.503045000000e-10;9.127223000000e-10;9.342518000000e-10
5.0,-0.550000,-0.550000,9.630141000000e-10,1.825071795428e-11,3,9.560760000000e-10;9.880129000000e-10;9.449534000000e-10
5.0,-0.540000,-0.540000,1.003938733333e-09,1.650534134663e-11,3,9.920996000000e-10;9.924366000000e-10;1.027280000000e-09
5.0,-0.530000,-0.530000,1.031043666667e-09,1.863882918951e-11,3,1.022350000000e-09;1.056941000000e-09;1.013840000000e-09
5.0,-0.520000,-0.520000,1.083386666667e-09,1.386224710820e-11,3,1.076660000000e-09;1.102697000000e-09;1.070803000000e-09
5.0,-0.510000,-0.510000,1.119901000000e-09,1.185447766317e-11,3,1.104550000000e-09;1.121741000000e-09;1.133412000000e-09
5.0,-0.500000,-0.500000,1.153986666667e-09,8.447945286018e-12,3,1.164464000000e-09;1.143776000000e-09;1.153720000000e-09
5.0,-0.490000,-0.490000,1.194040333333e-09,9.534157307049e-13,3,1.194715000000e-09;1.192692000000e-09;1.194714000000e-09
5.0,-0.480000,-0.480000,1.232788000000e-09,8.316081649431e-12,3,1.239248000000e-09;1.238069000000e-09;1.221047000000e-09
5.0,-0.470000,-0.470000,1.274077666667e-09,1.222259201461e-12,3,1.273502000000e-09;1.272954000000e-09;1.275777000000e-09
5.0,-0.460000,-0.460000,1.310283333333e-09,3.164625974038e-12,3,1.309061000000e-09;1.307166000000e-09;1.314623000000e-09
5.0,-0.450000,-0.450000,1.345604333333e-09,4.675681221907e-12,3,1.350309000000e-09;1.347276000000e-09;1.339228000000e-09
5.0,-0.440000,-0.440000,1.405179666667e-09,1.392609876774e-11,3,1.421387000000e-09;1.387386000000e-09;1.406766000000e-09
5.0,-0.430000,-0.430000,1.439503000000e-09,1.402151677482e-11,3,1.436090000000e-09;1.458126000000e-09;1.424293000000e-09
5.0,-0.420000,-0.420000,1.468870000000e-09,2.782683281774e-11,3,1.442158000000e-09;1.507253000000e-09;1.457199000000e-09
5.0,-0.410000,-0.410000,1.527195333333e-09,1.808364668853e-11,3,1.541001000000e-09;1.501649000000e-09;1.538936000000e-09
5.0,-0.400000,-0.400000,1.528473666667e-09,2.419864185353e-11,3,1.520693000000e-09;1.561225000000e-09;1.503503000000e-09
5.0,-0.390000,-0.390000,1.604241333333e-09,1.714216326942e-11,3,1.606811000000e-09;1.582080000000e-09;1.623833000000e-09
5.0,-0.380000,-0.380000,1.628861000000e-09,1.442560309542e-11,3,1.634240000000e-09;1.643214000000e-09;1.609129000000e-09
5.0,-0.370000,-0.370000,1.665951000000e-09,2.301530144636e-11,3,1.642202000000e-09;1.697101000000e-09;1.658550000000e-09
5.0,-0.360000,-0.360000,1.713785666667e-09,3.792724897602e-11,3,1.679954000000e-09;1.766747000000e-09;1.694656000000e-09
5.0,-0.350000,-0.350000,1.754569666667e-09,3.107290088736e-11,3,1.797587000000e-09;1.725288000000e-09;1.740834000000e-09
5.0,-0.340000,-0.340000,1.824566000000e-09,4.082749716388e-11,3,1.766999000000e-09;1.857204000000e-09;1.849495000000e-09
5.0,-0.330000,-0.330000,1.862624666667e-09,2.470214412196e-11,3,1.863102000000e-09;1.832135000000e-09;1.892637000000e-09
5.0,-0.320000,-0.320000,1.921948333333e-09,2.632497806689e-11,3,1.896893000000e-09;1.910629000000e-09;1.958323000000e-09
