LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0.0,-0.320000,-0.320000,-1.805370600000e-10,1.973867941111e-11,10,-1.571494000000e-10;-1.970980000000e-10;-1.514184000000e-10;-2.012278000000e-10;-1.658303000000e-10;-2.080544000000e-10;-1.800735000000e-10;-1.916198000000e-10;-1.581608000000e-10;-1.947382000000e-10
0.0,-0.310000,-0.310000,-1.811227900000e-10,1.734989643021e-11,10,-1.644396000000e-10;-1.939797000000e-10;-1.608999000000e-10;-2.002585000000e-10;-1.642711000000e-10;-1.941903000000e-10;-1.968030000000e-10;-1.804528000000e-10;-2.011013000000e-10;-1.548317000000e-10
0.0,-0.300000,-0.300000,-1.823195800000e-10,1.989310387475e-11,10,-2.075065000000e-10;-1.561381000000e-10;-1.919570000000e-10;-1.869002000000e-10;-1.917884000000e-10;-1.971402000000e-10;-1.531040000000e-10;-1.942325000000e-10;-1.496907000000e-10;-1.947382000000e-10
0.0,-0.290000,-0.290000,-1.787882400000e-10,1.565351009788e-11,10,-1.755645000000e-10;-2.159345000000e-10;-1.780087000000e-10;-1.715191000000e-10;-1.819277000000e-10;-1.735418000000e-10;-1.839925000000e-10;-1.574866000000e-10;-1.901028000000e-10;-1.598042000000e-10
0.0,-0.280000,-0.280000,-1.783162700000e-10,1.569516492644e-11,10,-1.936004000000e-10;-1.693278000000e-10;-2.070851000000e-10;-1.568123000000e-10;-1.802421000000e-10;-1.584558000000e-10;-1.903135000000e-10;-1.673894000000e-10;-1.897657000000e-10;-1.701706000000e-10
0.0,-0.270000,-0.270000,-1.779032900000e-10,1.182614502494e-11,10,-1.919569000000e-10;-1.820541000000e-10;-1.932211000000e-10;-1.748903000000e-10;-1.791886000000e-10;-1.583293000000e-10;-1.705077000000e-10;-1.700864000000e-10;-1.646503000000e-10;-1.941482000000e-10
0.0,-0.260000,-0.260000,-1.743087700000e-10,6.966238101594e-12,10,-1.648610000000e-10;-1.681058000000e-10;-1.841611000000e-10;-1.805792000000e-10;-1.700442000000e-10;-1.862259000000e-10;-1.748060000000e-10;-1.759859000000e-10;-1.676001000000e-10;-1.707185000000e-10
0.0,-0.250000,-0.250000,-1.770731200000e-10,4.200425544585e-12,10,-1.737525000000e-10;-1.791464000000e-10;-1.742160000000e-10;-1.693700000000e-10;-1.765337000000e-10;-1.736261000000e-10;-1.813798000000e-10;-1.773765000000e-10;-1.830233000000e-10;-1.823069000000e-10
0.0,-0.240000,-0.240000,-1.763483300000e-10,9.975620615185e-12,10,-1.893864000000e-10;-1.862259000000e-10;-1.863102000000e-10;-1.674316000000e-10;-1.785986000000e-10;-1.621219000000e-10;-1.652824000000e-10;-1.654088000000e-10;-1.863102000000e-10;-1.764073000000e-10
0.0,-0.230000,-0.230000,-1.785438000000e-10,8.759024858396e-12,10,-1.807056000000e-10;-1.673051000000e-10;-1.838660000000e-10;-1.662938000000e-10;-1.818012000000e-10;-1.802420000000e-10;-1.948224000000e-10;-1.864787000000e-10;-1.758174000000e-10;-1.681058000000e-10
0.0,-0.220000,-0.220000,-1.801535300000e-10,1.490860789806e-11,10,-1.886700000000e-10;-1.600571000000e-10;-1.975193000000e-10;-1.572337000000e-10;-1.791885000000e-10;-1.745953000000e-10;-1.690750000000e-10;-1.989521000000e-10;-1.761966000000e-10;-2.000477000000e-10
0.0,-0.210000,-0.210000,-1.807266400000e-10,1.702459366976e-11,10,-1.926733000000e-10;-1.708027000000e-10;-1.860995000000e-10;-1.681058000000e-10;-1.621219000000e-10;-1.882064000000e-10;-1.573601000000e-10;-1.954124000000e-10;-1.709713000000e-10;-2.155130000000e-10
0.0,-0.200000,-0.200000,-1.799386200000e-10,1.456004292616e-11,10,-1.608156000000e-10;-1.877851000000e-10;-1.665044000000e-10;-1.879115000000e-10;-1.776715000000e-10;-1.736682000000e-10;-2.050202000000e-10;-1.624169000000e-10;-2.012698000000e-10;-1.763230000000e-10
0.0,-0.190000,-0.190000,-1.803052300000e-10,1.718187822568e-11,10,-1.860573000000e-10;-1.720248000000e-10;-1.892178000000e-10;-1.549160000000e-10;-1.957495000000e-10;-1.600149000000e-10;-1.993735000000e-10;-1.773765000000e-10;-2.073379000000e-10;-1.609841000000e-10
0.0,-0.180000,-0.180000,-1.728802100000e-10,1.579240742873e-11,10,-1.850460000000e-10;-1.499014000000e-10;-1.863523000000e-10;-1.519662000000e-10;-1.846667000000e-10;-1.621641000000e-10;-1.906506000000e-10;-1.585400000000e-10;-1.925890000000e-10;-1.669258000000e-10
0.0,-0.170000,-0.170000,-1.740854000000e-10,1.365127327812e-11,10,-1.499014000000e-10;-1.924204000000e-10;-1.612791000000e-10;-1.960023000000e-10;-1.655353000000e-10;-1.810848000000e-10;-1.649031000000e-10;-1.832761000000e-10;-1.749324000000e-10;-1.715191000000e-10
0.0,-0.160000,-0.160000,-1.769972600000e-10,1.157807297465e-11,10,-1.692435000000e-10;-1.973087000000e-10;-1.780086000000e-10;-1.879958000000e-10;-1.517977000000e-10;-1.784721000000e-10;-1.682322000000e-10;-1.823069000000e-10;-1.786407000000e-10;-1.779664000000e-10
0.0,-0.150000,-0.150000,-1.809583900000e-10,1.003890111282e-11,10,-1.765337000000e-10;-1.606049000000e-10;-1.801156000000e-10;-1.691592000000e-10;-1.854673000000e-10;-1.847510000000e-10;-1.968873000000e-10;-1.898498000000e-10;-1.884593000000e-10;-1.777558000000e-10
0.0,-0.140000,-0.140000,-1.728886300000e-10,9.314945709563e-12,10,-1.812112000000e-10;-1.861837000000e-10;-1.810848000000e-10;-1.829390000000e-10;-1.560538000000e-10;-1.660409000000e-10;-1.631333000000e-10;-1.683586000000e-10;-1.702549000000e-10;-1.736261000000e-10
