LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
12.0,3.200000,3.200000,3.856634333333e-07,1.359640475356e-11,3,3.856491000000e-07;3.856817000000e-07;3.856595000000e-07
12.0,3.300000,3.300000,3.871911666667e-07,1.378461299984e-11,3,3.872000000000e-07;3.872018000000e-07;3.871717000000e-07
12.0,3.400000,3.400000,3.885792000000e-07,4.086914076252e-11,3,3.885674000000e-07;3.886341000000e-07;3.885361000000e-07
12.0,3.500000,3.500000,3.898516333333e-07,4.919412792419e-11,3,3.898387000000e-07;3.899173000000e-07;3.897989000000e-07
12.0,3.600000,3.600000,3.910638333333e-07,1.382807128833e-11,3,3.910832000000e-07;3.910518000000e-07;3.910565000000e-07
12.0,3.700000,3.700000,3.921622333333e-07,3.767690126444e-11,3,3.921527000000e-07;3.922124000000e-07;3.921216000000e-07
12.0,3.800000,3.800000,3.932075333333e-07,1.522549032234e-11,3,3.932060000000e-07;3.932269000000e-07;3.931897000000e-07
12.0,3.900000,3.900000,3.942408666667e-07,2.723139527988e-11,3,3.942357000000e-07;3.942765000000e-07;3.942104000000e-07
12.0,4.000000,4.000000,3.952113333333e-07,8.996419040681e-12,3,3.952073000000e-07;3.952029000000e-07;3.952238000000e-07
12.0,4.100000,4.100000,3.961723000000e-07,2.875042028678e-11,3,3.962045000000e-07;3.961347000000e-07;3.961777000000e-07
12.0,4.200000,4.200000,3.970749333333e-07,8.475192557636e-12,3,3.970825000000e-07;3.970792000000e-07;3.970631000000e-07
12.0,4.300000,4.300000,3.979552666667e-07,3.191492162331e-11,3,3.979277000000e-07;3.980000000000e-07;3.979381000000e-07
12.0,4.400000,4.400000,3.987990000000e-07,3.684028591999e-11,3,3.988289000000e-07;3.987471000000e-07;3.988210000000e-07
12.0,4.500000,4.500000,3.995646666667e-07,2.076894048547e-11,3,3.995463000000e-07;3.995937000000e-07;3.995540000000e-07
12.0,4.600000,4.600000,4.003450666667e-07,2.226422142263e-11,3,4.003763000000e-07;4.003260000000e-07;4.003329000000e-07
12.0,4.700000,4.700000,4.010721000000e-07,2.021138293141e-11,3,4.010516000000e-07;4.010996000000e-07;4.010651000000e-07
12.0,4.800000,4.800000,4.018622000000e-07,2.901735113112e-11,3,4.018497000000e-07;4.018346000000e-07;4.019023000000e-07
12.0,4.900000,4.900000,4.025644333333e-07,2.137106039068e-11,3,4.025446000000e-07;4.025941000000e-07;4.025546000000e-07
12.0,5.000000,5.000000,4.032141666667e-07,7.402852303144e-12,3,4.032246000000e-07;4.032082000000e-07;4.032097000000e-07
8.0,-5.000000,-5.000000,-1.766350000000e-09,6.108649402828e-11,3,-1.852195000000e-09;-1.715042000000e-09;-1.731813000000e-09
8.0,-4.900000,-4.900000,-1.678777666667e-09,5.557954619782e-12,3,-1.678131000000e-09;-1.685885000000e-09;-1.672317000000e-09
8.0,-4.800000,-4.800000,-1.659212333333e-09,1.183738299719e-11,3,-1.658244000000e-09;-1.674170000000e-09;-1.645223000000e-09
8.0,-4.700000,-4.700000,-1.670153666667e-09,9.235294665334e-12,3,-1.676193000000e-09;-1.677163000000e-09;-1.657105000000e-09
8.0,-4.600000,-4.600000,-1.655532333333e-09,1.894689853834e-11,3,-1.669578000000e-09;-1.628748000000e-09;-1.668271000000e-09
8.0,-4.500000,-4.500000,-1.652189666667e-09,1.682669064975e-11,3,-1.639955000000e-09;-1.675983000000e-09;-1.640631000000e-09
8.0,-4.400000,-4.400000,-1.625110000000e-09,2.317543401967e-11,3,-1.655294000000e-09;-1.598957000000e-09;-1.621079000000e-09
8.0,-4.300000,-4.300000,-1.628382333333e-09,1.854359722983e-11,3,-1.620489000000e-09;-1.610671000000e-09;-1.653987000000e-09
8.0,-4.200000,-4.200000,-1.619098333333e-09,1.548705016744e-11,3,-1.602791000000e-09;-1.639914000000e-09;-1.614590000000e-09
8.0,-4.100000,-4.100000,-1.634127000000e-09,1.893945727839e-11,3,-1.657316000000e-09;-1.610924000000e-09;-1.634141000000e-09
8.0,-4.000000,-4.000000,-1.612258333333e-09,1.306491934746e-11,3,-1.599168000000e-09;-1.607511000000e-09;-1.630096000000e-09
8.0,-3.900000,-3.900000,-1.601598000000e-09,2.300661697570e-11,3,-1.581050000000e-09;-1.633719000000e-09;-1.590025000000e-09
8.0,-3.800000,-3.800000,-1.601472000000e-09,9.633844196373e-12,3,-1.598663000000e-09;-1.614422000000e-09;-1.591331000000e-09
