LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
12.0,3.700000,3.700000,1.352539333333e-08,2.813859311021e-11,3,1.349335000000e-08;1.356185000000e-08;1.352098000000e-08
12.0,3.800000,3.800000,1.352796000000e-08,2.796545368844e-11,3,1.350926000000e-08;1.356749000000e-08;1.350713000000e-08
12.0,3.900000,3.900000,1.357671000000e-08,2.429678167989e-11,3,1.359589000000e-08;1.354243000000e-08;1.359181000000e-08
12.0,4.000000,4.000000,1.357999333333e-08,1.519280824016e-11,3,1.356640000000e-08;1.357238000000e-08;1.360120000000e-08
12.0,4.100000,4.100000,1.358486666667e-08,1.283715787167e-11,3,1.356930000000e-08;1.360074000000e-08;1.358456000000e-08
12.0,4.200000,4.200000,1.359426000000e-08,2.709775021412e-11,3,1.357731000000e-08;1.363250000000e-08;1.357297000000e-08
12.0,4.300000,4.300000,1.361763666667e-08,2.873904699572e-11,3,1.364430000000e-08;1.357774000000e-08;1.363087000000e-08
12.0,4.400000,4.400000,1.362298000000e-08,2.829841338309e-11,3,1.360297000000e-08;1.366300000000e-08;1.360297000000e-08
12.0,4.500000,4.500000,1.365354333333e-08,1.315735873528e-11,3,1.366609000000e-08;1.363537000000e-08;1.365917000000e-08
12.0,4.600000,4.600000,1.367865333333e-08,2.189493447251e-11,3,1.368449000000e-08;1.364940000000e-08;1.370207000000e-08
12.0,4.700000,4.700000,1.366896333333e-08,3.231521038493e-11,3,1.365066000000e-08;1.371438000000e-08;1.364185000000e-08
12.0,4.800000,4.800000,1.367625333333e-08,1.777331770442e-11,3,1.365112000000e-08;1.368855000000e-08;1.368909000000e-08
12.0,4.900000,4.900000,1.370323000000e-08,3.044857632140e-11,3,1.366027000000e-08;1.372216000000e-08;1.372726000000e-08
12.0,5.000000,5.000000,1.370035000000e-08,2.341958724373e-11,3,1.368555000000e-08;1.373341000000e-08;1.368209000000e-08
8.0,-5.000000,-5.000000,-3.067758000000e-10,4.704568227039e-11,3,-3.709079000000e-10;-2.593719000000e-10;-2.900476000000e-10
8.0,-4.900000,-4.900000,-2.564084000000e-10,3.805317439225e-11,3,-2.395677000000e-10;-3.090934000000e-10;-2.205641000000e-10
8.0,-4.800000,-4.800000,-2.565207666667e-10,3.481534161835e-11,3,-3.004132000000e-10;-2.152548000000e-10;-2.538943000000e-10
8.0,-4.700000,-4.700000,-2.422785333333e-10,1.702982712113e-11,3,-2.492171000000e-10;-2.587821000000e-10;-2.188364000000e-10
