LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
24.0,-0.760000,-0.760000,-1.805753000000e-09,2.861514886676e-11,3,-1.819869000000e-09;-1.831540000000e-09;-1.765850000000e-09
24.0,-0.750000,-0.750000,-1.783996666667e-09,3.227511330559e-11,3,-1.812115000000e-09;-1.738800000000e-09;-1.801075000000e-09
24.0,-0.740000,-0.740000,-1.738658333333e-09,3.331119944136e-11,3,-1.719332000000e-09;-1.785528000000e-09;-1.711115000000e-09
24.0,-0.730000,-0.730000,-1.727548333333e-09,3.217807362510e-12,3,-1.725272000000e-09;-1.732099000000e-09;-1.725274000000e-09
24.0,-0.720000,-0.720000,-1.713700000000e-09,3.679515137442e-11,3,-1.736186000000e-09;-1.661817000000e-09;-1.743097000000e-09
24.0,-0.710000,-0.710000,-1.652379000000e-09,2.380561127129e-11,3,-1.635651000000e-09;-1.686045000000e-09;-1.635441000000e-09
24.0,-0.700000,-0.700000,-1.627406000000e-09,3.725155945729e-11,3,-1.651957000000e-09;-1.574764000000e-09;-1.655497000000e-09
24.0,-0.690000,-0.690000,-1.569020000000e-09,2.593177719838e-11,3,-1.550621000000e-09;-1.605693000000e-09;-1.550746000000e-09
24.0,-0.680000,-0.680000,-1.549637000000e-09,1.673637800322e-11,3,-1.561786000000e-09;-1.525971000000e-09;-1.561154000000e-09
24.0,-0.670000,-0.670000,-1.493470333333e-09,4.217585985951e-11,3,-1.506884000000e-09;-1.436432000000e-09;-1.537095000000e-09
24.0,-0.660000,-0.660000,-1.435814666667e-09,1.979098845996e-11,3,-1.408749000000e-09;-1.443174000000e-09;-1.455521000000e-09
24.0,-0.650000,-0.650000,-1.352807000000e-09,1.346106050800e-11,3,-1.360967000000e-09;-1.363622000000e-09;-1.333832000000e-09
24.0,-0.640000,-0.640000,-1.291766666667e-09,2.456196412251e-11,3,-1.307160000000e-09;-1.257103000000e-09;-1.311037000000e-09
24.0,-0.630000,-0.630000,-1.188983333333e-09,1.735975300003e-11,3,-1.181048000000e-09;-1.213071000000e-09;-1.172831000000e-09
24.0,-0.620000,-0.620000,-1.111383333333e-09,2.555380574831e-11,3,-1.129347000000e-09;-1.075245000000e-09;-1.129558000000e-09
24.0,-0.610000,-0.610000,-9.858180000000e-10,1.492273748345e-11,3,-9.717590000000e-10;-1.006478000000e-09;-9.792170000000e-10
24.0,-0.600000,-0.600000,-8.790318333333e-10,1.442551522739e-11,3,-8.822624000000e-10;-8.948612000000e-10;-8.599719000000e-10
24.0,-0.590000,-0.590000,-7.553916000000e-10,1.136580507663e-11,3,-7.546330000000e-10;-7.418662000000e-10;-7.696756000000e-10
24.0,-0.580000,-0.580000,-5.902898000000e-10,1.725625207744e-11,3,-5.878178000000e-10;-6.125516000000e-10;-5.705000000000e-10
24.0,-0.570000,-0.570000,-4.378003333333e-10,1.643052710381e-11,3,-4.293029000000e-10;-4.607784000000e-10;-4.233197000000e-10
24.0,-0.560000,-0.560000,-2.525292000000e-10,1.797028676955e-11,3,-2.636671000000e-10;-2.271775000000e-10;-2.667430000000e-10
24.0,-0.550000,-0.550000,-4.163432566667e-11,2.754999238031e-11,3,-5.611363000000e-11;-3.069517000000e-12;-6.571983000000e-11
24.0,-0.540000,-0.540000,2.075767000000e-10,2.284348609006e-11,3,2.320695000000e-10;1.770871000000e-10;2.135735000000e-10
24.0,-0.530000,-0.530000,4.350055000000e-10,1.815671657670e-11,3,4.203577000000e-10;4.605936000000e-10;4.240652000000e-10
24.0,-0.520000,-0.520000,7.172905666667e-10,4.154043917480e-11,3,6.942161000000e-10;7.756155000000e-10;6.820401000000e-10
24.0,-0.510000,-0.510000,1.021089866667e-09,3.046345609911e-11,3,9.935216000000e-10;1.063545000000e-09;1.006203000000e-09
24.0,-0.500000,-0.500000,1.380997000000e-09,3.633868490558e-11,3,1.403468000000e-09;1.329736000000e-09;1.409787000000e-09
24.0,-0.490000,-0.490000,1.734063666667e-09,2.735726002768e-11,3,1.713222000000e-09;1.772713000000e-09;1.716256000000e-09
24.0,-0.480000,-0.480000,2.144640000000e-09,2.730544305934e-11,3,2.169259000000e-09;2.106566000000e-09;2.158095000000e-09
24.0,-0.470000,-0.470000,2.557632666667e-09,2.502621079766e-11,3,2.544867000000e-09;2.592603000000e-09;2.535428000000e-09
24.0,-0.460000,-0.460000,3.072008666667e-09,2.602506351364e-11,3,3.094268000000e-09;3.035495000000e-09;3.086263000000e-09
24.0,-0.450000,-0.450000,3.590178000000e-09,1.792933869388e-11,3,3.591511000000e-09;3.567583000000e-09;3.611440000000e-09
24.0,-0.440000,-0.440000,4.131700000000e-09,2.192357147000e-11,3,4.109018000000e-09;4.161347000000e-09;4.124735000000e-09
24.0,-0.430000,-0.430000,4.747586666667e-09,1.907106040284e-11,3,4.773062000000e-09;4.727180000000e-09;4.742518000000e-09
24.0,-0.420000,-0.420000,5.392305666667e-09,2.374461669984e-11,3,5.414439000000e-09;5.359369000000e-09;5.403109000000e-09
24.0,-0.410000,-0.410000,6.090280000000e-09,2.458706689841e-11,3,6.071194000000e-09;6.124994000000e-09;6.074652000000e-09
24.0,-0.400000,-0.400000,6.828714333333e-09,2.485892626179e-11,3,6.848236000000e-09;6.793633000000e-09;6.844274000000e-09
24.0,-0.390000,-0.390000,7.603002000000e-09,1.745018626453e-11,3,7.601641000000e-09;7.582343000000e-09;7.625022000000e-09
24.0,-0.380000,-0.380000,8.458704000000e-09,2.225841006601e-11,3,8.472510000000e-09;8.427302000000e-09;8.476300000000e-09
24.0,-0.370000,-0.370000,9.334980666667e-09,1.799518106482e-11,3,9.319364000000e-09;9.360191000000e-09;9.325387000000e-09
24.0,-0.360000,-0.360000,1.027249000000e-08,2.127310038523e-11,3,1.030151000000e-08;1.026485000000e-08;1.025111000000e-08
24.0,-0.350000,-0.350000,1.129138333333e-08,1.415630444557e-11,3,1.128394000000e-08;1.131120000000e-08;1.127901000000e-08
24.0,-0.340000,-0.340000,1.233261666667e-08,1.229088099184e-11,3,1.232072000000e-08;1.234954000000e-08;1.232759000000e-08
24.0,-0.330000,-0.330000,1.348062000000e-08,4.320516944379e-12,3,1.348483000000e-08;1.348235000000e-08;1.347468000000e-08
24.0,-0.320000,-0.320000,1.464224333333e-08,9.246341018058e-12,3,1.462931000000e-08;1.465038000000e-08;1.464704000000e-08
24.0,-0.310000,-0.310000,1.589527666667e-08,1.981953469574e-11,3,1.590831000000e-08;1.586727000000e-08;1.591025000000e-08
24.0,-0.300000,-0.300000,1.723424666667e-08,2.561208221827e-11,3,1.720492000000e-08;1.726732000000e-08;1.723050000000e-08
24.0,-0.290000,-0.290000,1.860916000000e-08,2.076069523563e-11,3,1.859443000000e-08;1.863852000000e-08;1.859453000000e-08
24.0,-0.280000,-0.280000,2.009456666667e-08,1.862990666166e-11,3,2.010774000000e-08;2.006822000000e-08;2.010774000000e-08
24.0,-0.270000,-0.270000,2.167291666667e-08,1.789749392761e-11,3,2.166790000000e-08;2.169691000000e-08;2.165394000000e-08
24.0,-0.260000,-0.260000,2.331299000000e-08,1.004595772770e-11,3,2.330514000000e-08;2.330666000000e-08;2.332717000000e-08
24.0,-0.250000,-0.250000,2.503955000000e-08,1.326576295079e-11,3,2.503572000000e-08;2.505737000000e-08;2.502556000000e-08
24.0,-0.240000,-0.240000,2.694131000000e-08,1.744761492774e-11,3,2.695694000000e-08;2.691696000000e-08;2.695003000000e-08
24.0,-0.230000,-0.230000,2.885667666667e-08,1.836086841326e-11,3,2.883588000000e-08;2.888054000000e-08;2.885361000000e-08
24.0,-0.220000,-0.220000,3.098153666667e-08,1.768221391367e-11,3,3.099464000000e-08;3.095654000000e-08;3.099343000000e-08
24.0,-0.210000,-0.210000,3.312193333333e-08,2.022840631939e-11,3,3.310696000000e-08;3.315053000000e-08;3.310831000000e-08
24.0,-0.200000,-0.200000,3.540369000000e-08,1.969944669274e-11,3,3.542135000000e-08;3.537620000000e-08;3.541352000000e-08
24.0,-0.190000,-0.190000,3.785283000000e-08,2.555447645065e-11,3,3.783150000000e-08;3.788876000000e-08;3.783823000000e-08
24.0,-0.180000,-0.180000,4.037935333333e-08,1.008705551134e-11,3,4.039275000000e-08;4.036841000000e-08;4.037690000000e-08
24.0,-0.170000,-0.170000,4.295520666667e-08,2.099802265823e-11,3,4.293818000000e-08;4.298479000000e-08;4.294265000000e-08
24.0,-0.160000,-0.160000,4.574050000000e-08,2.382607954882e-11,3,4.574024000000e-08;4.571145000000e-08;4.576981000000e-08
24.0,-0.150000,-0.150000,4.854873666667e-08,1.768634187414e-11,3,4.855700000000e-08;4.852416000000e-08;4.856505000000e-08
24.0,-0.140000,-0.140000,5.140781000000e-08,2.405933221573e-11,3,5.138767000000e-08;5.144163000000e-08;5.139413000000e-08
24.0,-0.130000,-0.130000,5.444465333333e-08,1.024246823552e-11,3,5.445565000000e-08;5.444732000000e-08;5.443099000000e-08
