LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
0.0,-0.130000,-0.130000,-1.792944300000e-10,1.260989628935e-11,10,-1.596359000000e-10;-1.791048000000e-10;-2.016499000000e-10;-1.711824000000e-10;-1.906934000000e-10;-1.715617000000e-10;-1.874907000000e-10;-1.620801000000e-10;-1.882914000000e-10;-1.812540000000e-10
0.0,-0.120000,-0.120000,-1.815110300000e-10,1.341827015260e-11,10,-1.772085000000e-10;-2.090245000000e-10;-1.765342000000e-10;-1.995429000000e-10;-1.666734000000e-10;-1.837824000000e-10;-1.663363000000e-10;-1.894713000000e-10;-1.700868000000e-10;-1.764500000000e-10
0.0,-0.110000,-0.110000,-1.846378600000e-10,1.282822403704e-11,10,-1.696654000000e-10;-1.917891000000e-10;-1.786413000000e-10;-2.056532000000e-10;-1.811276000000e-10;-1.799898000000e-10;-1.658306000000e-10;-1.953710000000e-10;-1.759443000000e-10;-2.023663000000e-10
0.0,-0.100000,-0.100000,-1.842965100000e-10,1.228937577678e-11,10,-1.968459000000e-10;-1.799055000000e-10;-1.871536000000e-10;-1.903142000000e-10;-1.749329000000e-10;-1.894292000000e-10;-1.627543000000e-10;-2.003857000000e-10;-1.660413000000e-10;-1.952025000000e-10
0.0,-0.090000,-0.090000,-1.795809700000e-10,1.645478405310e-11,10,-1.633021000000e-10;-1.866901000000e-10;-1.606052000000e-10;-2.017763000000e-10;-1.650299000000e-10;-2.056532000000e-10;-1.684433000000e-10;-1.939803000000e-10;-1.633864000000e-10;-1.869429000000e-10
0.0,-0.080000,-0.080000,-1.825308000000e-10,1.773217558711e-11,10,-1.750593000000e-10;-1.981944000000e-10;-1.617851000000e-10;-1.987843000000e-10;-1.549162000000e-10;-2.031248000000e-10;-1.762814000000e-10;-1.968038000000e-10;-1.613637000000e-10;-1.989950000000e-10
0.0,-0.070000,-0.070000,-1.732346300000e-10,1.497837388437e-11,10,-1.795262000000e-10;-1.898927000000e-10;-1.546212000000e-10;-1.825181000000e-10;-1.585403000000e-10;-2.030827000000e-10;-1.621644000000e-10;-1.715195000000e-10;-1.734158000000e-10;-1.570654000000e-10
0.0,-0.060000,-0.060000,-1.873432100000e-10,1.492875230329e-11,10,-1.911991000000e-10;-1.807904000000e-10;-2.084766000000e-10;-1.835295000000e-10;-2.078023000000e-10;-1.571496000000e-10;-1.944860000000e-10;-1.785991000000e-10;-1.968037000000e-10;-1.745958000000e-10
0.0,-0.050000,-0.050000,-1.891468400000e-10,1.528381396270e-11,10,-2.070860000000e-10;-1.893028000000e-10;-2.059061000000e-10;-1.960031000000e-10;-1.860579000000e-10;-1.965509000000e-10;-1.627543000000e-10;-1.919997000000e-10;-1.961295000000e-10;-1.596781000000e-10
0.0,-0.040000,-0.040000,-1.816247700000e-10,1.076458873558e-11,10,-1.651142000000e-10;-1.894292000000e-10;-1.694968000000e-10;-1.982365000000e-10;-1.720673000000e-10;-1.885442000000e-10;-1.779670000000e-10;-1.798633000000e-10;-1.970144000000e-10;-1.785148000000e-10
0.0,-0.030000,-0.030000,-1.788519500000e-10,7.046596707383e-12,10,-1.747643000000e-10;-1.882071000000e-10;-1.730366000000e-10;-1.802004000000e-10;-1.735001000000e-10;-1.668841000000e-10;-1.888814000000e-10;-1.767871000000e-10;-1.877857000000e-10;-1.784727000000e-10
0.0,-0.020000,-0.020000,-1.836222100000e-10,6.150319092283e-12,10,-1.906512000000e-10;-1.931797000000e-10;-1.820967000000e-10;-1.777563000000e-10;-1.756493000000e-10;-1.745536000000e-10;-1.880806000000e-10;-1.851308000000e-10;-1.806218000000e-10;-1.885021000000e-10
0.0,-0.010000,-0.010000,-1.810895700000e-10,3.752983518762e-12,10,-1.854258000000e-10;-1.782198000000e-10;-1.818860000000e-10;-1.781777000000e-10;-1.745957000000e-10;-1.785148000000e-10;-1.797369000000e-10;-1.873643000000e-10;-1.822231000000e-10;-1.847516000000e-10
0.0,0.000000,0.000000,-1.865636000000e-10,7.206960727426e-12,3,-1.957081000000e-10;-1.780934000000e-10;-1.858893000000e-10
0.0,0.100000,0.100000,-1.778827000000e-10,9.836710673797e-12,3,-1.916205000000e-10;-1.729101000000e-10;-1.691175000000e-10
0.0,0.200000,0.200000,-1.819703000000e-10,9.103280434363e-13,3,-1.823917000000e-10;-1.828131000000e-10;-1.807061000000e-10
0.0,0.300000,0.300000,-1.918873333333e-10,6.153301766441e-12,3,-1.970144000000e-10;-1.832345000000e-10;-1.954131000000e-10
0.0,0.400000,0.400000,-1.865636000000e-10,9.458447130828e-12,3,-1.788098000000e-10;-1.810011000000e-10;-1.998799000000e-10
0.0,0.500000,0.500000,-1.760847000000e-10,1.799204942931e-12,3,-1.767449000000e-10;-1.778827000000e-10;-1.736265000000e-10
0.0,0.600000,0.600000,-1.844846666667e-10,3.168918521445e-12,3,-1.821810000000e-10;-1.889656000000e-10;-1.823074000000e-10
0.0,0.700000,0.700000,-1.850746666667e-10,9.504758451195e-12,3,-1.795683000000e-10;-1.984472000000e-10;-1.772085000000e-10
0.0,0.800000,0.800000,-1.820546000000e-10,3.091115307889e-12,3,-1.856365000000e-10;-1.780934000000e-10;-1.824339000000e-10
0.0,0.900000,0.900000,-1.735141666667e-10,7.048263234932e-12,3,-1.788519000000e-10;-1.635550000000e-10;-1.781356000000e-10
0.0,1.000000,1.000000,-1.884458666667e-10,3.934235516873e-12,3,-1.847516000000e-10;-1.866900000000e-10;-1.938960000000e-10
0.0,1.100000,1.100000,-1.808184666667e-10,3.890366397769e-12,3,-1.796526000000e-10;-1.860579000000e-10;-1.767449000000e-10
0.0,1.200000,1.200000,-1.805375333333e-10,5.629485767121e-12,3,-1.808325000000e-10;-1.872800000000e-10;-1.735001000000e-10
0.0,1.300000,1.300000,-1.788097666667e-10,4.790071209863e-12,3,-1.855101000000e-10;-1.763235000000e-10;-1.745957000000e-10
0.0,1.400000,1.400000,-1.802144333333e-10,1.198705990790e-11,3,-1.823917000000e-10;-1.936853000000e-10;-1.645663000000e-10
0.0,1.500000,1.500000,-1.981241333333e-10,5.246929996568e-12,3,-1.948653000000e-10;-1.939803000000e-10;-2.055268000000e-10
0.0,1.600000,1.600000,-1.803830000000e-10,8.436512290435e-12,3,-1.686118000000e-10;-1.845830000000e-10;-1.879542000000e-10
0.0,1.700000,1.700000,-1.742586000000e-10,1.114626853286e-11,3,-1.823917000000e-10;-1.818860000000e-10;-1.584981000000e-10
0.0,1.800000,1.800000,-1.750031000000e-10,5.699829065858e-12,3,-1.670105000000e-10;-1.780934000000e-10;-1.799054000000e-10
0.0,1.900000,1.900000,-1.828552666667e-10,8.373340386940e-12,3,-1.888392000000e-10;-1.710138000000e-10;-1.887128000000e-10
0.0,2.000000,2.000000,-1.792312000000e-10,1.802960861601e-11,3,-2.013549000000e-10;-1.571918000000e-10;-1.791469000000e-10
0.0,2.100000,2.100000,-1.713790000000e-10,6.668515331016e-12,3,-1.763656000000e-10;-1.619536000000e-10;-1.758178000000e-10
0.0,2.200000,2.200000,-1.834171000000e-10,5.364174999010e-12,3,-1.826024000000e-10;-1.903562000000e-10;-1.772927000000e-10
0.0,2.300000,2.300000,-1.758037333333e-10,1.403359838134e-11,3,-1.592988000000e-10;-1.745114000000e-10;-1.936010000000e-10
0.0,2.400000,2.400000,-1.683589666667e-10,8.583872500348e-12,3,-1.562647000000e-10;-1.735001000000e-10;-1.753121000000e-10
0.0,2.500000,2.500000,-1.753964333333e-10,5.444552668698e-12,3,-1.709717000000e-10;-1.721516000000e-10;-1.830660000000e-10
0.0,2.600000,2.600000,-1.752559333333e-10,9.133810353601e-12,3,-1.631757000000e-10;-1.773349000000e-10;-1.852572000000e-10
0.0,2.700000,2.700000,-1.852713000000e-10,8.219466660719e-12,3,-1.748907000000e-10;-1.859315000000e-10;-1.949917000000e-10
0.0,2.800000,2.800000,-1.751014333333e-10,1.617851658514e-11,3,-1.744272000000e-10;-1.952445000000e-10;-1.556326000000e-10
0.0,2.900000,2.900000,-1.775455666667e-10,1.002945834673e-11,3,-1.789783000000e-10;-1.646085000000e-10;-1.890499000000e-10
0.0,3.000000,3.000000,-1.791890333333e-10,4.375409294632e-12,3,-1.777141000000e-10;-1.851308000000e-10;-1.747222000000e-10
0.0,3.100000,3.100000,-1.784726333333e-10,8.813339640315e-12,3,-1.672633000000e-10;-1.887970000000e-10;-1.793576000000e-10
0.0,3.200000,3.200000,-1.633161666667e-10,7.198676098808e-12,3,-1.565597000000e-10;-1.732894000000e-10;-1.600994000000e-10
0.0,3.300000,3.300000,-1.793154333333e-10,6.797261634086e-12,3,-1.832766000000e-10;-1.697496000000e-10;-1.849201000000e-10
0.0,3.400000,3.400000,-1.789783000000e-10,1.118275959949e-11,3,-1.665890000000e-10;-1.936853000000e-10;-1.766606000000e-10
0.0,3.500000,3.500000,-1.848358333333e-10,9.022960296316e-12,3,-1.874907000000e-10;-1.726994000000e-10;-1.943174000000e-10
0.0,3.600000,3.600000,-1.800739666667e-10,5.703234410013e-12,3,-1.857629000000e-10;-1.722780000000e-10;-1.821810000000e-10
0.0,3.700000,3.700000,-1.649736666667e-10,8.123527500347e-12,3,-1.557590000000e-10;-1.755228000000e-10;-1.636392000000e-10
0.0,3.800000,3.800000,-1.708031000000e-10,7.507139893461e-12,3,-1.666733000000e-10;-1.813382000000e-10;-1.643978000000e-10
0.0,3.900000,3.900000,-1.759723666667e-10,2.853918151610e-11,3,-1.380603000000e-10;-2.069173000000e-10;-1.829395000000e-10
0.0,4.000000,4.000000,-1.748204666667e-10,1.899588628911e-11,3,-1.804111000000e-10;-1.947809000000e-10;-1.492694000000e-10
0.0,4.100000,4.100000,-1.722780333333e-10,1.435066884070e-11,3,-1.607316000000e-10;-1.925054000000e-10;-1.635971000000e-10
0.0,4.200000,4.200000,-1.843722333333e-10,8.967546281019e-12,3,-1.930531000000e-10;-1.720251000000e-10;-1.880385000000e-10
0.0,4.300000,4.300000,-1.766605666667e-10,1.084617742074e-11,3,-1.616165000000e-10;-1.815910000000e-10;-1.867742000000e-10
0.0,4.400000,4.400000,-1.788238000000e-10,2.209978100223e-11,3,-2.044732000000e-10;-1.505336000000e-10;-1.814646000000e-10
0.0,4.500000,4.500000,-1.694124333333e-10,1.573747477506e-11,3,-1.487216000000e-10;-1.868585000000e-10;-1.726572000000e-10
0.0,4.600000,4.600000,-1.918451000000e-10,1.816588242631e-11,3,-2.011019000000e-10;-1.664626000000e-10;-2.079708000000e-10
0.0,4.700000,4.700000,-1.779809666667e-10,1.264022886141e-11,3,-1.602680000000e-10;-1.889234000000e-10;-1.847515000000e-10
0.0,4.800000,4.800000,-1.826304333333e-10,1.403558030538e-11,3,-2.023240000000e-10;-1.706345000000e-10;-1.749328000000e-10
0.0,4.900000,4.900000,-1.692860333333e-10,1.588429877213e-11,3,-1.537784000000e-10;-1.911147000000e-10;-1.629650000000e-10
0.0,5.000000,5.000000,-1.955394666667e-10,1.463187624796e-11,3,-2.056531000000e-10;-1.748486000000e-10;-2.061167000000e-10
