LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
10.0,-1.000000,-1.000000,-2.137075400000e-09,1.367116031067e-11,5,-2.126010000000e-09;-2.152346000000e-09;-2.153823000000e-09;-2.120319000000e-09;-2.132879000000e-09
10.0,-0.990000,-0.990000,-2.117799600000e-09,6.967912731945e-12,5,-2.115305000000e-09;-2.127231000000e-09;-2.106245000000e-09;-2.121415000000e-09;-2.118802000000e-09
10.0,-0.980000,-0.980000,-2.086724600000e-09,1.476501410226e-11,5,-2.106792000000e-09;-2.082182000000e-09;-2.063175000000e-09;-2.097058000000e-09;-2.084416000000e-09
10.0,-0.970000,-0.970000,-2.067296600000e-09,8.046711144312e-12,5,-2.079737000000e-09;-2.060731000000e-09;-2.067474000000e-09;-2.056938000000e-09;-2.071603000000e-09
10.0,-0.960000,-0.960000,-2.021716400000e-09,1.648659248723e-11,5,-2.005399000000e-09;-2.039576000000e-09;-2.015977000000e-09;-2.042947000000e-09;-2.004683000000e-09
10.0,-0.950000,-0.950000,-1.988103200000e-09,1.476572109177e-11,5,-1.989132000000e-09;-1.964942000000e-09;-2.005988000000e-09;-1.979650000000e-09;-2.000804000000e-09
10.0,-0.940000,-0.940000,-1.951195600000e-09,1.157939619497e-11,5,-1.943746000000e-09;-1.958115000000e-09;-1.948296000000e-09;-1.969535000000e-09;-1.936286000000e-09
10.0,-0.930000,-0.930000,-1.913605000000e-09,1.068963260360e-11,5,-1.906070000000e-09;-1.927647000000e-09;-1.924444000000e-09;-1.909905000000e-09;-1.899959000000e-09
10.0,-0.920000,-0.920000,-1.857632200000e-09,8.925157867511e-12,5,-1.847661000000e-09;-1.870630000000e-09;-1.849600000000e-09;-1.865277000000e-09;-1.854993000000e-09
10.0,-0.910000,-0.910000,-1.810577200000e-09,1.306261299128e-11,5,-1.825707000000e-09;-1.789927000000e-09;-1.819342000000e-09;-1.801348000000e-09;-1.816562000000e-09
10.0,-0.900000,-0.900000,-1.754258200000e-09,6.171171538695e-12,5,-1.748965000000e-09;-1.765021000000e-09;-1.750904000000e-09;-1.749134000000e-09;-1.757267000000e-09
10.0,-0.890000,-0.890000,-1.695310800000e-09,6.467294346170e-12,5,-1.698817000000e-09;-1.689925000000e-09;-1.686975000000e-09;-1.695614000000e-09;-1.705223000000e-09
10.0,-0.880000,-0.880000,-1.627134200000e-09,6.109764165661e-12,5,-1.634214000000e-09;-1.617863000000e-09;-1.633287000000e-09;-1.623594000000e-09;-1.626713000000e-09
10.0,-0.870000,-0.870000,-1.558383400000e-09,7.655739457427e-12,5,-1.559623000000e-09;-1.548118000000e-09;-1.560633000000e-09;-1.552880000000e-09;-1.570663000000e-09
10.0,-0.860000,-0.860000,-1.480025200000e-09,5.487235493397e-12,5,-1.470324000000e-09;-1.483515000000e-09;-1.480944000000e-09;-1.478837000000e-09;-1.486506000000e-09
10.0,-0.850000,-0.850000,-1.392707200000e-09,6.482617076459e-12,5,-1.391730000000e-09;-1.402939000000e-09;-1.394047000000e-09;-1.392235000000e-09;-1.382585000000e-09
10.0,-0.840000,-0.840000,-1.312394200000e-09,4.616024757299e-12,5,-1.309596000000e-09;-1.317139000000e-09;-1.312461000000e-09;-1.317477000000e-09;-1.305298000000e-09
10.0,-0.830000,-0.830000,-1.210992800000e-09,8.408616304720e-12,5,-1.209467000000e-09;-1.196235000000e-09;-1.213681000000e-09;-1.213682000000e-09;-1.221899000000e-09
10.0,-0.820000,-0.820000,-1.098432800000e-09,1.275407656242e-11,5,-1.097245000000e-09;-1.118020000000e-09;-1.090249000000e-09;-1.105757000000e-09;-1.080893000000e-09
10.0,-0.810000,-0.810000,-9.864120800000e-10,9.681588222270e-12,5,-9.988861000000e-10;-9.699765000000e-10;-9.913427000000e-10;-9.829146000000e-10;-9.889405000000e-10
10.0,-0.800000,-0.800000,-8.639653000000e-10,5.277799100762e-12,5,-8.738519000000e-10;-8.591023000000e-10;-8.643697000000e-10;-8.600292000000e-10;-8.624734000000e-10
10.0,-0.790000,-0.790000,-7.265077800000e-10,7.449277329352e-12,5,-7.188550000000e-10;-7.368915000000e-10;-7.334358000000e-10;-7.245442000000e-10;-7.188124000000e-10
10.0,-0.780000,-0.780000,-5.760960400000e-10,8.438066790350e-12,5,-5.664287000000e-10;-5.907865000000e-10;-5.756999000000e-10;-5.695472000000e-10;-5.780179000000e-10
10.0,-0.770000,-0.770000,-4.302947600000e-10,8.059814259547e-12,5,-4.251282000000e-10;-4.269402000000e-10;-4.397935000000e-10;-4.199026000000e-10;-4.397093000000e-10
10.0,-0.760000,-0.760000,-2.493979000000e-10,7.573986493783e-12,5,-2.459423000000e-10;-2.496929000000e-10;-2.370083000000e-10;-2.576155000000e-10;-2.567305000000e-10
10.0,-0.750000,-0.750000,-7.567939400000e-11,4.767254752377e-12,5,-8.479804000000e-11;-7.354724000000e-11;-7.531697000000e-11;-7.097680000000e-11;-7.375792000000e-11
10.0,-0.740000,-0.740000,1.171852400000e-10,6.446588689408e-12,5,1.257648000000e-10;1.120696000000e-10;1.207500000000e-10;1.077293000000e-10;1.196125000000e-10
10.0,-0.730000,-0.730000,3.272252200000e-10,8.919070308592e-12,5,3.262982000000e-10;3.423528000000e-10;3.295849000000e-10;3.225058000000e-10;3.153844000000e-10
10.0,-0.720000,-0.720000,5.548199000000e-10,7.534957863983e-12,5,5.494600000000e-10;5.532525000000e-10;5.610899000000e-10;5.654724000000e-10;5.448247000000e-10
10.0,-0.710000,-0.710000,7.944320200000e-10,7.870562127167e-12,5,8.005168000000e-10;7.874965000000e-10;7.861051000000e-10;7.914992000000e-10;8.065425000000e-10
10.0,-0.700000,-0.700000,1.051034000000e-09,8.538638439470e-12,5,1.034761000000e-09;1.059242000000e-09;1.056377000000e-09;1.052627000000e-09;1.052163000000e-09
10.0,-0.690000,-0.690000,1.321052600000e-09,1.019024409129e-11,5,1.313502000000e-09;1.322056000000e-09;1.306465000000e-09;1.335159000000e-09;1.328081000000e-09
10.0,-0.680000,-0.680000,1.620424600000e-09,9.551015079037e-12,5,1.612217000000e-09;1.627512000000e-09;1.607370000000e-09;1.621697000000e-09;1.633327000000e-09
10.0,-0.670000,-0.670000,1.928113800000e-09,7.145883105677e-12,5,1.919779000000e-09;1.938952000000e-09;1.920664000000e-09;1.930017000000e-09;1.931157000000e-09
10.0,-0.660000,-0.660000,2.270028000000e-09,1.170936017039e-11,5,2.261980000000e-09;2.269438000000e-09;2.255533000000e-09;2.290043000000e-09;2.273146000000e-09
10.0,-0.650000,-0.650000,2.625964800000e-09,1.177122252614e-11,5,2.638438000000e-09;2.620782000000e-09;2.636120000000e-09;2.605949000000e-09;2.628535000000e-09
10.0,-0.640000,-0.640000,3.000712600000e-09,1.268695702838e-11,5,3.019278000000e-09;2.991677000000e-09;3.007354000000e-09;2.982537000000e-09;3.002717000000e-09
10.0,-0.630000,-0.630000,3.422544200000e-09,1.601200908568e-11,5,3.406944000000e-09;3.425822000000e-09;3.419165000000e-09;3.451527000000e-09;3.409263000000e-09
10.0,-0.620000,-0.620000,3.850908200000e-09,1.775197700990e-11,5,3.857524000000e-09;3.832198000000e-09;3.875601000000e-09;3.828913000000e-09;3.860305000000e-09
10.0,-0.610000,-0.610000,4.308547400000e-09,1.765346731495e-11,5,4.332709000000e-09;4.288550000000e-09;4.314463000000e-09;4.287875000000e-09;4.319140000000e-09
10.0,-0.600000,-0.600000,4.797031400000e-09,1.841234877575e-11,5,4.814087000000e-09;4.778188000000e-09;4.800520000000e-09;4.773427000000e-09;4.818935000000e-09
10.0,-0.590000,-0.590000,5.302188600000e-09,1.318045796776e-11,5,5.296358000000e-09;5.313674000000e-09;5.288225000000e-09;5.321725000000e-09;5.290961000000e-09
10.0,-0.580000,-0.580000,5.843311800000e-09,1.459624835908e-11,5,5.858135000000e-09;5.820421000000e-09;5.845704000000e-09;5.833908000000e-09;5.858391000000e-09
10.0,-0.570000,-0.570000,6.434072400000e-09,9.406307789989e-12,5,6.434031000000e-09;6.432133000000e-09;6.435591000000e-09;6.419535000000e-09;6.449072000000e-09
10.0,-0.560000,-0.560000,7.034643400000e-09,8.201374801824e-12,5,7.029141000000e-09;7.046586000000e-09;7.029098000000e-09;7.042328000000e-09;7.026064000000e-09
10.0,-0.550000,-0.550000,7.691760800000e-09,8.543909699897e-12,5,7.678893000000e-09;7.697021000000e-09;7.689857000000e-09;7.704355000000e-09;7.688678000000e-09
10.0,-0.540000,-0.540000,8.360774200000e-09,1.277560695075e-11,5,8.339663000000e-09;8.365030000000e-09;8.360352000000e-09;8.379484000000e-09;8.359342000000e-09
10.0,-0.530000,-0.530000,9.069217600000e-09,4.701142950390e-12,5,9.069448000000e-09;9.064852000000e-09;9.065944000000e-09;9.067763000000e-09;9.078081000000e-09
10.0,-0.520000,-0.520000,9.836911400000e-09,4.465442446164e-12,5,9.842037000000e-09;9.832301000000e-09;9.831752000000e-09;9.841951000000e-09;9.836516000000e-09
10.0,-0.510000,-0.510000,1.061084600000e-08,5.966803499362e-12,5,1.060001000000e-08;1.060898000000e-08;1.061657000000e-08;1.061437000000e-08;1.061430000000e-08
10.0,-0.500000,-0.500000,1.142881000000e-08,3.983802203925e-12,5,1.143008000000e-08;1.142691000000e-08;1.143311000000e-08;1.142203000000e-08;1.143192000000e-08
10.0,-0.490000,-0.490000,1.231707400000e-08,1.366608151593e-11,5,1.230848000000e-08;1.233119000000e-08;1.230995000000e-08;1.233532000000e-08;1.230043000000e-08
10.0,-0.480000,-0.480000,1.321215200000e-08,1.257371448698e-11,5,1.320635000000e-08;1.323264000000e-08;1.319523000000e-08;1.321818000000e-08;1.320836000000e-08
10.0,-0.470000,-0.470000,1.416109600000e-08,1.418196121839e-11,5,1.416716000000e-08;1.415339000000e-08;1.418056000000e-08;1.413855000000e-08;1.416582000000e-08
10.0,-0.460000,-0.460000,1.518010800000e-08,1.278736000901e-11,5,1.519287000000e-08;1.516831000000e-08;1.518972000000e-08;1.516127000000e-08;1.518837000000e-08
10.0,-0.450000,-0.450000,1.619880200000e-08,1.129756681768e-11,5,1.618198000000e-08;1.621231000000e-08;1.619731000000e-08;1.621012000000e-08;1.619229000000e-08
10.0,-0.440000,-0.440000,1.731004000000e-08,7.880913652617e-12,5,1.730317000000e-08;1.731691000000e-08;1.732015000000e-08;1.731059000000e-08;1.729938000000e-08
10.0,-0.430000,-0.430000,1.842454400000e-08,1.888428087061e-11,5,1.840194000000e-08;1.844649000000e-08;1.841577000000e-08;1.844755000000e-08;1.841097000000e-08
10.0,-0.420000,-0.420000,1.960240000000e-08,1.639228477059e-11,5,1.961424000000e-08;1.958175000000e-08;1.961791000000e-08;1.961508000000e-08;1.958302000000e-08
10.0,-0.410000,-0.410000,2.085444800000e-08,9.230112458687e-12,5,2.085612000000e-08;2.084386000000e-08;2.086868000000e-08;2.084492000000e-08;2.085866000000e-08
10.0,-0.400000,-0.400000,2.211026200000e-08,1.351088953400e-11,5,2.209514000000e-08;2.212703000000e-08;2.209673000000e-08;2.210757000000e-08;2.212484000000e-08
10.0,-0.390000,-0.390000,2.343931600000e-08,7.228799623728e-12,5,2.343131000000e-08;2.344311000000e-08;2.344040000000e-08;2.345028000000e-08;2.343148000000e-08
10.0,-0.380000,-0.380000,2.486827600000e-08,1.179494569720e-11,5,2.486736000000e-08;2.485793000000e-08;2.485380000000e-08;2.487630000000e-08;2.488599000000e-08
10.0,-0.370000,-0.370000,2.629545200000e-08,1.134916631299e-11,5,2.629249000000e-08;2.628088000000e-08;2.631432000000e-08;2.628904000000e-08;2.630053000000e-08
10.0,-0.360000,-0.360000,2.778126200000e-08,6.072368236528e-12,5,2.777244000000e-08;2.778676000000e-08;2.777793000000e-08;2.778923000000e-08;2.777995000000e-08
10.0,-0.350000,-0.350000,2.937123400000e-08,3.433567241224e-12,5,2.937464000000e-08;2.937101000000e-08;2.937514000000e-08;2.936583000000e-08;2.936955000000e-08
10.0,-0.340000,-0.340000,3.098760200000e-08,8.547613468097e-12,5,3.097764000000e-08;3.099748000000e-08;3.099795000000e-08;3.098038000000e-08;3.098456000000e-08
10.0,-0.330000,-0.330000,3.271103600000e-08,6.848949116471e-12,5,3.271476000000e-08;3.271611000000e-08;3.270646000000e-08;3.271801000000e-08;3.269984000000e-08
10.0,-0.320000,-0.320000,3.443255600000e-08,9.624704878593e-12,5,3.442715000000e-08;3.442500000000e-08;3.442573000000e-08;3.443425000000e-08;3.445065000000e-08
10.0,-0.310000,-0.310000,3.622579000000e-08,3.503364097549e-12,5,3.622887000000e-08;3.622007000000e-08;3.622332000000e-08;3.622829000000e-08;3.622840000000e-08
10.0,-0.300000,-0.300000,3.813392600000e-08,4.449096987029e-12,5,3.813171000000e-08;3.813605000000e-08;3.814057000000e-08;3.813411000000e-08;3.812719000000e-08
10.0,-0.290000,-0.290000,4.003769600000e-08,4.899406494668e-12,5,4.004050000000e-08;4.004517000000e-08;4.003058000000e-08;4.003669000000e-08;4.003554000000e-08
10.0,-0.280000,-0.280000,4.201787600000e-08,7.673337214017e-12,5,4.200361000000e-08;4.202039000000e-08;4.202648000000e-08;4.201778000000e-08;4.202112000000e-08
10.0,-0.270000,-0.270000,4.410768200000e-08,4.937701489560e-12,5,4.410891000000e-08;4.411177000000e-08;4.410929000000e-08;4.409801000000e-08;4.411043000000e-08
10.0,-0.260000,-0.260000,4.619310600000e-08,8.014458434604e-12,5,4.618145000000e-08;4.618555000000e-08;4.619808000000e-08;4.619920000000e-08;4.620125000000e-08
10.0,-0.250000,-0.250000,4.833175200000e-08,1.423383771159e-11,5,4.831990000000e-08;4.835531000000e-08;4.832218000000e-08;4.834126000000e-08;4.832011000000e-08
10.0,-0.240000,-0.240000,5.060492800000e-08,1.112290142004e-11,5,5.058986000000e-08;5.061257000000e-08;5.060280000000e-08;5.059781000000e-08;5.062160000000e-08
10.0,-0.230000,-0.230000,5.285531400000e-08,1.293625386269e-11,5,5.285811000000e-08;5.283774000000e-08;5.286707000000e-08;5.284309000000e-08;5.287056000000e-08
10.0,-0.220000,-0.220000,5.524394000000e-08,1.261944689755e-11,5,5.524056000000e-08;5.523465000000e-08;5.525660000000e-08;5.522754000000e-08;5.526035000000e-08
10.0,-0.210000,-0.210000,5.760285400000e-08,1.386436381519e-11,5,5.761551000000e-08;5.758660000000e-08;5.761218000000e-08;5.758527000000e-08;5.761471000000e-08
10.0,-0.200000,-0.200000,6.000438200000e-08,1.982839620342e-11,5,5.997987000000e-08;6.002326000000e-08;5.998594000000e-08;6.003018000000e-08;6.000266000000e-08
10.0,-0.190000,-0.190000,6.254754400000e-08,1.279653484346e-11,5,6.255698000000e-08;6.253849000000e-08;6.255055000000e-08;6.252806000000e-08;6.256364000000e-08
10.0,-0.180000,-0.180000,6.503293800000e-08,2.311137243869e-11,5,6.501848000000e-08;6.504868000000e-08;6.501856000000e-08;6.507048000000e-08;6.500849000000e-08
10.0,-0.170000,-0.170000,6.756504000000e-08,1.972193499634e-11,5,6.754141000000e-08;6.758919000000e-08;6.755258000000e-08;6.758799000000e-08;6.755403000000e-08
10.0,-0.160000,-0.160000,7.023472600000e-08,1.926878678070e-11,5,7.023578000000e-08;7.022966000000e-08;7.024886000000e-08;7.020157000000e-08;7.025776000000e-08
10.0,-0.150000,-0.150000,7.285159600000e-08,2.414808530712e-11,5,7.282906000000e-08;7.288454000000e-08;7.283370000000e-08;7.287741000000e-08;7.283327000000e-08
10.0,-0.140000,-0.140000,7.551626800000e-08,1.887062839441e-11,5,7.552816000000e-08;7.549604000000e-08;7.553521000000e-08;7.549078000000e-08;7.553115000000e-08
10.0,-0.130000,-0.130000,7.827510400000e-08,2.077367815289e-11,5,7.825602000000e-08;7.829026000000e-08;7.824745000000e-08;7.830315000000e-08;7.827864000000e-08
10.0,-0.120000,-0.120000,8.100278000000e-08,1.932185601851e-11,5,8.101288000000e-08;8.098296000000e-08;8.102358000000e-08;8.097629000000e-08;8.101819000000e-08
10.0,-0.110000,-0.110000,8.380734000000e-08,1.346421924955e-11,5,8.380803000000e-08;8.382305000000e-08;8.379654000000e-08;8.382077000000e-08;8.378831000000e-08
10.0,-0.100000,-0.100000,8.654441400000e-08,2.030070205683e-11,5,8.655608000000e-08;8.653162000000e-08;8.656555000000e-08;8.651081000000e-08;8.655801000000e-08
10.0,-0.090000,-0.090000,8.929250800000e-08,1.488675438099e-11,5,8.929653000000e-08;8.927384000000e-08;8.929877000000e-08;8.927841000000e-08;8.931499000000e-08
10.0,-0.080000,-0.080000,9.211892200000e-08,1.460142787538e-11,5,9.210117000000e-08;9.213423000000e-08;9.211909000000e-08;9.213609000000e-08;9.210403000000e-08
10.0,-0.070000,-0.070000,9.488682400000e-08,1.274952014784e-11,5,9.487010000000e-08;9.489604000000e-08;9.488299000000e-08;9.490608000000e-08;9.487891000000e-08
10.0,-0.060000,-0.060000,9.766773200000e-08,6.936830400119e-12,5,9.766601000000e-08;9.765485000000e-08;9.767216000000e-08;9.767321000000e-08;9.767243000000e-08
10.0,-0.050000,-0.050000,1.005188800000e-07,1.176816043398e-11,5,1.005093000000e-07;1.005259000000e-07;1.005358000000e-07;1.005207000000e-07;1.005027000000e-07
10.0,-0.040000,-0.040000,1.032803800000e-07,6.752599499453e-12,5,1.032713000000e-07;1.032890000000e-07;1.032737000000e-07;1.032832000000e-07;1.032847000000e-07
10.0,-0.030000,-0.030000,1.060740200000e-07,5.098391903334e-12,5,1.060754000000e-07;1.060700000000e-07;1.060751000000e-07;1.060822000000e-07;1.060674000000e-07
10.0,-0.020000,-0.020000,1.089454200000e-07,1.202337722938e-11,5,1.089414000000e-07;1.089295000000e-07;1.089634000000e-07;1.089384000000e-07;1.089544000000e-07
10.0,-0.010000,-0.010000,1.117404400000e-07,1.573602236908e-11,5,1.117293000000e-07;1.117588000000e-07;1.117317000000e-07;1.117599000000e-07;1.117225000000e-07
10.0,0.000000,0.000000,1.146127333333e-07,1.918772755927e-11,3,1.145912000000e-07;1.146378000000e-07;1.146092000000e-07
10.0,0.100000,0.100000,1.420118333333e-07,6.572839738064e-12,3,1.420038000000e-07;1.420199000000e-07;1.420118000000e-07
10.0,0.200000,0.200000,1.671727333333e-07,1.607821161973e-11,3,1.671837000000e-07;1.671500000000e-07;1.671845000000e-07
10.0,0.300000,0.300000,1.905533000000e-07,2.987752778698e-12,3,1.905575000000e-07;1.905508000000e-07;1.905516000000e-07
10.0,0.400000,0.400000,2.130047666667e-07,2.425659131499e-11,3,2.129991000000e-07;2.130369000000e-07;2.129783000000e-07
10.0,0.500000,0.500000,2.345006666667e-07,2.677627473883e-11,3,2.345198000000e-07;2.344628000000e-07;2.345194000000e-07
10.0,0.600000,0.600000,2.547998000000e-07,1.585202405582e-11,3,2.547847000000e-07;2.548217000000e-07;2.547930000000e-07
10.0,0.700000,0.700000,2.739219000000e-07,1.199694405532e-11,3,2.739206000000e-07;2.739079000000e-07;2.739372000000e-07
10.0,0.800000,0.800000,2.917105666667e-07,1.575845452096e-11,3,2.916925000000e-07;2.917309000000e-07;2.917083000000e-07
10.0,0.900000,0.900000,3.083962000000e-07,1.831629511301e-11,3,3.084216000000e-07;3.083791000000e-07;3.083879000000e-07
10.0,1.000000,1.000000,3.238728333333e-07,2.139849423570e-11,3,3.238470000000e-07;3.238994000000e-07;3.238721000000e-07
10.0,1.100000,1.100000,3.380884000000e-07,1.749533271093e-11,3,3.380995000000e-07;3.380637000000e-07;3.381020000000e-07
10.0,1.200000,1.200000,3.510635333333e-07,1.843643735167e-11,3,3.510500000000e-07;3.510896000000e-07;3.510510000000e-07
10.0,1.300000,1.300000,3.628590333333e-07,1.020990804182e-11,3,3.628659000000e-07;3.628446000000e-07;3.628666000000e-07
10.0,1.400000,1.400000,3.736891666667e-07,5.473775865188e-12,3,3.736856000000e-07;3.736850000000e-07;3.736969000000e-07
10.0,1.500000,1.500000,3.836090000000e-07,2.485410764174e-11,3,3.836237000000e-07;3.835740000000e-07;3.836293000000e-07
10.0,1.600000,1.600000,3.926120000000e-07,1.363255906521e-11,3,3.926063000000e-07;3.926308000000e-07;3.925989000000e-07
10.0,1.700000,1.700000,4.009282000000e-07,1.365576801210e-11,3,4.009090000000e-07;4.009396000000e-07;4.009360000000e-07
10.0,1.800000,1.800000,4.084933333333e-07,2.604666751985e-11,3,4.084769000000e-07;4.085301000000e-07;4.084730000000e-07
10.0,1.900000,1.900000,4.154590000000e-07,1.431106797786e-11,3,4.154571000000e-07;4.154774000000e-07;4.154425000000e-07
10.0,2.000000,2.000000,4.218525666667e-07,1.974712355988e-11,3,4.218572000000e-07;4.218264000000e-07;4.218741000000e-07
10.0,2.100000,2.100000,4.277202666667e-07,6.822674614034e-12,3,4.277199000000e-07;4.277121000000e-07;4.277288000000e-07
10.0,2.200000,2.200000,4.330951333333e-07,2.430820620465e-12,3,4.330967000000e-07;4.330917000000e-07;4.330970000000e-07
10.0,2.300000,2.300000,4.380291333333e-07,1.023078144076e-11,3,4.380151000000e-07;4.380392000000e-07;4.380331000000e-07
10.0,2.400000,2.400000,4.425479666667e-07,1.885388259454e-11,3,4.425640000000e-07;4.425215000000e-07;4.425584000000e-07
10.0,2.500000,2.500000,4.466721000000e-07,3.040833219133e-12,3,4.466764000000e-07;4.466700000000e-07;4.466699000000e-07
10.0,2.600000,2.600000,4.504202333333e-07,9.726367370310e-12,3,4.504070000000e-07;4.504236000000e-07;4.504301000000e-07
10.0,2.700000,2.700000,4.538170000000e-07,9.770363350463e-12,3,4.538035000000e-07;4.538212000000e-07;4.538263000000e-07
10.0,2.800000,2.800000,4.569129666667e-07,2.868499414135e-11,3,4.568793000000e-07;4.569494000000e-07;4.569102000000e-07
10.0,2.900000,2.900000,4.597311666667e-07,2.137433559722e-11,3,4.597435000000e-07;4.597489000000e-07;4.597011000000e-07
10.0,3.000000,3.000000,4.623302333333e-07,2.782688548070e-11,3,4.623361000000e-07;4.622936000000e-07;4.623610000000e-07
10.0,3.100000,3.100000,4.646792000000e-07,2.450523753540e-11,3,4.646602000000e-07;4.647138000000e-07;4.646636000000e-07
10.0,3.200000,3.200000,4.668834000000e-07,2.999033177544e-11,3,4.669037000000e-07;4.668410000000e-07;4.669055000000e-07
10.0,3.300000,3.300000,4.688514666667e-07,2.284240695625e-11,3,4.688372000000e-07;4.688837000000e-07;4.688335000000e-07
10.0,3.400000,3.400000,4.707262000000e-07,1.732281732283e-11,3,4.707416000000e-07;4.707020000000e-07;4.707350000000e-07
10.0,3.500000,3.500000,4.724450333333e-07,1.232999954943e-11,3,4.724286000000e-07;4.724482000000e-07;4.724583000000e-07
10.0,3.600000,3.600000,4.740815666667e-07,1.831890341211e-11,3,4.741059000000e-07;4.740617000000e-07;4.740771000000e-07
10.0,3.700000,3.700000,4.755679333333e-07,7.960876556989e-12,3,4.755582000000e-07;4.755679000000e-07;4.755777000000e-07
10.0,3.800000,3.800000,4.769731666667e-07,2.545392351334e-11,3,4.769647000000e-07;4.770077000000e-07;4.769471000000e-07
10.0,3.900000,3.900000,4.783155000000e-07,2.290545786485e-11,3,4.783213000000e-07;4.782850000000e-07;4.783402000000e-07
10.0,4.000000,4.000000,4.795830333333e-07,1.445321955675e-11,3,4.795626000000e-07;4.795928000000e-07;4.795937000000e-07
10.0,4.100000,4.100000,4.807927000000e-07,2.102046621746e-11,3,4.808117000000e-07;4.807634000000e-07;4.808030000000e-07
10.0,4.200000,4.200000,4.819086666667e-07,1.347895478970e-11,3,4.818967000000e-07;4.819275000000e-07;4.819018000000e-07
10.0,4.300000,4.300000,4.830285333333e-07,1.634836043427e-11,3,4.830305000000e-07;4.830076000000e-07;4.830475000000e-07
10.0,4.400000,4.400000,4.840554333333e-07,3.271924340336e-11,3,4.840816000000e-07;4.840093000000e-07;4.840754000000e-07
10.0,4.500000,4.500000,4.850386666667e-07,3.952596895991e-11,3,4.849862000000e-07;4.850816000000e-07;4.850482000000e-07
10.0,4.600000,4.600000,4.859678000000e-07,1.075670333637e-11,3,4.859642000000e-07;4.859824000000e-07;4.859568000000e-07
10.0,4.700000,4.700000,4.868791000000e-07,2.998177224026e-11,3,4.868367000000e-07;4.869001000000e-07;4.869005000000e-07
10.0,4.800000,4.800000,4.877302333333e-07,1.892129899230e-11,3,4.877497000000e-07;4.877046000000e-07;4.877364000000e-07
10.0,4.900000,4.900000,4.885386000000e-07,2.332609411510e-11,3,4.885146000000e-07;4.885702000000e-07;4.885310000000e-07
10.0,5.000000,5.000000,4.893280000000e-07,2.814332366061e-11,3,4.893631000000e-07;4.892942000000e-07;4.893267000000e-07
8.0,-2.000000,-2.000000,-1.716280000000e-09,1.426004665724e-11,3,-1.735960000000e-09;-1.702626000000e-09;-1.710254000000e-09
8.0,-1.900000,-1.900000,-1.689154000000e-09,2.396175703074e-12,3,-1.692511000000e-09;-1.687876000000e-09;-1.687075000000e-09
8.0,-1.800000,-1.800000,-1.664769000000e-09,8.500078274149e-12,3,-1.667185000000e-09;-1.673759000000e-09;-1.653363000000e-09
8.0,-1.700000,-1.700000,-1.656804000000e-09,1.288791312303e-11,3,-1.653405000000e-09;-1.642996000000e-09;-1.674011000000e-09
8.0,-1.600000,-1.600000,-1.645510333333e-09,4.169624789941e-12,3,-1.639751000000e-09;-1.649486000000e-09;-1.647294000000e-09
8.0,-1.500000,-1.500000,-1.624327666667e-09,8.097788683064e-12,3,-1.613034000000e-09;-1.628331000000e-09;-1.631618000000e-09
8.0,-1.400000,-1.400000,-1.611812000000e-09,6.385860213524e-12,3,-1.603468000000e-09;-1.612992000000e-09;-1.618976000000e-09
8.0,-1.300000,-1.300000,-1.582158333333e-09,1.015264301659e-11,3,-1.578352000000e-09;-1.572072000000e-09;-1.596051000000e-09
8.0,-1.200000,-1.200000,-1.560849000000e-09,1.135508699512e-11,3,-1.574728000000e-09;-1.546914000000e-09;-1.560905000000e-09
8.0,-1.100000,-1.100000,-1.495727333333e-09,1.017208868533e-11,3,-1.489814000000e-09;-1.487327000000e-09;-1.510041000000e-09
8.0,-1.000000,-1.000000,-1.392113800000e-09,7.571436281182e-12,5,-1.394238000000e-09;-1.391667000000e-09;-1.382396000000e-09;-1.387326000000e-09;-1.404942000000e-09
8.0,-0.990000,-0.990000,-1.387697400000e-09,2.327185046360e-12,5,-1.387284000000e-09;-1.387790000000e-09;-1.391794000000e-09;-1.387032000000e-09;-1.384587000000e-09
8.0,-0.980000,-0.980000,-1.359783000000e-09,9.042885535049e-12,5,-1.368953000000e-09;-1.360777000000e-09;-1.342573000000e-09;-1.364486000000e-09;-1.362126000000e-09
8.0,-0.970000,-0.970000,-1.345943600000e-09,9.524881030228e-12,5,-1.341856000000e-09;-1.358544000000e-09;-1.355889000000e-09;-1.334608000000e-09;-1.338821000000e-09
8.0,-0.960000,-0.960000,-1.321544400000e-09,1.019028968381e-11,5,-1.317120000000e-09;-1.312400000000e-09;-1.341056000000e-09;-1.315602000000e-09;-1.321544000000e-09
8.0,-0.950000,-0.950000,-1.299757400000e-09,5.834697819082e-12,5,-1.302496000000e-09;-1.301485000000e-09;-1.300601000000e-09;-1.288590000000e-09;-1.305615000000e-09
8.0,-0.940000,-0.940000,-1.278779400000e-09,1.280563725240e-11,5,-1.274388000000e-09;-1.271860000000e-09;-1.289601000000e-09;-1.296850000000e-09;-1.261198000000e-09
8.0,-0.930000,-0.930000,-1.250738600000e-09,8.235943287809e-12,5,-1.248219000000e-09;-1.259892000000e-09;-1.260397000000e-09;-1.245985000000e-09;-1.239200000000e-09
8.0,-0.920000,-0.920000,-1.214413400000e-09,6.663984051602e-12,5,-1.225378000000e-09;-1.215181000000e-09;-1.205741000000e-09;-1.216150000000e-09;-1.209617000000e-09
