LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A,Wavelength_nm,Comment
4.1,-1.840000,-1.840000,-1.178683333333e-08,1.559532907280e-11,3,-1.177679000000e-08;-1.180886000000e-08;-1.177485000000e-08,550,RCA 929  green 4.1V
4.1,-1.820000,-1.820000,-1.177804000000e-08,2.358743026840e-11,3,-1.175602000000e-08;-1.181075000000e-08;-1.176735000000e-08,550,RCA 929  green 4.1V
4.1,-1.800000,-1.800000,-1.176556000000e-08,6.814489464858e-12,3,-1.175661000000e-08;-1.176694000000e-08;-1.177313000000e-08,550,RCA 929  green 4.1V
4.1,-1.780000,-1.780000,-1.176175000000e-08,1.802879918353e-11,3,-1.174713000000e-08;-1.178715000000e-08;-1.175097000000e-08,550,RCA 929  green 4.1V
4.1,-1.760000,-1.760000,-1.175777666667e-08,2.319411467497e-11,3,-1.177777000000e-08;-1.172526000000e-08;-1.177030000000e-08,550,RCA 929  green 4.1V
4.1,-1.740000,-1.740000,-1.174717333333e-08,2.211584248653e-11,3,-1.173222000000e-08;-1.177844000000e-08;-1.173086000000e-08,550,RCA 929  green 4.1V
4.1,-1.720000,-1.720000,-1.173745333333e-08,2.240665724487e-11,3,-1.172463000000e-08;-1.176896000000e-08;-1.171877000000e-08,550,RCA 929  green 4.1V
4.1,-1.700000,-1.700000,-1.174326666667e-08,2.424209882736e-11,3,-1.175813000000e-08;-1.170908000000e-08;-1.176259000000e-08,550,RCA 929  green 4.1V
4.1,-1.680000,-1.680000,-1.173127000000e-08,9.769575221063e-12,3,-1.171755000000e-08;-1.173954000000e-08;-1.173672000000e-08,550,RCA 929  green 4.1V
4.1,-1.660000,-1.660000,-1.171657333333e-08,2.204088524135e-11,3,-1.169774000000e-08;-1.174750000000e-08;-1.170448000000e-08,550,RCA 929  green 4.1V
4.1,-1.640000,-1.640000,-1.171985000000e-08,1.566240296591e-11,3,-1.172538000000e-08;-1.169851000000e-08;-1.173566000000e-08,550,RCA 929  green 4.1V
4.1,-1.620000,-1.620000,-1.169315000000e-08,1.785038001463e-11,3,-1.171359000000e-08;-1.167010000000e-08;-1.169576000000e-08,550,RCA 929  green 4.1V
4.1,-1.600000,-1.600000,-1.170471333333e-08,2.178294337830e-11,3,-1.171224000000e-08;-1.167508000000e-08;-1.172682000000e-08,550,RCA 929  green 4.1V
4.1,-1.580000,-1.580000,-1.168328000000e-08,5.648415707081e-12,3,-1.168161000000e-08;-1.167735000000e-08;-1.169088000000e-08,550,RCA 929  green 4.1V
4.1,-1.560000,-1.560000,-1.166761333333e-08,1.646026393740e-11,3,-1.166483000000e-08;-1.168902000000e-08;-1.164899000000e-08,550,RCA 929  green 4.1V
4.1,-1.540000,-1.540000,-1.166099000000e-08,2.246953641415e-11,3,-1.163618000000e-08;-1.169059000000e-08;-1.165620000000e-08,550,RCA 929  green 4.1V
4.1,-1.520000,-1.520000,-1.166276333333e-08,1.185532323005e-11,3,-1.166415000000e-08;-1.164760000000e-08;-1.167654000000e-08,550,RCA 929  green 4.1V
4.1,-1.500000,-1.500000,-1.164253000000e-08,2.081430437624e-11,3,-1.162286000000e-08;-1.167133000000e-08;-1.163340000000e-08,550,RCA 929  green 4.1V
4.1,-1.480000,-1.480000,-1.162975000000e-08,1.084941780312e-11,3,-1.162367000000e-08;-1.164499000000e-08;-1.162059000000e-08,550,RCA 929  green 4.1V
4.1,-1.460000,-1.460000,-1.162904666667e-08,1.191318130849e-11,3,-1.164233000000e-08;-1.161343000000e-08;-1.163138000000e-08,550,RCA 929  green 4.1V
4.1,-1.440000,-1.440000,-1.161172666667e-08,8.671521717028e-12,3,-1.161162000000e-08;-1.160116000000e-08;-1.162240000000e-08,550,RCA 929  green 4.1V
4.1,-1.420000,-1.420000,-1.160947000000e-08,2.115083449890e-11,3,-1.161945000000e-08;-1.158006000000e-08;-1.162890000000e-08,550,RCA 929  green 4.1V
4.1,-1.400000,-1.400000,-1.158569000000e-08,1.661081776032e-11,3,-1.157066000000e-08;-1.160884000000e-08;-1.157757000000e-08,550,RCA 929  green 4.1V
4.1,-1.380000,-1.380000,-1.158042000000e-08,6.812082403103e-12,3,-1.157475000000e-08;-1.159000000000e-08;-1.157651000000e-08,550,RCA 929  green 4.1V
4.1,-1.360000,-1.360000,-1.156922666667e-08,9.915164592123e-12,3,-1.158314000000e-08;-1.156076000000e-08;-1.156378000000e-08,550,RCA 929  green 4.1V
4.1,-1.340000,-1.340000,-1.154803000000e-08,2.622885942367e-11,3,-1.152683000000e-08;-1.158499000000e-08;-1.153227000000e-08,550,RCA 929  green 4.1V
4.1,-1.320000,-1.320000,-1.155556666667e-08,2.606234363129e-11,3,-1.157529000000e-08;-1.151874000000e-08;-1.157267000000e-08,550,RCA 929  green 4.1V
4.1,-1.300000,-1.300000,-1.153196333333e-08,1.142046214282e-11,3,-1.153168000000e-08;-1.151812000000e-08;-1.154609000000e-08,550,RCA 929  green 4.1V
4.1,-1.280000,-1.280000,-1.151531666667e-08,1.266041687922e-11,3,-1.150872000000e-08;-1.153303000000e-08;-1.150420000000e-08,550,RCA 929  green 4.1V
4.1,-1.260000,-1.260000,-1.151467000000e-08,1.151882806539e-11,3,-1.153096000000e-08;-1.150648000000e-08;-1.150657000000e-08,550,RCA 929  green 4.1V
4.1,-1.240000,-1.240000,-1.148458666667e-08,1.752383583073e-11,3,-1.146515000000e-08;-1.150762000000e-08;-1.148099000000e-08,550,RCA 929  green 4.1V
4.1,-1.220000,-1.220000,-1.147931333333e-08,2.895943523083e-12,3,-1.147686000000e-08;-1.148338000000e-08;-1.147770000000e-08,550,RCA 929  green 4.1V
4.1,-1.200000,-1.200000,-1.147567666667e-08,2.354289890580e-11,3,-1.145877000000e-08;-1.150897000000e-08;-1.145929000000e-08,550,RCA 929  green 4.1V
4.1,-1.180000,-1.180000,-1.145814000000e-08,2.813218797036e-12,3,-1.145783000000e-08;-1.146173000000e-08;-1.145486000000e-08,550,RCA 929  green 4.1V
4.1,-1.160000,-1.160000,-1.144549333333e-08,1.868524611083e-11,3,-1.145962000000e-08;-1.141909000000e-08;-1.145777000000e-08,550,RCA 929  green 4.1V
4.1,-1.140000,-1.140000,-1.143303333333e-08,9.783146505882e-12,3,-1.142840000000e-08;-1.142406000000e-08;-1.144664000000e-08,550,RCA 929  green 4.1V
4.1,-1.120000,-1.120000,-1.140431333333e-08,7.600027777727e-12,3,-1.139381000000e-08;-1.141154000000e-08;-1.140759000000e-08,550,RCA 929  green 4.1V
4.1,-1.100000,-1.100000,-1.138112333333e-08,1.692608703222e-11,3,-1.136903000000e-08;-1.140506000000e-08;-1.136928000000e-08,550,RCA 929  green 4.1V
4.1,-1.080000,-1.080000,-1.137426000000e-08,1.403008434282e-11,3,-1.138859000000e-08;-1.135521000000e-08;-1.137898000000e-08,550,RCA 929  green 4.1V
4.1,-1.060000,-1.060000,-1.133584000000e-08,2.406306852142e-11,3,-1.131319000000e-08;-1.136916000000e-08;-1.132517000000e-08,550,RCA 929  green 4.1V
4.1,-1.040000,-1.040000,-1.133654333333e-08,2.293822476905e-11,3,-1.134784000000e-08;-1.130456000000e-08;-1.135723000000e-08,550,RCA 929  green 4.1V
4.1,-1.020000,-1.020000,-1.129390333333e-08,1.657308326440e-11,3,-1.130490000000e-08;-1.127048000000e-08;-1.130633000000e-08,550,RCA 929  green 4.1V
4.1,-1.000000,-1.000000,-1.127664333333e-08,1.655427705727e-11,3,-1.128367000000e-08;-1.125379000000e-08;-1.129247000000e-08,550,RCA 929  green 4.1V
4.1,-0.980000,-0.980000,-1.124113000000e-08,7.294002102184e-12,3,-1.124085000000e-08;-1.123234000000e-08;-1.125020000000e-08,550,RCA 929  green 4.1V
4.1,-0.960000,-0.960000,-1.120416000000e-08,1.434050905652e-11,3,-1.121927000000e-08;-1.118489000000e-08;-1.120832000000e-08,550,RCA 929  green 4.1V
4.1,-0.940000,-0.940000,-1.116688666667e-08,7.258876558317e-12,3,-1.116808000000e-08;-1.115746000000e-08;-1.117512000000e-08,550,RCA 929  green 4.1V
4.1,-0.920000,-0.920000,-1.110922666667e-08,1.640208387845e-11,3,-1.109358000000e-08;-1.113188000000e-08;-1.110222000000e-08,550,RCA 929  green 4.1V
4.1,-0.900000,-0.900000,-1.107305666667e-08,1.884038452073e-11,3,-1.108721000000e-08;-1.104643000000e-08;-1.108553000000e-08,550,RCA 929  green 4.1V
4.1,-0.880000,-0.880000,-1.099850666667e-08,9.520519360249e-12,3,-1.098554000000e-08;-1.100813000000e-08;-1.100185000000e-08,550,RCA 929  green 4.1V
4.1,-0.860000,-0.860000,-1.094624000000e-08,1.437794839329e-11,3,-1.096485000000e-08;-1.092984000000e-08;-1.094403000000e-08,550,RCA 929  green 4.1V
4.1,-0.840000,-0.840000,-1.086056333333e-08,6.971065596848e-12,3,-1.086242000000e-08;-1.086802000000e-08;-1.085125000000e-08,550,RCA 929  green 4.1V
4.1,-0.820000,-0.820000,-1.078009333333e-08,2.505682253510e-11,3,-1.079352000000e-08;-1.074498000000e-08;-1.080178000000e-08,550,RCA 929  green 4.1V
4.1,-0.800000,-0.800000,-1.067550666667e-08,1.480994560722e-11,3,-1.069176000000e-08;-1.065594000000e-08;-1.067882000000e-08,550,RCA 929  green 4.1V
4.1,-0.780000,-0.780000,-1.054763333333e-08,1.979360558924e-11,3,-1.053315000000e-08;-1.057562000000e-08;-1.053413000000e-08,550,RCA 929  green 4.1V
4.1,-0.760000,-0.760000,-1.039154000000e-08,2.304479261496e-11,3,-1.037625000000e-08;-1.042411000000e-08;-1.037426000000e-08,550,RCA 929  green 4.1V
4.1,-0.740000,-0.740000,-1.022665666667e-08,1.602579032546e-11,3,-1.023243000000e-08;-1.020479000000e-08;-1.024275000000e-08,550,RCA 929  green 4.1V
4.1,-0.720000,-0.720000,-1.001013966667e-08,2.808843000636e-11,3,-1.003708000000e-08;-9.971389000000e-09;-1.002195000000e-08,550,RCA 929  green 4.1V
4.1,-0.700000,-0.700000,-9.751307000000e-09,1.771068413887e-11,3,-9.767657000000e-09;-9.726700000000e-09;-9.759564000000e-09,550,RCA 929  green 4.1V
4.1,-0.680000,-0.680000,-9.419143666667e-09,1.640393908656e-11,3,-9.404396000000e-09;-9.442026000000e-09;-9.411009000000e-09,550,RCA 929  green 4.1V
4.1,-0.660000,-0.660000,-9.043237333333e-09,1.270154902189e-11,3,-9.042732000000e-09;-9.027940000000e-09;-9.059040000000e-09,550,RCA 929  green 4.1V
4.1,-0.640000,-0.640000,-8.580804666667e-09,9.375827228689e-12,3,-8.574133000000e-09;-8.594064000000e-09;-8.574217000000e-09,550,RCA 929  green 4.1V
4.1,-0.620000,-0.620000,-8.018620666667e-09,1.738588807689e-11,3,-8.024533000000e-09;-7.994996000000e-09;-8.036333000000e-09,550,RCA 929  green 4.1V
4.1,-0.600000,-0.600000,-7.341986333333e-09,2.186495723501e-11,3,-7.358136000000e-09;-7.311075000000e-09;-7.356748000000e-09,550,RCA 929  green 4.1V
4.1,-0.580000,-0.580000,-6.531580333333e-09,7.832835345873e-12,3,-6.522732000000e-09;-6.530233000000e-09;-6.541776000000e-09,550,RCA 929  green 4.1V
4.1,-0.560000,-0.560000,-5.546150333333e-09,1.047676706920e-11,3,-5.531624000000e-09;-5.555940000000e-09;-5.550887000000e-09,550,RCA 929  green 4.1V
4.1,-0.540000,-0.540000,-4.366979000000e-09,1.257518129757e-11,3,-4.358748000000e-09;-4.357442000000e-09;-4.384747000000e-09,550,RCA 929  green 4.1V
4.1,-0.520000,-0.520000,-2.959185333333e-09,2.232280330862e-11,3,-2.969874000000e-09;-2.928116000000e-09;-2.979566000000e-09,550,RCA 929  green 4.1V
4.1,-0.500000,-0.500000,-1.316813000000e-09,5.270009550909e-12,3,-1.322024000000e-09;-1.309593000000e-09;-1.318822000000e-09,550,RCA 929  green 4.1V
4.1,-0.480000,-0.480000,6.390864666667e-10,1.194676793735e-11,3,6.248033000000e-10;6.384126000000e-10;6.540435000000e-10,550,RCA 929  green 4.1V
4.1,-0.460000,-0.460000,2.929531333333e-09,1.530043381375e-11,3,2.920640000000e-09;2.951061000000e-09;2.916893000000e-09,550,RCA 929  green 4.1V
4.1,-0.440000,-0.440000,5.602715000000e-09,1.200141102815e-12,3,5.601029000000e-09;5.603389000000e-09;5.603727000000e-09,550,RCA 929  green 4.1V
4.1,-0.420000,-0.420000,8.637820000000e-09,1.316100393840e-11,3,8.619367000000e-09;8.644941000000e-09;8.649152000000e-09,550,RCA 929  green 4.1V
4.1,-0.400000,-0.400000,1.218838666667e-08,2.583043983795e-11,3,1.221236000000e-08;1.215253000000e-08;1.220027000000e-08,550,RCA 929  green 4.1V
4.1,-0.380000,-0.380000,1.622188666667e-08,1.914128057948e-11,3,1.623578000000e-08;1.619482000000e-08;1.623506000000e-08,550,RCA 929  green 4.1V
4.1,-0.360000,-0.360000,2.071849333333e-08,1.635013829367e-11,3,2.073730000000e-08;2.069744000000e-08;2.072074000000e-08,550,RCA 929  green 4.1V
4.1,-0.340000,-0.340000,2.585433666667e-08,9.366213512169e-12,3,2.584481000000e-08;2.586707000000e-08;2.585113000000e-08,550,RCA 929  green 4.1V
4.1,-0.320000,-0.320000,3.161516000000e-08,1.001168650461e-11,3,3.162878000000e-08;3.161170000000e-08;3.160500000000e-08,550,RCA 929  green 4.1V
4.1,-0.300000,-0.300000,3.802889666667e-08,1.274363196093e-11,3,3.802038000000e-08;3.804691000000e-08;3.801940000000e-08,550,RCA 929  green 4.1V
4.1,-0.280000,-0.280000,4.501325333333e-08,1.722189368862e-11,3,4.502822000000e-08;4.498913000000e-08;4.502241000000e-08,550,RCA 929  green 4.1V
4.1,-0.260000,-0.260000,5.277973666667e-08,1.389676541102e-11,3,5.276473000000e-08;5.279823000000e-08;5.277625000000e-08,550,RCA 929  green 4.1V
4.1,-0.240000,-0.240000,6.128906000000e-08,3.088873365269e-11,3,6.127182000000e-08;6.133244000000e-08;6.126292000000e-08,550,RCA 929  green 4.1V
4.1,-0.220000,-0.220000,7.052057666667e-08,1.844889216789e-11,3,7.051017000000e-08;7.054650000000e-08;7.050506000000e-08,550,RCA 929  green 4.1V
4.1,-0.200000,-0.200000,8.032102666667e-08,2.916725713689e-12,3,8.031790000000e-08;8.032492000000e-08;8.032026000000e-08,550,RCA 929  green 4.1V
4.1,-0.180000,-0.180000,9.099347000000e-08,1.577676984261e-11,3,9.098336000000e-08;9.101575000000e-08;9.098130000000e-08,550,RCA 929  green 4.1V
4.1,-0.160000,-0.160000,1.023906000000e-07,6.125357132447e-12,3,1.023904000000e-07;1.023832000000e-07;1.023982000000e-07,550,RCA 929  green 4.1V
4.1,-0.140000,-0.140000,1.142867000000e-07,2.560507762144e-11,3,1.142741000000e-07;1.143224000000e-07;1.142636000000e-07,550,RCA 929  green 4.1V
4.1,-0.120000,-0.120000,1.270554000000e-07,1.330964562513e-11,3,1.270556000000e-07;1.270716000000e-07;1.270390000000e-07,550,RCA 929  green 4.1V
4.1,-0.100000,-0.100000,1.404402333333e-07,1.577895926718e-11,3,1.404497000000e-07;1.404180000000e-07;1.404530000000e-07,550,RCA 929  green 4.1V
4.1,-0.080000,-0.080000,1.543103000000e-07,1.000133324446e-11,3,1.543081000000e-07;1.542993000000e-07;1.543235000000e-07,550,RCA 929  green 4.1V
4.1,-0.060000,-0.060000,1.683431666667e-07,2.196001416717e-11,3,1.683491000000e-07;1.683138000000e-07;1.683666000000e-07,550,RCA 929  green 4.1V
4.1,-0.040000,-0.040000,1.829846000000e-07,6.265780079129e-12,3,1.829793000000e-07;1.829811000000e-07;1.829934000000e-07,550,RCA 929  green 4.1V
4.1,-0.020000,-0.020000,1.979328333333e-07,1.512444673002e-11,3,1.979230000000e-07;1.979213000000e-07;1.979542000000e-07,550,RCA 929  green 4.1V
4.1,0.000000,0.000000,2.130980333333e-07,3.298578818556e-11,3,2.130561000000e-07;2.131367000000e-07;2.131013000000e-07,550,RCA 929  green 4.1V
4.1,0.020000,0.020000,2.282754666667e-07,1.382011416579e-11,3,2.282702000000e-07;2.282944000000e-07;2.282618000000e-07,550,RCA 929  green 4.1V
4.1,0.040000,0.040000,2.438127666667e-07,1.718804494085e-11,3,2.438070000000e-07;2.438361000000e-07;2.437952000000e-07,550,RCA 929  green 4.1V
4.1,0.060000,0.060000,2.594461333333e-07,2.027631349355e-11,3,2.594408000000e-07;2.594244000000e-07;2.594732000000e-07,550,RCA 929  green 4.1V
4.1,0.080000,0.080000,2.748914666667e-07,2.127946323468e-11,3,2.748781000000e-07;2.749215000000e-07;2.748748000000e-07,550,RCA 929  green 4.1V
4.1,0.100000,0.100000,2.906359000000e-07,1.630787131009e-11,3,2.906143000000e-07;2.906397000000e-07;2.906537000000e-07,550,RCA 929  green 4.1V
4.1,0.120000,0.120000,3.064022000000e-07,3.175856839764e-11,3,3.064443000000e-07;3.063676000000e-07;3.063947000000e-07,550,RCA 929  green 4.1V
4.1,0.140000,0.140000,3.221282000000e-07,1.943004546229e-11,3,3.221542000000e-07;3.221075000000e-07;3.221229000000e-07,550,RCA 929  green 4.1V
4.1,0.160000,0.160000,3.375631000000e-07,1.461255168226e-11,3,3.375496000000e-07;3.375834000000e-07;3.375563000000e-07,550,RCA 929  green 4.1V
4.1,0.180000,0.180000,3.532049666667e-07,2.543387941746e-11,3,3.532050000000e-07;3.531738000000e-07;3.532361000000e-07,550,RCA 929  green 4.1V
4.1,0.200000,0.200000,3.687685333333e-07,1.046433094957e-11,3,3.687586000000e-07;3.687830000000e-07;3.687640000000e-07,550,RCA 929  green 4.1V
4.1,0.220000,0.220000,3.839408666667e-07,2.438091238838e-11,3,3.839753000000e-07;3.839221000000e-07;3.839252000000e-07,550,RCA 929  green 4.1V
4.1,0.240000,0.240000,3.992498333333e-07,2.716570550446e-11,3,3.992159000000e-07;3.992824000000e-07;3.992512000000e-07,550,RCA 929  green 4.1V
4.1,0.260000,0.260000,4.143827000000e-07,1.900578859191e-11,3,4.143814000000e-07;4.143601000000e-07;4.144066000000e-07,550,RCA 929  green 4.1V
4.1,0.280000,0.280000,4.293958666667e-07,1.252446494754e-11,3,4.293946000000e-07;4.293812000000e-07;4.294118000000e-07,550,RCA 929  green 4.1V
4.1,0.300000,0.300000,4.440314000000e-07,1.217237309101e-11,3,4.440274000000e-07;4.440189000000e-07;4.440479000000e-07,550,RCA 929  green 4.1V
4.1,0.320000,0.320000,4.586871666667e-07,2.970346032965e-11,3,4.586480000000e-07;4.586936000000e-07;4.587199000000e-07,550,RCA 929  green 4.1V
4.1,0.340000,0.340000,4.731576666667e-07,1.575845452095e-11,3,4.731384000000e-07;4.731576000000e-07;4.731770000000e-07,550,RCA 929  green 4.1V
4.1,0.360000,0.360000,4.874320333333e-07,2.958945007186e-11,3,4.874415000000e-07;4.874626000000e-07;4.873920000000e-07,550,RCA 929  green 4.1V
4.1,0.380000,0.380000,5.012683666667e-07,1.857064589315e-11,3,5.012940000000e-07;5.012605000000e-07;5.012506000000e-07,550,RCA 929  green 4.1V
4.1,0.400000,0.400000,5.150708666667e-07,7.845734864006e-13,3,5.150707000000e-07;5.150719000000e-07;5.150700000000e-07,550,RCA 929  green 4.1V
4.1,0.420000,0.420000,5.286902333333e-07,2.996579531549e-11,3,5.287326000000e-07;5.286699000000e-07;5.286682000000e-07,550,RCA 929  green 4.1V
4.1,0.440000,0.440000,5.418271000000e-07,7.758006616821e-12,3,5.418365000000e-07;5.418175000000e-07;5.418273000000e-07,550,RCA 929  green 4.1V
4.1,0.460000,0.460000,5.548874333333e-07,2.107515651713e-11,3,5.549151000000e-07;5.548832000000e-07;5.548640000000e-07,550,RCA 929  green 4.1V
4.1,0.480000,0.480000,5.677476000000e-07,1.189481679838e-11,3,5.677643000000e-07;5.677410000000e-07;5.677375000000e-07,550,RCA 929  green 4.1V
4.1,0.500000,0.500000,5.803429333333e-07,8.944396135147e-12,3,5.803303000000e-07;5.803498000000e-07;5.803487000000e-07,550,RCA 929  green 4.1V
4.1,0.520000,0.520000,5.924589333333e-07,6.533163263105e-12,3,5.924503000000e-07;5.924604000000e-07;5.924661000000e-07,550,RCA 929  green 4.1V
4.1,0.540000,0.540000,6.045192000000e-07,2.739428164175e-11,3,6.045051000000e-07;6.044950000000e-07;6.045575000000e-07,550,RCA 929  green 4.1V
4.1,0.560000,0.560000,6.162835333333e-07,3.988619922843e-11,3,6.163325000000e-07;6.162833000000e-07;6.162348000000e-07,550,RCA 929  green 4.1V
4.1,0.580000,0.580000,6.276026333333e-07,1.386057558527e-11,3,6.275833000000e-07;6.276151000000e-07;6.276095000000e-07,550,RCA 929  green 4.1V
4.1,0.600000,0.600000,6.388268666667e-07,5.972343668030e-12,3,6.388295000000e-07;6.388325000000e-07;6.388186000000e-07,550,RCA 929  green 4.1V
4.1,0.620000,0.620000,6.497288000000e-07,8.258732751876e-12,3,6.497402000000e-07;6.497209000000e-07;6.497253000000e-07,550,RCA 929  green 4.1V
4.1,0.640000,0.640000,6.603719000000e-07,1.117705983998e-11,3,6.603574000000e-07;6.603846000000e-07;6.603737000000e-07,550,RCA 929  green 4.1V
4.1,0.660000,0.660000,6.706134666667e-07,2.097813676718e-11,3,6.705930000000e-07;6.706423000000e-07;6.706051000000e-07,550,RCA 929  green 4.1V
4.1,0.680000,0.680000,6.807543666667e-07,1.502538592593e-11,3,6.807358000000e-07;6.807726000000e-07;6.807547000000e-07,550,RCA 929  green 4.1V
4.1,0.700000,0.700000,6.906028666667e-07,2.558597706210e-11,3,6.906371000000e-07;6.905756000000e-07;6.905959000000e-07,550,RCA 929  green 4.1V
4.1,0.720000,0.720000,7.001440333333e-07,1.487869468588e-11,3,7.001586000000e-07;7.001236000000e-07;7.001499000000e-07,550,RCA 929  green 4.1V
4.1,0.740000,0.740000,7.092459000000e-07,2.709132702545e-11,3,7.092344000000e-07;7.092200000000e-07;7.092833000000e-07,550,RCA 929  green 4.1V
4.1,0.760000,0.760000,7.182569666667e-07,8.102848607471e-11,3,7.181430000000e-07;7.183036000000e-07;7.183243000000e-07,550,RCA 929  green 4.1V
4.1,0.780000,0.780000,7.270250000000e-07,2.121320343568e-12,3,7.270265000000e-07;7.270265000000e-07;7.270220000000e-07,550,RCA 929  green 4.1V
4.1,0.800000,0.800000,7.354169333333e-07,2.020467492656e-11,3,7.354152000000e-07;7.354425000000e-07;7.353931000000e-07,550,RCA 929  green 4.1V
4.1,0.820000,0.820000,7.436870000000e-07,1.318863146804e-11,3,7.436765000000e-07;7.437056000000e-07;7.436789000000e-07,550,RCA 929  green 4.1V
4.1,0.840000,0.840000,7.516166666667e-07,1.586617646299e-11,3,7.516117000000e-07;7.516381000000e-07;7.516002000000e-07,550,RCA 929  green 4.1V
4.1,0.860000,0.860000,7.593990666667e-07,3.432446487402e-11,3,7.593740000000e-07;7.593756000000e-07;7.594476000000e-07,550,RCA 929  green 4.1V
4.1,0.880000,0.880000,7.667789000000e-07,2.665345506060e-11,3,7.667578000000e-07;7.668165000000e-07;7.667624000000e-07,550,RCA 929  green 4.1V
4.1,0.900000,0.900000,7.741347666667e-07,9.738012573889e-12,3,7.741446000000e-07;7.741382000000e-07;7.741215000000e-07,550,RCA 929  green 4.1V
4.1,0.920000,0.920000,7.812339333333e-07,4.484531438423e-11,3,7.812930000000e-07;7.811844000000e-07;7.812244000000e-07,550,RCA 929  green 4.1V
4.1,0.940000,0.940000,7.879824666667e-07,2.910502056726e-11,3,7.879632000000e-07;7.879606000000e-07;7.880236000000e-07,550,RCA 929  green 4.1V
4.1,0.960000,0.960000,7.946792666667e-07,2.073906673136e-11,3,7.947047000000e-07;7.946539000000e-07;7.946792000000e-07,550,RCA 929  green 4.1V
4.1,0.980000,0.980000,8.011508000000e-07,4.661551959021e-11,3,8.010849000000e-07;8.011853000000e-07;8.011822000000e-07,550,RCA 929  green 4.1V
4.1,1.000000,1.000000,8.074835666667e-07,2.996223548997e-11,3,8.075122000000e-07;8.074422000000e-07;8.074963000000e-07,550,RCA 929  green 4.1V
4.1,1.020000,1.020000,8.134990000000e-07,3.304794496890e-11,3,8.135310000000e-07;8.134535000000e-07;8.135125000000e-07,550,RCA 929  green 4.1V
4.1,1.040000,1.040000,8.194673666667e-07,4.584272631049e-12,3,8.194654000000e-07;8.194737000000e-07;8.194630000000e-07,550,RCA 929  green 4.1V
4.1,1.060000,1.060000,8.252242666667e-07,4.718759253119e-11,3,8.252217000000e-07;8.252833000000e-07;8.251678000000e-07,550,RCA 929  green 4.1V
4.1,1.080000,1.080000,8.307087666667e-07,4.166799997835e-12,3,8.307030000000e-07;8.307106000000e-07;8.307127000000e-07,550,RCA 929  green 4.1V
4.1,1.100000,1.100000,8.361093000000e-07,1.687206764639e-12,3,8.361116000000e-07;8.361087000000e-07;8.361076000000e-07,550,RCA 929  green 4.1V
4.1,1.120000,1.120000,8.413116666667e-07,8.266762096223e-11,3,8.411951000000e-07;8.413622000000e-07;8.413777000000e-07,550,RCA 929  green 4.1V
4.1,1.140000,1.140000,8.464946666667e-07,1.925207059571e-11,3,8.465049000000e-07;8.465114000000e-07;8.464677000000e-07,550,RCA 929  green 4.1V
4.1,1.160000,1.160000,8.512931666667e-07,4.638687553849e-11,3,8.512289000000e-07;8.513139000000e-07;8.513367000000e-07,550,RCA 929  green 4.1V
4.1,1.180000,1.180000,8.562430333333e-07,2.489368505379e-11,3,8.562228000000e-07;8.562781000000e-07;8.562282000000e-07,550,RCA 929  green 4.1V
4.1,1.200000,1.200000,8.609293666667e-07,1.166199906626e-11,3,8.609170000000e-07;8.609450000000e-07;8.609261000000e-07,550,RCA 929  green 4.1V
4.1,1.220000,1.220000,8.654739000000e-07,3.737485785927e-11,3,8.654431000000e-07;8.655265000000e-07;8.654521000000e-07,550,RCA 929  green 4.1V
4.1,1.240000,1.240000,8.698009000000e-07,2.545165351538e-11,3,8.698365000000e-07;8.697877000000e-07;8.697785000000e-07,550,RCA 929  green 4.1V
4.1,1.260000,1.260000,8.740992333333e-07,2.629630307770e-11,3,8.740674000000e-07;8.740985000000e-07;8.741318000000e-07,550,RCA 929  green 4.1V
4.1,1.280000,1.280000,8.783262333333e-07,2.840473356485e-11,3,8.783350000000e-07;8.782879000000e-07;8.783558000000e-07,550,RCA 929  green 4.1V
4.1,1.300000,1.300000,8.823217000000e-07,2.032551762356e-11,3,8.823145000000e-07;8.823494000000e-07;8.823012000000e-07,550,RCA 929  green 4.1V
4.1,1.320000,1.320000,8.862526000000e-07,1.052362421728e-11,3,8.862428000000e-07;8.862478000000e-07;8.862672000000e-07,550,RCA 929  green 4.1V
4.1,1.340000,1.340000,8.900224333333e-07,1.424320500762e-11,3,8.900288000000e-07;8.900027000000e-07;8.900358000000e-07,550,RCA 929  green 4.1V
4.1,1.360000,1.360000,8.937244666667e-07,2.311368041275e-11,3,8.937557000000e-07;8.937172000000e-07;8.937005000000e-07,550,RCA 929  green 4.1V
4.1,1.380000,1.380000,8.973219666667e-07,1.585293523471e-11,3,8.973125000000e-07;8.973091000000e-07;8.973443000000e-07,550,RCA 929  green 4.1V
4.1,1.400000,1.400000,9.008093000000e-07,1.300333290608e-11,3,9.008044000000e-07;9.007964000000e-07;9.008271000000e-07,550,RCA 929  green 4.1V
4.1,1.420000,1.420000,9.042047000000e-07,2.463777587362e-11,3,9.041996000000e-07;9.042371000000e-07;9.041774000000e-07,550,RCA 929  green 4.1V
4.1,1.440000,1.440000,9.074945333333e-07,2.506928177846e-11,3,9.074641000000e-07;9.074940000000e-07;9.075255000000e-07,550,RCA 929  green 4.1V
4.1,1.460000,1.460000,9.107755666667e-07,1.353054158396e-11,3,9.107865000000e-07;9.107837000000e-07;9.107565000000e-07,550,RCA 929  green 4.1V
