LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A,Wavelength_nm,Comment
3.1,-1.980000,-1.980000,-2.929355333333e-07,2.270217806487e-11,3,-2.929587000000e-07;-2.929432000000e-07;-2.929047000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.960000,-1.960000,-2.928057000000e-07,1.004390362359e-11,3,-2.927983000000e-07;-2.927989000000e-07;-2.928199000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.940000,-1.940000,-2.926389333333e-07,1.987801689192e-11,3,-2.926127000000e-07;-2.926433000000e-07;-2.926608000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.920000,-1.920000,-2.924571333333e-07,2.584999462705e-12,3,-2.924575000000e-07;-2.924601000000e-07;-2.924538000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.900000,-1.900000,-2.922556000000e-07,1.159511391347e-11,3,-2.922497000000e-07;-2.922453000000e-07;-2.922718000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.880000,-1.880000,-2.920933333333e-07,4.427439691529e-12,3,-2.920978000000e-07;-2.920873000000e-07;-2.920949000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.860000,-1.860000,-2.918452666667e-07,1.167742361234e-11,3,-2.918597000000e-07;-2.918311000000e-07;-2.918450000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.840000,-1.840000,-2.915972000000e-07,1.652694769157e-11,3,-2.915742000000e-07;-2.916051000000e-07;-2.916123000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.820000,-1.820000,-2.913477333333e-07,8.328398538870e-12,3,-2.913559000000e-07;-2.913363000000e-07;-2.913510000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.800000,-1.800000,-2.910419666667e-07,1.347425528761e-11,3,-2.910423000000e-07;-2.910583000000e-07;-2.910253000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.780000,-1.780000,-2.907481333333e-07,1.436299256965e-11,3,-2.907507000000e-07;-2.907643000000e-07;-2.907294000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.760000,-1.760000,-2.904443000000e-07,1.064925662507e-11,3,-2.904484000000e-07;-2.904297000000e-07;-2.904548000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.740000,-1.740000,-2.901477666667e-07,1.702279517457e-11,3,-2.901655000000e-07;-2.901248000000e-07;-2.901530000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.720000,-1.720000,-2.897521666667e-07,4.151572660530e-12,3,-2.897463000000e-07;-2.897553000000e-07;-2.897549000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.700000,-1.700000,-2.893707666667e-07,3.706124061003e-11,3,-2.893393000000e-07;-2.893502000000e-07;-2.894228000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.680000,-1.680000,-2.889349666667e-07,2.667912209116e-11,3,-2.889720000000e-07;-2.889102000000e-07;-2.889227000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.660000,-1.660000,-2.884646666667e-07,5.541560149360e-12,3,-2.884724000000e-07;-2.884619000000e-07;-2.884597000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.640000,-1.640000,-2.879386666667e-07,5.857379011878e-12,3,-2.879364000000e-07;-2.879467000000e-07;-2.879329000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.620000,-1.620000,-2.874057000000e-07,4.047987154129e-11,3,-2.874089000000e-07;-2.874536000000e-07;-2.873546000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.600000,-1.600000,-2.868483000000e-07,1.152070599688e-11,3,-2.868358000000e-07;-2.868636000000e-07;-2.868455000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.580000,-1.580000,-2.862220333333e-07,3.382635395991e-12,3,-2.862193000000e-07;-2.862268000000e-07;-2.862200000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.560000,-1.560000,-2.855137000000e-07,2.057879167169e-11,3,-2.855286000000e-07;-2.855279000000e-07;-2.854846000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.540000,-1.540000,-2.847968000000e-07,1.891789276498e-11,3,-2.848194000000e-07;-2.847979000000e-07;-2.847731000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.520000,-1.520000,-2.839748000000e-07,1.771120172846e-11,3,-2.839919000000e-07;-2.839821000000e-07;-2.839504000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.500000,-1.500000,-2.830763000000e-07,2.269845809742e-11,3,-2.830601000000e-07;-2.831084000000e-07;-2.830604000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.480000,-1.480000,-2.820847333333e-07,7.344083030261e-12,3,-2.820790000000e-07;-2.820951000000e-07;-2.820801000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.460000,-1.460000,-2.810295000000e-07,6.296559907330e-12,3,-2.810206000000e-07;-2.810342000000e-07;-2.810337000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.440000,-1.440000,-2.799074000000e-07,8.673330771212e-12,3,-2.798956000000e-07;-2.799104000000e-07;-2.799162000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.420000,-1.420000,-2.785879000000e-07,8.473881440444e-12,3,-2.785993000000e-07;-2.785790000000e-07;-2.785854000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.400000,-1.400000,-2.771761666667e-07,1.759816909668e-11,3,-2.771535000000e-07;-2.771786000000e-07;-2.771964000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.380000,-1.380000,-2.756442000000e-07,1.697547250201e-11,3,-2.756657000000e-07;-2.756427000000e-07;-2.756242000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.360000,-1.360000,-2.739210000000e-07,2.584002063984e-11,3,-2.739156000000e-07;-2.739550000000e-07;-2.738924000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.340000,-1.340000,-2.719693333333e-07,1.770618222229e-11,3,-2.719917000000e-07;-2.719679000000e-07;-2.719484000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.320000,-1.320000,-2.698125000000e-07,2.109454905895e-11,3,-2.698423000000e-07;-2.697964000000e-07;-2.697988000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.300000,-1.300000,-2.674092000000e-07,1.743005067883e-11,3,-2.674051000000e-07;-2.673902000000e-07;-2.674323000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.280000,-1.280000,-2.645398333333e-07,1.471877108396e-11,3,-2.645594000000e-07;-2.645239000000e-07;-2.645362000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.260000,-1.260000,-2.615494000000e-07,1.994993734333e-12,3,-2.615522000000e-07;-2.615477000000e-07;-2.615483000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.240000,-1.240000,-2.580270000000e-07,2.523265080538e-11,3,-2.579972000000e-07;-2.580249000000e-07;-2.580589000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.220000,-1.220000,-2.540393333333e-07,3.082599912773e-11,3,-2.540591000000e-07;-2.540631000000e-07;-2.539958000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.200000,-1.200000,-2.494906333333e-07,1.426658878484e-11,3,-2.494896000000e-07;-2.495086000000e-07;-2.494737000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.180000,-1.180000,-2.442290000000e-07,2.440751250469e-11,3,-2.442633000000e-07;-2.442085000000e-07;-2.442152000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.160000,-1.160000,-2.383831000000e-07,1.357276685131e-11,3,-2.383775000000e-07;-2.383700000000e-07;-2.384018000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.140000,-1.140000,-2.315724666667e-07,4.883334470990e-11,3,-2.316413000000e-07;-2.315332000000e-07;-2.315429000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.120000,-1.120000,-2.240034333333e-07,2.287244824868e-11,3,-2.239844000000e-07;-2.239903000000e-07;-2.240356000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.100000,-1.100000,-2.153910333333e-07,9.762968583154e-12,3,-2.153859000000e-07;-2.153825000000e-07;-2.154047000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.080000,-1.080000,-2.058632333333e-07,8.455898664377e-12,3,-2.058711000000e-07;-2.058671000000e-07;-2.058515000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.060000,-1.060000,-1.949829333333e-07,7.014429572124e-12,3,-1.949739000000e-07;-1.949839000000e-07;-1.949910000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.040000,-1.040000,-1.828808666667e-07,6.239836180186e-12,3,-1.828893000000e-07;-1.828744000000e-07;-1.828789000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.020000,-1.020000,-1.696237333333e-07,8.526950738040e-12,3,-1.696323000000e-07;-1.696121000000e-07;-1.696268000000e-07,402,RCA 929 3.09V 23 mA
3.1,-1.000000,-1.000000,-1.547564333333e-07,9.459504332798e-12,3,-1.547471000000e-07;-1.547694000000e-07;-1.547528000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.980000,-0.980000,-1.382709000000e-07,1.112684441639e-11,3,-1.382554000000e-07;-1.382810000000e-07;-1.382763000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.960000,-0.960000,-1.201570333333e-07,1.368949313241e-11,3,-1.201384000000e-07;-1.201618000000e-07;-1.201709000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.940000,-0.940000,-1.006469000000e-07,9.944177525907e-12,3,-1.006598000000e-07;-1.006356000000e-07;-1.006453000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.920000,-0.920000,-7.898854000000e-08,1.770918594026e-11,3,-7.899031000000e-08;-7.896602000000e-08;-7.900929000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.900000,-0.900000,-5.542155333333e-08,4.320627526438e-12,3,-5.541634000000e-08;-5.542140000000e-08;-5.542692000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.880000,-0.880000,-2.976656333333e-08,5.819429143443e-12,3,-2.975974000000e-08;-2.976599000000e-08;-2.977396000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.860000,-0.860000,-2.446254666667e-09,1.080379977395e-11,3,-2.460049000000e-09;-2.445047000000e-09;-2.433668000000e-09,402,RCA 929 3.09V 23 mA
3.1,-0.840000,-0.840000,2.758318333333e-08,3.637584668736e-12,3,2.757838000000e-08;2.758399000000e-08;2.758718000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.820000,-0.820000,6.000188000000e-08,6.791774436772e-12,3,5.999571000000e-08;6.001134000000e-08;5.999859000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.800000,-0.800000,9.434578333333e-08,8.254785817263e-12,3,9.433568000000e-08;9.435590000000e-08;9.434577000000e-08,402,RCA 929 3.09V 23 mA
3.1,-0.780000,-0.780000,1.318165000000e-07,6.907001278901e-12,3,1.318259000000e-07;1.318141000000e-07;1.318095000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.760000,-0.760000,1.720193333333e-07,2.347102232313e-12,3,1.720203000000e-07;1.720161000000e-07;1.720216000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.740000,-0.740000,2.149397000000e-07,6.014936962817e-11,3,2.148835000000e-07;2.150231000000e-07;2.149125000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.720000,-0.720000,2.601030000000e-07,1.230636691581e-11,3,2.600858000000e-07;2.601093000000e-07;2.601139000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.700000,-0.700000,3.090267666667e-07,2.502056931584e-11,3,3.089976000000e-07;3.090587000000e-07;3.090240000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.680000,-0.680000,3.610713666667e-07,3.863205347318e-11,3,3.610949000000e-07;3.611023000000e-07;3.610169000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.660000,-0.660000,4.160924000000e-07,1.498877580058e-10,3,4.162163000000e-07;4.161794000000e-07;4.158815000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.640000,-0.640000,4.736579000000e-07,6.696302462305e-11,3,4.737480000000e-07;4.736381000000e-07;4.735876000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.620000,-0.620000,5.349189666667e-07,6.588481531345e-11,3,5.348951000000e-07;5.348529000000e-07;5.350089000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.600000,-0.600000,5.998474333333e-07,1.698417564154e-11,3,5.998477000000e-07;5.998681000000e-07;5.998265000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.580000,-0.580000,6.662382666667e-07,3.922221592697e-11,3,6.661984000000e-07;6.662248000000e-07;6.662916000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.560000,-0.560000,7.368437666667e-07,6.399006867390e-11,3,7.369277000000e-07;7.367725000000e-07;7.368311000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.540000,-0.540000,8.106018000000e-07,9.720504102152e-11,3,8.107276000000e-07;8.104909000000e-07;8.105869000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.520000,-0.520000,8.867996333333e-07,3.500212691950e-11,3,8.868490000000e-07;8.867718000000e-07;8.867781000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.500000,-0.500000,9.645734666667e-07,9.336785075956e-12,3,9.645634000000e-07;9.645859000000e-07;9.645711000000e-07,402,RCA 929 3.09V 23 mA
3.1,-0.480000,-0.480000,1.043789666667e-06,2.416203127958e-09,3,1.040374000000e-06;1.045581000000e-06;1.045414000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.460000,-0.460000,1.129609666667e-06,3.235566239298e-11,3,1.129635000000e-06;1.129564000000e-06;1.129630000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.440000,-0.440000,1.215503666667e-06,6.069230227592e-11,3,1.215469000000e-06;1.215453000000e-06;1.215589000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.420000,-0.420000,1.302285333333e-06,2.075786330254e-11,3,1.302263000000e-06;1.302280000000e-06;1.302313000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.400000,-0.400000,1.392574000000e-06,1.456639969244e-10,3,1.392768000000e-06;1.392417000000e-06;1.392537000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.380000,-0.380000,1.484811333333e-06,1.809131160407e-10,3,1.484907000000e-06;1.484969000000e-06;1.484558000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.360000,-0.360000,1.577477333333e-06,3.644478319621e-11,3,1.577499000000e-06;1.577426000000e-06;1.577507000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.340000,-0.340000,1.673214333333e-06,7.552630152619e-11,3,1.673320000000e-06;1.673175000000e-06;1.673148000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.320000,-0.320000,1.770217000000e-06,1.587471784526e-10,3,1.770272000000e-06;1.770378000000e-06;1.770001000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.300000,-0.300000,1.869917666667e-06,1.240223994106e-10,3,1.869748000000e-06;1.870041000000e-06;1.869964000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.280000,-0.280000,1.968241333333e-06,5.068401018950e-10,3,1.968936000000e-06;1.968047000000e-06;1.967741000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.260000,-0.260000,2.070673333333e-06,3.566252312379e-10,3,2.071057000000e-06;2.070765000000e-06;2.070198000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.240000,-0.240000,2.174202666667e-06,2.397670165438e-10,3,2.174541000000e-06;2.174014000000e-06;2.174053000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.220000,-0.220000,2.279572333333e-06,7.019180072402e-11,3,2.279663000000e-06;2.279492000000e-06;2.279562000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.200000,-0.200000,2.384648333333e-06,2.231028661602e-10,3,2.384347000000e-06;2.384880000000e-06;2.384718000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.180000,-0.180000,2.492561333333e-06,7.711607412776e-11,3,2.492670000000e-06;2.492499000000e-06;2.492515000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.160000,-0.160000,2.601779666667e-06,1.243284181333e-10,3,2.601736000000e-06;2.601654000000e-06;2.601949000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.140000,-0.140000,2.712472333333e-06,4.404333724364e-10,3,2.711994000000e-06;2.712366000000e-06;2.713057000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.120000,-0.120000,2.825479333333e-06,1.684722199321e-10,3,2.825661000000e-06;2.825255000000e-06;2.825522000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.100000,-0.100000,2.938629333333e-06,2.889998077663e-10,3,2.938252000000e-06;2.938682000000e-06;2.938954000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.080000,-0.080000,3.053947333333e-06,1.164254649504e-10,3,3.053784000000e-06;3.054011000000e-06;3.054047000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.060000,-0.060000,3.168337666667e-06,1.677544501810e-10,3,3.168108000000e-06;3.168504000000e-06;3.168401000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.040000,-0.040000,3.285808666667e-06,2.134046755711e-10,3,3.286107000000e-06;3.285620000000e-06;3.285699000000e-06,402,RCA 929 3.09V 23 mA
3.1,-0.020000,-0.020000,3.403899000000e-06,1.557776192739e-10,3,3.403879000000e-06;3.403719000000e-06;3.404099000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.000000,0.000000,3.523789333333e-06,4.722522866256e-11,3,3.523852000000e-06;3.523778000000e-06;3.523738000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.020000,0.020000,3.647541666667e-06,9.694099006896e-11,3,3.647522000000e-06;3.647434000000e-06;3.647669000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.040000,0.040000,3.769146000000e-06,6.046486583141e-11,3,3.769228000000e-06;3.769126000000e-06;3.769084000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.060000,0.060000,3.892541333333e-06,3.927716328297e-10,3,3.892897000000e-06;3.892733000000e-06;3.891994000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.080000,0.080000,4.013506333333e-06,1.501473350489e-10,3,4.013611000000e-06;4.013614000000e-06;4.013294000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.100000,0.100000,4.138434666667e-06,3.684574451533e-10,3,4.138934000000e-06;4.138056000000e-06;4.138314000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.120000,0.120000,4.264446666667e-06,2.403834899118e-10,3,4.264399000000e-06;4.264179000000e-06;4.264762000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.140000,0.140000,4.390997666667e-06,2.336112630465e-10,3,4.391279000000e-06;4.391007000000e-06;4.390707000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.160000,0.160000,4.516709000000e-06,2.050707195090e-10,3,4.516970000000e-06;4.516688000000e-06;4.516469000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.180000,0.180000,4.644947666667e-06,1.337319042797e-10,3,4.644813000000e-06;4.645130000000e-06;4.644900000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.200000,0.200000,4.774169666667e-06,1.493013358579e-10,3,4.774001000000e-06;4.774364000000e-06;4.774144000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.220000,0.220000,4.902555333333e-06,1.586050300474e-11,3,4.902534000000e-06;4.902572000000e-06;4.902560000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.240000,0.240000,5.032794666667e-06,1.871618432147e-10,3,5.033057000000e-06;5.032694000000e-06;5.032633000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.260000,0.260000,5.163642333333e-06,1.651934892423e-11,3,5.163653000000e-06;5.163619000000e-06;5.163655000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.280000,0.280000,5.295545666667e-06,2.667362409240e-10,3,5.295291000000e-06;5.295432000000e-06;5.295914000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.300000,0.300000,5.426270333333e-06,4.160243048456e-10,3,5.426001000000e-06;5.425952000000e-06;5.426858000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.320000,0.320000,5.559267333333e-06,3.747731165504e-10,3,5.559797000000e-06;5.559019000000e-06;5.558986000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.340000,0.340000,5.691697333333e-06,2.979041605768e-10,3,5.692002000000e-06;5.691797000000e-06;5.691293000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.360000,0.360000,5.824580000000e-06,1.414378544331e-10,3,5.824438000000e-06;5.824773000000e-06;5.824529000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.380000,0.380000,5.956579000000e-06,1.325468470642e-10,3,5.956752000000e-06;5.956555000000e-06;5.956430000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.400000,0.400000,6.091359333333e-06,2.151345832007e-10,3,6.091481000000e-06;6.091057000000e-06;6.091540000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.420000,0.420000,6.225628666667e-06,7.005870554188e-11,3,6.225590000000e-06;6.225727000000e-06;6.225569000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.440000,0.440000,6.357844000000e-06,1.333891549813e-10,3,6.357772000000e-06;6.358031000000e-06;6.357729000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.460000,0.460000,6.493143000000e-06,9.117017056026e-11,3,6.493129000000e-06;6.493261000000e-06;6.493039000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.480000,0.480000,6.628507333333e-06,4.133064507379e-11,3,6.628451000000e-06;6.628522000000e-06;6.628549000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.500000,0.500000,6.764249000000e-06,4.589117562247e-11,3,6.764231000000e-06;6.764312000000e-06;6.764204000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.520000,0.520000,6.897828000000e-06,3.264240595709e-10,3,6.898245000000e-06;6.897791000000e-06;6.897448000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.540000,0.540000,7.032785000000e-06,1.119851180590e-10,3,7.032631000000e-06;7.032894000000e-06;7.032830000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.560000,0.560000,7.168502666667e-06,2.313112381379e-10,3,7.168826000000e-06;7.168298000000e-06;7.168384000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.580000,0.580000,7.302951333333e-06,3.829023664357e-10,3,7.302540000000e-06;7.302852000000e-06;7.303462000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.600000,0.600000,7.438588333333e-06,7.970919367025e-11,3,7.438594000000e-06;7.438683000000e-06;7.438488000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.620000,0.620000,7.573412000000e-06,3.497036840909e-10,3,7.573225000000e-06;7.573109000000e-06;7.573902000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.640000,0.640000,7.709667000000e-06,2.035992796314e-10,3,7.709930000000e-06;7.709637000000e-06;7.709434000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.660000,0.660000,7.843833333333e-06,2.644419701099e-10,3,7.843460000000e-06;7.844001000000e-06;7.844039000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.680000,0.680000,7.979438000000e-06,4.885597882209e-10,3,7.979752000000e-06;7.979814000000e-06;7.978748000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.700000,0.700000,8.114149333333e-06,3.250890476302e-10,3,8.114541000000e-06;8.113745000000e-06;8.114162000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.720000,0.720000,8.249050666667e-06,4.830143775178e-10,3,8.248900000000e-06;8.249703000000e-06;8.248549000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.740000,0.740000,8.382166666667e-06,2.295594815193e-10,3,8.382039000000e-06;8.382489000000e-06;8.381972000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.760000,0.760000,8.516821333333e-06,3.899541283565e-10,3,8.516389000000e-06;8.517334000000e-06;8.516741000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.780000,0.780000,8.651561666667e-06,1.245213056287e-10,3,8.651715000000e-06;8.651560000000e-06;8.651410000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.800000,0.800000,8.783723666667e-06,4.070137862803e-10,3,8.783156000000e-06;8.783925000000e-06;8.784090000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.820000,0.820000,8.917458333333e-06,3.476706615297e-10,3,8.917940000000e-06;8.917303000000e-06;8.917132000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.840000,0.840000,9.050647333333e-06,2.654974366901e-10,3,9.051014000000e-06;9.050394000000e-06;9.050534000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.860000,0.860000,9.183733000000e-06,3.784071880924e-10,3,9.183605000000e-06;9.183347000000e-06;9.184247000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.880000,0.880000,9.313633333333e-06,9.939820029664e-10,3,9.315037000000e-06;9.312866000000e-06;9.312997000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.900000,0.900000,9.446059333333e-06,1.622535738351e-10,3,9.446200000000e-06;9.445832000000e-06;9.446146000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.920000,0.920000,9.577696666667e-06,1.701378526042e-10,3,9.577783000000e-06;9.577848000000e-06;9.577459000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.940000,0.940000,9.707341333333e-06,3.299053736379e-10,3,9.707334000000e-06;9.707749000000e-06;9.706941000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.960000,0.960000,9.838121000000e-06,2.117089196670e-10,3,9.838402000000e-06;9.837891000000e-06;9.838070000000e-06,402,RCA 929 3.09V 23 mA
3.1,0.980000,0.980000,9.970153000000e-06,3.558773196852e-10,3,9.970362000000e-06;9.970445000000e-06;9.969652000000e-06,402,RCA 929 3.09V 23 mA
3.1,1.000000,1.000000,1.010062333333e-05,4.049965706301e-10,3,1.010066000000e-05;1.010110000000e-05;1.010011000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.020000,1.020000,1.022986333333e-05,1.419702629267e-10,3,1.022973000000e-05;1.022980000000e-05;1.023006000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.040000,1.040000,1.036178333333e-05,2.595294887977e-10,3,1.036142000000e-05;1.036192000000e-05;1.036201000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.060000,1.060000,1.047661333333e-05,5.641709748727e-10,3,1.047584000000e-05;1.047683000000e-05;1.047717000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.080000,1.080000,1.060708333333e-05,6.621849355647e-10,3,1.060625000000e-05;1.060713000000e-05;1.060787000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.100000,1.100000,1.073725333333e-05,1.291854825005e-10,3,1.073729000000e-05;1.073739000000e-05;1.073708000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.120000,1.120000,1.086574000000e-05,2.303620339090e-10,3,1.086578000000e-05;1.086544000000e-05;1.086600000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.140000,1.140000,1.099516666667e-05,3.302860712909e-10,3,1.099471000000e-05;1.099531000000e-05;1.099548000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.160000,1.160000,1.112249666667e-05,4.697753600271e-10,3,1.112306000000e-05;1.112252000000e-05;1.112191000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.180000,1.180000,1.125011333333e-05,1.929306150469e-10,3,1.125038000000e-05;1.125003000000e-05;1.124993000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.200000,1.200000,1.137928333333e-05,2.737801226449e-10,3,1.137961000000e-05;1.137930000000e-05;1.137894000000e-05,402,RCA 929 3.09V 23 mA
3.1,1.220000,1.220000,1.150812000000e-05,9.933109617180e-11,3,1.150826000000e-05;1.150804000000e-05;1.150806000000e-05,402,RCA 929 3.09V 23 mA
