LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A
4.0,0.600000,0.600000,3.501770333333e-10,1.592533635549e-11,3,3.320599000000e-10;3.476489000000e-10;3.708223000000e-10
4.0,0.700000,0.700000,3.830690333333e-10,3.677065396883e-11,3,3.531686000000e-10;4.348648000000e-10;3.611737000000e-10
4.0,0.800000,0.800000,4.126602000000e-10,2.463859106375e-11,3,3.978717000000e-10;4.473778000000e-10;3.927311000000e-10
4.0,0.900000,0.900000,4.814496000000e-10,3.893998467189e-11,3,5.131899000000e-10;4.266064000000e-10;5.045525000000e-10
4.0,1.000000,1.000000,4.997214000000e-10,2.095707889107e-11,3,4.703403000000e-10;5.110412000000e-10;5.177827000000e-10
4.0,1.100000,1.100000,5.169535333333e-10,5.266190162298e-11,3,5.030777000000e-10;5.872595000000e-10;4.605234000000e-10
4.0,1.200000,1.200000,5.580051666667e-10,2.699547961917e-11,3,5.563758000000e-10;5.918523000000e-10;5.257874000000e-10
4.0,1.300000,1.300000,5.607298666667e-10,4.122495522636e-11,3,5.109567000000e-10;6.119075000000e-10;5.593254000000e-10
4.0,1.400000,1.400000,6.108118000000e-10,4.728165227683e-11,3,6.471306000000e-10;5.440310000000e-10;6.412738000000e-10
4.0,1.500000,1.500000,6.171317666667e-10,3.608547988470e-11,3,6.025958000000e-10;6.667645000000e-10;5.820350000000e-10
4.0,1.600000,1.600000,6.587594000000e-10,3.231019791057e-11,3,6.854721000000e-10;6.132978000000e-10;6.775083000000e-10
4.0,1.700000,1.700000,6.732391333333e-10,2.718948873987e-11,3,6.743907000000e-10;6.393781000000e-10;7.059486000000e-10
4.0,1.800000,1.800000,6.611609000000e-10,2.992616896308e-11,3,6.411478000000e-10;7.034625000000e-10;6.388724000000e-10
4.0,1.900000,1.900000,6.816093333333e-10,1.769694610648e-11,3,6.698405000000e-10;7.066221000000e-10;6.683654000000e-10
4.0,2.000000,2.000000,7.163410333333e-10,2.114764557823e-11,3,7.050211000000e-10;6.980275000000e-10;7.459745000000e-10
4.0,2.100000,2.100000,7.221975333333e-10,2.763179740617e-11,3,6.836597000000e-10;7.470701000000e-10;7.358628000000e-10
4.0,2.200000,2.200000,7.363963666667e-10,2.648008190903e-11,3,7.640074000000e-10;7.006816000000e-10;7.445001000000e-10
4.0,2.300000,2.300000,7.358344666667e-10,3.107979703337e-11,3,7.182510000000e-10;7.795124000000e-10;7.097400000000e-10
4.0,2.400000,2.400000,7.588813666667e-10,1.585332479373e-11,3,7.739085000000e-10;7.369584000000e-10;7.657772000000e-10
4.0,2.500000,2.500000,7.683751333333e-10,2.236890000966e-11,3,7.486289000000e-10;7.996519000000e-10;7.568446000000e-10
4.0,2.600000,2.600000,7.644567000000e-10,1.875033711910e-11,3,7.614371000000e-10;7.887815000000e-10;7.431515000000e-10
4.0,2.700000,2.700000,7.841751666667e-10,1.607164911728e-11,3,7.658190000000e-10;8.049608000000e-10;7.817457000000e-10
4.0,2.800000,2.800000,7.849757333333e-10,1.397834268964e-11,3,8.036967000000e-10;7.701166000000e-10;7.811139000000e-10
4.0,2.900000,2.900000,7.955088666667e-10,1.164553540843e-11,3,8.021799000000e-10;8.052137000000e-10;7.791330000000e-10
4.0,3.000000,3.000000,8.020254666667e-10,6.607746820379e-12,3,8.041605000000e-10;7.930792000000e-10;8.088367000000e-10
4.0,3.100000,3.100000,8.068148000000e-10,6.345892442097e-12,3,8.151572000000e-10;7.997785000000e-10;8.055087000000e-10
4.0,3.200000,3.200000,8.016743666667e-10,1.678076884082e-12,3,8.034862000000e-10;7.994411000000e-10;8.020958000000e-10
4.0,3.300000,3.300000,8.150444000000e-10,1.033191063550e-11,3,8.111543000000e-10;8.047922000000e-10;8.291867000000e-10
4.0,3.400000,3.400000,8.194120000000e-10,1.409823388372e-11,3,8.252264000000e-10;8.330210000000e-10;7.999886000000e-10
4.0,3.500000,3.500000,8.298048333333e-10,6.127242767800e-12,3,8.384564000000e-10;8.250578000000e-10;8.259003000000e-10
4.0,3.600000,3.600000,8.232741666667e-10,1.513553738157e-11,3,8.304510000000e-10;8.371499000000e-10;8.022216000000e-10
4.0,3.700000,3.700000,8.403802000000e-10,1.520308857239e-11,3,8.252261000000e-10;8.611658000000e-10;8.347487000000e-10
4.0,3.800000,3.800000,8.430486000000e-10,7.406262788118e-12,3,8.394253000000e-10;8.363495000000e-10;8.533710000000e-10
4.0,3.900000,3.900000,8.409280333333e-10,9.649851764434e-12,3,8.527395000000e-10;8.291023000000e-10;8.409423000000e-10
4.0,4.000000,4.000000,8.579632666667e-10,1.453826375336e-11,3,8.554775000000e-10;8.768812000000e-10;8.415311000000e-10
4.0,4.100000,4.100000,8.555057333333e-10,1.666545125888e-11,3,8.521494000000e-10;8.369810000000e-10;8.773868000000e-10
4.0,4.200000,4.200000,8.515036000000e-10,1.336711955584e-11,3,8.609137000000e-10;8.325997000000e-10;8.609974000000e-10
4.0,4.300000,4.300000,8.606597333333e-10,1.600024898563e-11,3,8.632715000000e-10;8.788191000000e-10;8.398886000000e-10
4.0,4.400000,4.400000,8.567136666667e-10,1.539013887686e-11,3,8.776398000000e-10;8.410682000000e-10;8.514330000000e-10
4.0,4.500000,4.500000,8.571490333333e-10,1.243138524229e-11,3,8.684968000000e-10;8.398463000000e-10;8.631040000000e-10
4.0,4.600000,4.600000,8.562646333333e-10,1.546011096561e-11,3,8.462510000000e-10;8.781035000000e-10;8.444394000000e-10
4.0,4.700000,4.700000,8.771903333333e-10,2.316750588854e-11,3,8.997179000000e-10;8.453236000000e-10;8.865295000000e-10
4.0,4.800000,4.800000,8.841706333333e-10,7.748146162936e-12,3,8.898587000000e-10;8.732158000000e-10;8.894374000000e-10
4.0,4.900000,4.900000,8.779629666667e-10,4.612933669827e-12,3,8.805046000000e-10;8.818954000000e-10;8.714889000000e-10
4.0,5.000000,5.000000,8.863338333333e-10,1.078594178127e-11,3,8.757866000000e-10;9.011506000000e-10;8.820643000000e-10
