LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A,Wavelength_nm,Comment
3.1,-2.220000,-2.220000,-9.631151000000e-07,1.521396069405e-10,3,-9.629679000000e-07;-9.630528000000e-07;-9.633246000000e-07,400,violet 3.09V 23 mA
3.1,-2.200000,-2.200000,-9.488842333333e-07,1.005665724991e-08,3,-9.417088000000e-07;-9.418376000000e-07;-9.631063000000e-07,400,violet 3.09V 23 mA
3.1,-2.180000,-2.180000,-9.485345000000e-07,1.014762422869e-08,3,-9.412778000000e-07;-9.414406000000e-07;-9.628851000000e-07,400,violet 3.09V 23 mA
3.1,-2.160000,-2.160000,-9.628379000000e-07,1.290888066411e-10,3,-9.627125000000e-07;-9.627857000000e-07;-9.630155000000e-07,400,violet 3.09V 23 mA
3.1,-2.140000,-2.140000,-9.406247333333e-07,7.154995147140e-11,3,-9.405238000000e-07;-9.406690000000e-07;-9.406814000000e-07,400,violet 3.09V 23 mA
3.1,-2.120000,-2.120000,-9.549116000000e-07,1.052921907456e-08,3,-9.622962000000e-07;-9.400212000000e-07;-9.624174000000e-07,400,violet 3.09V 23 mA
3.1,-2.100000,-2.100000,-9.395383000000e-07,7.186227568529e-11,3,-9.394439000000e-07;-9.396181000000e-07;-9.395529000000e-07,400,violet 3.09V 23 mA
3.1,-2.080000,-2.080000,-9.542186000000e-07,1.073843709578e-08,3,-9.617546000000e-07;-9.618689000000e-07;-9.390323000000e-07,400,violet 3.09V 23 mA
3.1,-2.060000,-2.060000,-9.463818000000e-07,1.088884585650e-08,3,-9.386471000000e-07;-9.387174000000e-07;-9.617809000000e-07,400,violet 3.09V 23 mA
3.1,-2.040000,-2.040000,-9.535393666667e-07,1.101665165112e-08,3,-9.614405000000e-07;-9.379600000000e-07;-9.612176000000e-07,400,violet 3.09V 23 mA
3.1,-2.020000,-2.020000,-9.453859333333e-07,1.115474713215e-08,3,-9.374104000000e-07;-9.375866000000e-07;-9.611608000000e-07,400,violet 3.09V 23 mA
3.1,-2.000000,-2.000000,-9.370640333333e-07,7.765849742448e-11,3,-9.369551000000e-07;-9.371064000000e-07;-9.371306000000e-07,400,violet 3.09V 23 mA
3.1,-1.980000,-1.980000,-9.443901333333e-07,1.130419976597e-08,3,-9.364423000000e-07;-9.603766000000e-07;-9.363515000000e-07,400,violet 3.09V 23 mA
3.1,-1.960000,-1.960000,-9.519612666667e-07,1.132231175521e-08,3,-9.359491000000e-07;-9.599694000000e-07;-9.599653000000e-07,400,violet 3.09V 23 mA
3.1,-1.940000,-1.940000,-9.434656000000e-07,1.161635424936e-08,3,-9.351805000000e-07;-9.353229000000e-07;-9.598934000000e-07,400,violet 3.09V 23 mA
3.1,-1.920000,-1.920000,-9.509827666667e-07,1.154748081801e-08,3,-9.592388000000e-07;-9.590570000000e-07;-9.346525000000e-07,400,violet 3.09V 23 mA
3.1,-1.900000,-1.900000,-9.586882666667e-07,7.852016018550e-11,3,-9.587993000000e-07;-9.586341000000e-07;-9.586314000000e-07,400,violet 3.09V 23 mA
3.1,-1.880000,-1.880000,-9.334069333333e-07,6.720958926289e-11,3,-9.333356000000e-07;-9.333882000000e-07;-9.334970000000e-07,400,violet 3.09V 23 mA
3.1,-1.860000,-1.860000,-9.577647666667e-07,2.139662486364e-11,3,-9.577919000000e-07;-9.577396000000e-07;-9.577628000000e-07,400,violet 3.09V 23 mA
3.1,-1.840000,-1.840000,-9.486501666667e-07,1.179982032133e-08,3,-9.570803000000e-07;-9.569072000000e-07;-9.319630000000e-07,400,violet 3.09V 23 mA
3.1,-1.820000,-1.820000,-9.564957666667e-07,6.784179308433e-11,3,-9.565509000000e-07;-9.565362000000e-07;-9.564002000000e-07,400,violet 3.09V 23 mA
3.1,-1.800000,-1.800000,-9.388956000000e-07,1.181668973190e-08,3,-9.304845000000e-07;-9.305955000000e-07;-9.556068000000e-07,400,violet 3.09V 23 mA
3.1,-1.780000,-1.780000,-9.380859333333e-07,1.180361368659e-08,3,-9.296016000000e-07;-9.298782000000e-07;-9.547780000000e-07,400,violet 3.09V 23 mA
3.1,-1.760000,-1.760000,-9.372351666667e-07,1.178210953871e-08,3,-9.288577000000e-07;-9.289503000000e-07;-9.538975000000e-07,400,violet 3.09V 23 mA
3.1,-1.740000,-1.740000,-9.532139000000e-07,3.225192500715e-11,3,-9.532037000000e-07;-9.531805000000e-07;-9.532575000000e-07,400,violet 3.09V 23 mA
3.1,-1.720000,-1.720000,-9.358736666667e-07,1.188663795538e-08,3,-9.273447000000e-07;-9.275930000000e-07;-9.526833000000e-07,400,violet 3.09V 23 mA
3.1,-1.700000,-1.700000,-9.266703333333e-07,1.242799349140e-10,3,-9.265002000000e-07;-9.267172000000e-07;-9.267936000000e-07,400,violet 3.09V 23 mA
3.1,-1.680000,-1.680000,-9.425653333333e-07,1.185520230822e-08,3,-9.508196000000e-07;-9.258002000000e-07;-9.510762000000e-07,400,violet 3.09V 23 mA
3.1,-1.660000,-1.660000,-9.497853000000e-07,1.643836366552e-10,3,-9.498464000000e-07;-9.495605000000e-07;-9.499490000000e-07,400,violet 3.09V 23 mA
3.1,-1.640000,-1.640000,-9.320830666667e-07,1.163943562845e-08,3,-9.238339000000e-07;-9.238716000000e-07;-9.485437000000e-07,400,violet 3.09V 23 mA
3.1,-1.620000,-1.620000,-9.389595333333e-07,1.154368550748e-08,3,-9.471311000000e-07;-9.471132000000e-07;-9.226343000000e-07,400,violet 3.09V 23 mA
3.1,-1.600000,-1.600000,-9.458781000000e-07,1.011127093891e-10,3,-9.457603000000e-07;-9.458668000000e-07;-9.460072000000e-07,400,violet 3.09V 23 mA
3.1,-1.580000,-1.580000,-9.282003666667e-07,1.133936164733e-08,3,-9.201231000000e-07;-9.202415000000e-07;-9.442365000000e-07,400,violet 3.09V 23 mA
3.1,-1.560000,-1.560000,-9.347173000000e-07,1.113203479064e-08,3,-9.424946000000e-07;-9.426827000000e-07;-9.189746000000e-07,400,violet 3.09V 23 mA
3.1,-1.540000,-1.540000,-9.331234000000e-07,1.101389617287e-08,3,-9.409170000000e-07;-9.175474000000e-07;-9.409058000000e-07,400,violet 3.09V 23 mA
3.1,-1.520000,-1.520000,-9.235595000000e-07,1.081965342421e-08,3,-9.159126000000e-07;-9.159051000000e-07;-9.388608000000e-07,400,violet 3.09V 23 mA
3.1,-1.500000,-1.500000,-9.216069666667e-07,1.051088826641e-08,3,-9.141875000000e-07;-9.141618000000e-07;-9.364716000000e-07,400,violet 3.09V 23 mA
3.1,-1.480000,-1.480000,-9.343105000000e-07,6.190078082438e-11,3,-9.343969000000e-07;-9.342551000000e-07;-9.342795000000e-07,400,violet 3.09V 23 mA
3.1,-1.460000,-1.460000,-9.103115333333e-07,6.784700108004e-11,3,-9.102179000000e-07;-9.103402000000e-07;-9.103765000000e-07,400,violet 3.09V 23 mA
3.1,-1.440000,-1.440000,-9.288811000000e-07,1.393234366501e-10,3,-9.287032000000e-07;-9.290434000000e-07;-9.288967000000e-07,400,violet 3.09V 23 mA
3.1,-1.420000,-1.420000,-9.124607666667e-07,9.472760336999e-09,3,-9.058008000000e-07;-9.258572000000e-07;-9.057243000000e-07,400,violet 3.09V 23 mA
3.1,-1.400000,-1.400000,-9.032106000000e-07,8.034579433091e-11,3,-9.031097000000e-07;-9.032158000000e-07;-9.033063000000e-07,400,violet 3.09V 23 mA
3.1,-1.380000,-1.380000,-9.004504666667e-07,7.183547560609e-11,3,-9.003881000000e-07;-9.004122000000e-07;-9.005511000000e-07,400,violet 3.09V 23 mA
3.1,-1.360000,-1.360000,-8.971246333333e-07,7.745245136357e-11,3,-8.972020000000e-07;-8.971531000000e-07;-8.970188000000e-07,400,violet 3.09V 23 mA
3.1,-1.340000,-1.340000,-8.985100666667e-07,7.600408916338e-09,3,-9.092585000000e-07;-8.930838000000e-07;-8.931879000000e-07,400,violet 3.09V 23 mA
3.1,-1.320000,-1.320000,-8.891765666667e-07,2.012036005864e-11,3,-8.892050000000e-07;-8.891614000000e-07;-8.891633000000e-07,400,violet 3.09V 23 mA
3.1,-1.300000,-1.300000,-8.887201333333e-07,6.181431024357e-09,3,-8.974619000000e-07;-8.843849000000e-07;-8.843136000000e-07,400,violet 3.09V 23 mA
3.1,-1.280000,-1.280000,-8.827247333333e-07,5.385501592444e-09,3,-8.790383000000e-07;-8.903397000000e-07;-8.787962000000e-07,400,violet 3.09V 23 mA
3.1,-1.260000,-1.260000,-8.757189333333e-07,4.494120621681e-09,3,-8.820735000000e-07;-8.724402000000e-07;-8.726431000000e-07,400,violet 3.09V 23 mA
3.1,-1.240000,-1.240000,-8.680024666667e-07,3.584487480178e-09,3,-8.655753000000e-07;-8.730702000000e-07;-8.653619000000e-07,400,violet 3.09V 23 mA
3.1,-1.220000,-1.220000,-8.574139333333e-07,1.819035153282e-12,3,-8.574128000000e-07;-8.574165000000e-07;-8.574125000000e-07,400,violet 3.09V 23 mA
3.1,-1.200000,-1.200000,-8.489940333333e-07,1.530818875272e-09,3,-8.511577000000e-07;-8.478488000000e-07;-8.479756000000e-07,400,violet 3.09V 23 mA
3.1,-1.180000,-1.180000,-8.359139000000e-07,3.147792877555e-11,3,-8.358756000000e-07;-8.359527000000e-07;-8.359134000000e-07,400,violet 3.09V 23 mA
3.1,-1.160000,-1.160000,-8.215352333333e-07,6.869688655407e-11,3,-8.214389000000e-07;-8.215725000000e-07;-8.215943000000e-07,400,violet 3.09V 23 mA
3.1,-1.140000,-1.140000,-8.044125666667e-07,1.001600829783e-10,3,-8.044308000000e-07;-8.045251000000e-07;-8.042818000000e-07,400,violet 3.09V 23 mA
3.1,-1.120000,-1.120000,-7.850415000000e-07,5.661666421353e-11,3,-7.850456000000e-07;-7.849702000000e-07;-7.851087000000e-07,400,violet 3.09V 23 mA
3.1,-1.100000,-1.100000,-7.632081000000e-07,2.279923390526e-10,3,-7.632585000000e-07;-7.629071000000e-07;-7.634587000000e-07,400,violet 3.09V 23 mA
3.1,-1.080000,-1.080000,-7.387347000000e-07,1.432419165840e-10,3,-7.385739000000e-07;-7.387084000000e-07;-7.389218000000e-07,400,violet 3.09V 23 mA
3.1,-1.060000,-1.060000,-7.110142666667e-07,1.723874963241e-10,3,-7.109248000000e-07;-7.112554000000e-07;-7.108626000000e-07,400,violet 3.09V 23 mA
3.1,-1.040000,-1.040000,-6.799990666667e-07,1.817313095999e-10,3,-6.797682000000e-07;-6.802123000000e-07;-6.800167000000e-07,400,violet 3.09V 23 mA
3.1,-1.020000,-1.020000,-6.458753666667e-07,2.048247109658e-10,3,-6.459282000000e-07;-6.460956000000e-07;-6.456023000000e-07,400,violet 3.09V 23 mA
3.1,-1.000000,-1.000000,-6.072706000000e-07,1.508830231227e-10,3,-6.073917000000e-07;-6.073622000000e-07;-6.070579000000e-07,400,violet 3.09V 23 mA
3.1,-0.980000,-0.980000,-5.644299333333e-07,1.950919840030e-10,3,-5.644516000000e-07;-5.641809000000e-07;-5.646573000000e-07,400,violet 3.09V 23 mA
3.1,-0.960000,-0.960000,-5.166373000000e-07,2.879841083578e-10,3,-5.164654000000e-07;-5.170430000000e-07;-5.164035000000e-07,400,violet 3.09V 23 mA
3.1,-0.940000,-0.940000,-4.649771333333e-07,2.582201171266e-10,3,-4.651977000000e-07;-4.646148000000e-07;-4.651189000000e-07,400,violet 3.09V 23 mA
3.1,-0.920000,-0.920000,-4.069406666667e-07,9.992271457926e-11,3,-4.067995000000e-07;-4.070057000000e-07;-4.070168000000e-07,400,violet 3.09V 23 mA
3.1,-0.900000,-0.900000,-3.431596666667e-07,1.706750193268e-10,3,-3.431375000000e-07;-3.433789000000e-07;-3.429626000000e-07,400,violet 3.09V 23 mA
3.1,-0.880000,-0.880000,-2.730870000000e-07,2.627817472098e-10,3,-2.729149000000e-07;-2.734583000000e-07;-2.728878000000e-07,400,violet 3.09V 23 mA
3.1,-0.860000,-0.860000,-1.980059666667e-07,2.588806975337e-10,3,-1.982605000000e-07;-1.976508000000e-07;-1.981066000000e-07,400,violet 3.09V 23 mA
3.1,-0.840000,-0.840000,-1.147358666667e-07,2.146803877602e-10,3,-1.148119000000e-07;-1.144433000000e-07;-1.149524000000e-07,400,violet 3.09V 23 mA
3.1,-0.820000,-0.820000,-2.442654000000e-08,6.519331714217e-11,3,-2.434477000000e-08;-2.443054000000e-08;-2.450431000000e-08,400,violet 3.09V 23 mA
3.1,-0.800000,-0.800000,7.135485666667e-08,2.482804351714e-10,3,7.156209000000e-08;7.100577000000e-08;7.149671000000e-08,400,violet 3.09V 23 mA
3.1,-0.780000,-0.780000,1.755454000000e-07,1.693345209932e-10,3,1.755835000000e-07;1.757311000000e-07;1.753216000000e-07,400,violet 3.09V 23 mA
3.1,-0.760000,-0.760000,2.870545666667e-07,3.035482754943e-11,3,2.870432000000e-07;2.870961000000e-07;2.870244000000e-07,400,violet 3.09V 23 mA
3.1,-0.740000,-0.740000,4.056660333333e-07,7.581773465943e-11,3,4.056797000000e-07;4.057513000000e-07;4.055671000000e-07,400,violet 3.09V 23 mA
3.1,-0.720000,-0.720000,5.288227333333e-07,2.275089204600e-10,3,5.286441000000e-07;5.291438000000e-07;5.286803000000e-07,400,violet 3.09V 23 mA
3.1,-0.700000,-0.700000,6.601074666667e-07,1.484338311243e-10,3,6.600121000000e-07;6.603171000000e-07;6.599932000000e-07,400,violet 3.09V 23 mA
3.1,-0.680000,-0.680000,7.971931000000e-07,2.069236735288e-10,3,7.973110000000e-07;7.969022000000e-07;7.973661000000e-07,400,violet 3.09V 23 mA
3.1,-0.660000,-0.660000,9.230761333333e-07,1.123304018876e-08,3,9.150983000000e-07;9.151681000000e-07;9.389620000000e-07,400,violet 3.09V 23 mA
3.1,-0.640000,-0.640000,1.083454666667e-06,2.050143626405e-10,3,1.083685000000e-06;1.083187000000e-06;1.083492000000e-06,400,violet 3.09V 23 mA
3.1,-0.620000,-0.620000,1.236093666667e-06,2.654811146244e-10,3,1.235956000000e-06;1.235860000000e-06;1.236465000000e-06,400,violet 3.09V 23 mA
3.1,-0.600000,-0.600000,1.393566333333e-06,2.317028748682e-10,3,1.393717000000e-06;1.393239000000e-06;1.393743000000e-06,400,violet 3.09V 23 mA
3.1,-0.580000,-0.580000,1.552624000000e-06,5.024606120554e-11,3,1.552553000000e-06;1.552657000000e-06;1.552662000000e-06,400,violet 3.09V 23 mA
3.1,-0.560000,-0.560000,1.719636666667e-06,1.917017359222e-10,3,1.719665000000e-06;1.719856000000e-06;1.719389000000e-06,400,violet 3.09V 23 mA
3.1,-0.540000,-0.540000,1.891642666667e-06,6.239836180192e-11,3,1.891574000000e-06;1.891725000000e-06;1.891629000000e-06,400,violet 3.09V 23 mA
3.1,-0.520000,-0.520000,2.068113333333e-06,2.094283223975e-10,3,2.068177000000e-06;2.067831000000e-06;2.068332000000e-06,400,violet 3.09V 23 mA
3.1,-0.500000,-0.500000,2.245888000000e-06,1.438355542510e-10,3,2.246024000000e-06;2.245689000000e-06;2.245951000000e-06,400,violet 3.09V 23 mA
3.1,-0.480000,-0.480000,2.430928000000e-06,1.602747640773e-10,3,2.430902000000e-06;2.430746000000e-06;2.431136000000e-06,400,violet 3.09V 23 mA
3.1,-0.460000,-0.460000,2.620579333333e-06,2.527796581126e-10,3,2.620305000000e-06;2.620915000000e-06;2.620518000000e-06,400,violet 3.09V 23 mA
3.1,-0.440000,-0.440000,2.814754666667e-06,6.357322986569e-11,3,2.814671000000e-06;2.814768000000e-06;2.814825000000e-06,400,violet 3.09V 23 mA
3.1,-0.420000,-0.420000,3.009536666667e-06,2.166876912877e-10,3,3.009631000000e-06;3.009237000000e-06;3.009742000000e-06,400,violet 3.09V 23 mA
3.1,-0.400000,-0.400000,3.211715333333e-06,1.513722416943e-10,3,3.211879000000e-06;3.211753000000e-06;3.211514000000e-06,400,violet 3.09V 23 mA
3.1,-0.380000,-0.380000,3.417679000000e-06,3.018487479958e-10,3,3.417792000000e-06;3.417266000000e-06;3.417979000000e-06,400,violet 3.09V 23 mA
3.1,-0.360000,-0.360000,3.624179666667e-06,3.798686907634e-10,3,3.623706000000e-06;3.624636000000e-06;3.624197000000e-06,400,violet 3.09V 23 mA
3.1,-0.340000,-0.340000,3.838302333333e-06,3.302749696169e-10,3,3.838304000000e-06;3.838706000000e-06;3.837897000000e-06,400,violet 3.09V 23 mA
3.1,-0.320000,-0.320000,4.055633333333e-06,2.302032917998e-10,3,4.055401000000e-06;4.055947000000e-06;4.055552000000e-06,400,violet 3.09V 23 mA
3.1,-0.300000,-0.300000,4.277942000000e-06,3.280121948954e-10,3,4.277570000000e-06;4.278368000000e-06;4.277888000000e-06,400,violet 3.09V 23 mA
3.1,-0.280000,-0.280000,4.499321333333e-06,5.423610933289e-11,3,4.499266000000e-06;4.499395000000e-06;4.499303000000e-06,400,violet 3.09V 23 mA
3.1,-0.260000,-0.260000,4.728564333333e-06,3.534905310688e-11,3,4.728582000000e-06;4.728596000000e-06;4.728515000000e-06,400,violet 3.09V 23 mA
3.1,-0.240000,-0.240000,4.960729333333e-06,2.107452385121e-10,3,4.960467000000e-06;4.960738000000e-06;4.960983000000e-06,400,violet 3.09V 23 mA
3.1,-0.220000,-0.220000,5.196556333333e-06,2.341257971453e-10,3,5.196606000000e-06;5.196815000000e-06;5.196248000000e-06,400,violet 3.09V 23 mA
3.1,-0.200000,-0.200000,5.431375333333e-06,1.566957419828e-10,3,5.431465000000e-06;5.431155000000e-06;5.431506000000e-06,400,violet 3.09V 23 mA
3.1,-0.180000,-0.180000,5.672780333333e-06,9.718138825022e-11,3,5.672660000000e-06;5.672783000000e-06;5.672898000000e-06,400,violet 3.09V 23 mA
3.1,-0.160000,-0.160000,5.918139000000e-06,1.174506988768e-10,3,5.918051000000e-06;5.918061000000e-06;5.918305000000e-06,400,violet 3.09V 23 mA
3.1,-0.140000,-0.140000,6.161509333333e-06,2.373188197808e-10,3,6.161174000000e-06;6.161665000000e-06;6.161689000000e-06,400,violet 3.09V 23 mA
3.1,-0.120000,-0.120000,6.412306000000e-06,2.173767850222e-10,3,6.412588000000e-06;6.412271000000e-06;6.412059000000e-06,400,violet 3.09V 23 mA
3.1,-0.100000,-0.100000,6.665924333333e-06,9.603587292720e-11,3,6.666060000000e-06;6.665862000000e-06;6.665851000000e-06,400,violet 3.09V 23 mA
3.1,-0.080000,-0.080000,6.921241333333e-06,1.861618173050e-10,3,6.921079000000e-06;6.921143000000e-06;6.921502000000e-06,400,violet 3.09V 23 mA
3.1,-0.060000,-0.060000,7.174723666667e-06,8.339997335633e-12,3,7.174731000000e-06;7.174728000000e-06;7.174712000000e-06,400,violet 3.09V 23 mA
3.1,-0.040000,-0.040000,7.435884666667e-06,1.141178727847e-10,3,7.435757000000e-06;7.436034000000e-06;7.435863000000e-06,400,violet 3.09V 23 mA
3.1,-0.020000,-0.020000,7.698599666667e-06,1.299239093561e-10,3,7.698696000000e-06;7.698416000000e-06;7.698687000000e-06,400,violet 3.09V 23 mA
3.1,0.000000,0.000000,7.963217000000e-06,1.283225103662e-10,3,7.963287000000e-06;7.963327000000e-06;7.963037000000e-06,400,violet 3.09V 23 mA
3.1,0.020000,0.020000,8.226398333333e-06,2.188292078817e-10,3,8.226401000000e-06;8.226129000000e-06;8.226665000000e-06,400,violet 3.09V 23 mA
3.1,0.040000,0.040000,8.495535333333e-06,3.593116876597e-10,3,8.495114000000e-06;8.495500000000e-06;8.495992000000e-06,400,violet 3.09V 23 mA
3.1,0.060000,0.060000,8.766281000000e-06,3.052179549114e-10,3,8.765988000000e-06;8.766702000000e-06;8.766153000000e-06,400,violet 3.09V 23 mA
3.1,0.080000,0.080000,9.033702666667e-06,2.829774235203e-10,3,9.033331000000e-06;9.033760000000e-06;9.034017000000e-06,400,violet 3.09V 23 mA
3.1,0.100000,0.100000,9.307739000000e-06,2.928970239983e-10,3,9.307326000000e-06;9.307973000000e-06;9.307918000000e-06,400,violet 3.09V 23 mA
3.1,0.120000,0.120000,9.582895000000e-06,4.131859952454e-10,3,9.582453000000e-06;9.582785000000e-06;9.583447000000e-06,400,violet 3.09V 23 mA
3.1,0.140000,0.140000,9.859478000000e-06,3.944591233579e-10,3,9.859001000000e-06;9.859466000000e-06;9.859967000000e-06,400,violet 3.09V 23 mA
3.1,0.160000,0.160000,1.013314333333e-05,3.013672547275e-10,3,1.013326000000e-05;1.013273000000e-05;1.013344000000e-05,400,violet 3.09V 23 mA
3.1,0.180000,0.180000,1.039164333333e-05,8.488252012176e-09,3,1.037964000000e-05;1.039777000000e-05;1.039752000000e-05,400,violet 3.09V 23 mA
3.1,0.200000,0.200000,1.067798333333e-05,4.652120185704e-10,3,1.067762000000e-05;1.067769000000e-05;1.067864000000e-05,400,violet 3.09V 23 mA
3.1,0.220000,0.220000,1.095559666667e-05,3.953338954460e-10,3,1.095592000000e-05;1.095504000000e-05;1.095583000000e-05,400,violet 3.09V 23 mA
3.1,0.240000,0.240000,1.123826666667e-05,5.123366948496e-10,3,1.123780000000e-05;1.123802000000e-05;1.123898000000e-05,400,violet 3.09V 23 mA
3.1,0.260000,0.260000,1.152238666667e-05,4.206608557447e-10,3,1.152237000000e-05;1.152188000000e-05;1.152291000000e-05,400,violet 3.09V 23 mA
3.1,0.280000,0.280000,1.180614333333e-05,3.392475333566e-10,3,1.180574000000e-05;1.180612000000e-05;1.180657000000e-05,400,violet 3.09V 23 mA
3.1,0.300000,0.300000,1.208702000000e-05,1.202774570178e-10,3,1.208718000000e-05;1.208689000000e-05;1.208699000000e-05,400,violet 3.09V 23 mA
3.1,0.320000,0.320000,1.237155666667e-05,3.926264835129e-10,3,1.237211000000e-05;1.237124000000e-05;1.237132000000e-05,400,violet 3.09V 23 mA
3.1,0.340000,0.340000,1.265927666667e-05,9.030811456105e-11,3,1.265938000000e-05;1.265916000000e-05;1.265929000000e-05,400,violet 3.09V 23 mA
3.1,0.360000,0.360000,1.294482000000e-05,6.613622305514e-10,3,1.294482000000e-05;1.294563000000e-05;1.294401000000e-05,400,violet 3.09V 23 mA
3.1,0.380000,0.380000,1.322671666667e-05,3.412070078739e-10,3,1.322626000000e-05;1.322681000000e-05;1.322708000000e-05,400,violet 3.09V 23 mA
3.1,0.400000,0.400000,1.351513333333e-05,3.796782263383e-10,3,1.351567000000e-05;1.351485000000e-05;1.351488000000e-05,400,violet 3.09V 23 mA
3.1,0.420000,0.420000,1.380306000000e-05,3.325657829660e-10,3,1.380353000000e-05;1.380284000000e-05;1.380281000000e-05,400,violet 3.09V 23 mA
3.1,0.440000,0.440000,1.408639666667e-05,1.381625451742e-10,3,1.408654000000e-05;1.408644000000e-05;1.408621000000e-05,400,violet 3.09V 23 mA
3.1,0.460000,0.460000,1.437473333333e-05,4.772374205317e-10,3,1.437427000000e-05;1.437454000000e-05;1.437539000000e-05,400,violet 3.09V 23 mA
3.1,0.480000,0.480000,1.466448666667e-05,4.629134788369e-10,3,1.466427000000e-05;1.466406000000e-05;1.466513000000e-05,400,violet 3.09V 23 mA
3.1,0.500000,0.500000,1.495276000000e-05,5.184592558731e-10,3,1.495324000000e-05;1.495300000000e-05;1.495204000000e-05,400,violet 3.09V 23 mA
3.1,0.520000,0.520000,1.523452000000e-05,3.536476589296e-10,3,1.523412000000e-05;1.523446000000e-05;1.523498000000e-05,400,violet 3.09V 23 mA
3.1,0.540000,0.540000,1.552412333333e-05,1.948218559488e-10,3,1.552405000000e-05;1.552393000000e-05;1.552439000000e-05,400,violet 3.09V 23 mA
3.1,0.560000,0.560000,1.581318666667e-05,3.000370347521e-10,3,1.581300000000e-05;1.581361000000e-05;1.581295000000e-05,400,violet 3.09V 23 mA
3.1,0.580000,0.580000,1.609664666667e-05,9.509410543715e-10,3,1.609603000000e-05;1.609592000000e-05;1.609799000000e-05,400,violet 3.09V 23 mA
3.1,0.600000,0.600000,1.638662000000e-05,8.825342297427e-10,3,1.638649000000e-05;1.638561000000e-05;1.638776000000e-05,400,violet 3.09V 23 mA
3.1,0.620000,0.620000,1.667410333333e-05,5.851685417221e-10,3,1.667354000000e-05;1.667386000000e-05;1.667491000000e-05,400,violet 3.09V 23 mA
3.1,0.640000,0.640000,1.696226000000e-05,2.922327839241e-10,3,1.696215000000e-05;1.696197000000e-05;1.696266000000e-05,400,violet 3.09V 23 mA
3.1,0.660000,0.660000,1.724564333333e-05,3.774770044505e-10,3,1.724589000000e-05;1.724511000000e-05;1.724593000000e-05,400,violet 3.09V 23 mA
3.1,0.680000,0.680000,1.753293666667e-05,3.242769735201e-10,3,1.753307000000e-05;1.753325000000e-05;1.753249000000e-05,400,violet 3.09V 23 mA
3.1,0.700000,0.700000,1.782031000000e-05,1.854723699108e-10,3,1.782047000000e-05;1.782005000000e-05;1.782041000000e-05,400,violet 3.09V 23 mA
3.1,0.720000,0.720000,1.810707000000e-05,9.626352718742e-11,3,1.810704000000e-05;1.810720000000e-05;1.810697000000e-05,400,violet 3.09V 23 mA
3.1,0.740000,0.740000,1.839012000000e-05,1.395229969098e-10,3,1.839028000000e-05;1.838994000000e-05;1.839014000000e-05,400,violet 3.09V 23 mA
3.1,0.760000,0.760000,1.867692666667e-05,5.709251750934e-10,3,1.867736000000e-05;1.867612000000e-05;1.867730000000e-05,400,violet 3.09V 23 mA
3.1,0.780000,0.780000,1.896180333333e-05,7.437442810231e-10,3,1.896185000000e-05;1.896269000000e-05;1.896087000000e-05,400,violet 3.09V 23 mA
3.1,0.800000,0.800000,1.924213333333e-05,5.144144459696e-10,3,1.924214000000e-05;1.924150000000e-05;1.924276000000e-05,400,violet 3.09V 23 mA
3.1,0.820000,0.820000,1.952837000000e-05,3.212475680843e-10,3,1.952873000000e-05;1.952795000000e-05;1.952843000000e-05,400,violet 3.09V 23 mA
3.1,0.840000,0.840000,1.981405333333e-05,4.242902570429e-10,3,1.981381000000e-05;1.981370000000e-05;1.981465000000e-05,400,violet 3.09V 23 mA
3.1,0.860000,0.860000,2.009874666667e-05,3.324989557217e-10,3,2.009828000000e-05;2.009903000000e-05;2.009893000000e-05,400,violet 3.09V 23 mA
3.1,0.880000,0.880000,2.037865333333e-05,1.028472437917e-09,3,2.037720000000e-05;2.037943000000e-05;2.037933000000e-05,400,violet 3.09V 23 mA
3.1,0.900000,0.900000,2.066259000000e-05,2.196967607112e-10,3,2.066251000000e-05;2.066289000000e-05;2.066237000000e-05,400,violet 3.09V 23 mA
3.1,0.920000,0.920000,2.094561333333e-05,6.847546194724e-10,3,2.094658000000e-05;2.094508000000e-05;2.094518000000e-05,400,violet 3.09V 23 mA
3.1,0.940000,0.940000,2.122597000000e-05,6.790189000810e-10,3,2.122551000000e-05;2.122693000000e-05;2.122547000000e-05,400,violet 3.09V 23 mA
3.1,0.960000,0.960000,2.150868000000e-05,2.969848480984e-10,3,2.150826000000e-05;2.150889000000e-05;2.150889000000e-05,400,violet 3.09V 23 mA
3.1,0.980000,0.980000,2.179124000000e-05,5.385783756020e-10,3,2.179199000000e-05;2.179075000000e-05;2.179098000000e-05,400,violet 3.09V 23 mA
3.1,1.000000,1.000000,2.207484666667e-05,1.138458997457e-09,3,2.207472000000e-05;2.207352000000e-05;2.207630000000e-05,400,violet 3.09V 23 mA
3.1,1.020000,1.020000,2.235469333333e-05,9.151077653609e-10,3,2.235538000000e-05;2.235530000000e-05;2.235340000000e-05,400,violet 3.09V 23 mA
3.1,1.040000,1.040000,2.263712666667e-05,9.463379711018e-11,3,2.263725000000e-05;2.263702000000e-05;2.263711000000e-05,400,violet 3.09V 23 mA
3.1,1.060000,1.060000,2.292017333333e-05,4.597342227361e-10,3,2.292080000000e-05;2.292001000000e-05;2.291971000000e-05,400,violet 3.09V 23 mA
3.1,1.080000,1.080000,2.319611333333e-05,1.009433284351e-09,3,2.319673000000e-05;2.319692000000e-05;2.319469000000e-05,400,violet 3.09V 23 mA
