LED_V,V_set,V_actual,I_avg_A,I_std_A,N,Readings_A,Wavelength_nm,Comment
4.6,-1.900000,-1.900000,-1.908935000000e-09,2.486601272152e-11,3,-1.910509000000e-09;-1.877724000000e-09;-1.938572000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.880000,-1.880000,-1.911828333333e-09,2.435370035311e-11,3,-1.929049000000e-09;-1.877387000000e-09;-1.929049000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.860000,-1.860000,-1.900465666667e-09,2.330845555206e-11,3,-1.924415000000e-09;-1.868876000000e-09;-1.908106000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.840000,-1.840000,-1.891026000000e-09,2.005377342713e-11,3,-1.877977000000e-09;-1.919357000000e-09;-1.875744000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.820000,-1.820000,-1.894355000000e-09,1.699144027641e-11,3,-1.907895000000e-09;-1.870393000000e-09;-1.904777000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.800000,-1.800000,-1.891630666667e-09,1.331256590177e-11,3,-1.907475000000e-09;-1.874902000000e-09;-1.892515000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.780000,-1.780000,-1.880688333333e-09,2.472824740162e-11,3,-1.863945000000e-09;-1.915649000000e-09;-1.862471000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.760000,-1.760000,-1.888006666667e-09,1.135441712384e-11,3,-1.874017000000e-09;-1.888175000000e-09;-1.901828000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.740000,-1.740000,-1.881447000000e-09,2.474571156113e-11,3,-1.865336000000e-09;-1.916407000000e-09;-1.862598000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.720000,-1.720000,-1.866263333333e-09,2.262511744844e-11,3,-1.851094000000e-09;-1.898246000000e-09;-1.849450000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.700000,-1.700000,-1.882809666667e-09,1.822756844880e-11,3,-1.891673000000e-09;-1.857415000000e-09;-1.899341000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.680000,-1.680000,-1.887093000000e-09,1.932204649272e-11,3,-1.896602000000e-09;-1.860153000000e-09;-1.904524000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.660000,-1.660000,-1.864535333333e-09,3.381808338087e-11,3,-1.846880000000e-09;-1.911856000000e-09;-1.834870000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.640000,-1.640000,-1.875393000000e-09,2.449148043708e-11,3,-1.855729000000e-09;-1.909918000000e-09;-1.860532000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.620000,-1.620000,-1.874691333333e-09,8.011092823219e-12,3,-1.871868000000e-09;-1.866601000000e-09;-1.885605000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.600000,-1.600000,-1.881967000000e-09,1.527787775402e-11,3,-1.878273000000e-09;-1.902250000000e-09;-1.865378000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.580000,-1.580000,-1.864001000000e-09,1.998837748960e-11,3,-1.848439000000e-09;-1.851345000000e-09;-1.892219000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.560000,-1.560000,-1.866037666667e-09,2.749067707828e-11,3,-1.832215000000e-09;-1.899551000000e-09;-1.866347000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.540000,-1.540000,-1.868875666667e-09,2.071169402911e-11,3,-1.867190000000e-09;-1.895043000000e-09;-1.844394000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.520000,-1.520000,-1.856149666667e-09,2.441023404685e-11,3,-1.843297000000e-09;-1.890323000000e-09;-1.834829000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.500000,-1.500000,-1.846963000000e-09,8.858067095403e-12,3,-1.842623000000e-09;-1.859310000000e-09;-1.838956000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.480000,-1.480000,-1.857062333333e-09,5.285865071637e-12,3,-1.855685000000e-09;-1.851388000000e-09;-1.864114000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.460000,-1.460000,-1.864970333333e-09,1.969543108326e-11,3,-1.886447000000e-09;-1.838872000000e-09;-1.869592000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.440000,-1.440000,-1.843648333333e-09,1.937440638804e-11,3,-1.830951000000e-09;-1.871024000000e-09;-1.828970000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.420000,-1.420000,-1.851852000000e-09,1.706685046125e-11,3,-1.872584000000e-09;-1.830783000000e-09;-1.852189000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.400000,-1.400000,-1.852301000000e-09,1.896959974978e-11,3,-1.866979000000e-09;-1.825515000000e-09;-1.864409000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.380000,-1.380000,-1.842623333333e-09,6.437309237735e-12,3,-1.845024000000e-09;-1.849028000000e-09;-1.833818000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.360000,-1.360000,-1.853817666667e-09,9.317944885482e-12,3,-1.866305000000e-09;-1.851219000000e-09;-1.843929000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.340000,-1.340000,-1.843171000000e-09,1.959715491255e-11,3,-1.818562000000e-09;-1.866515000000e-09;-1.844436000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.320000,-1.320000,-1.848733666667e-09,2.999790696402e-12,3,-1.847048000000e-09;-1.852948000000e-09;-1.846205000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.300000,-1.300000,-1.846696333333e-09,1.452846071987e-11,3,-1.858046000000e-09;-1.826189000000e-09;-1.855854000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.280000,-1.280000,-1.833254333333e-09,1.176587260777e-11,3,-1.822649000000e-09;-1.849661000000e-09;-1.827453000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.260000,-1.260000,-1.838016000000e-09,1.699098710101e-11,3,-1.827748000000e-09;-1.861964000000e-09;-1.824336000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.240000,-1.240000,-1.838381333333e-09,1.783311768094e-11,3,-1.839252000000e-09;-1.816118000000e-09;-1.859774000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.220000,-1.220000,-1.842847333333e-09,1.449798133841e-11,3,-1.854758000000e-09;-1.822439000000e-09;-1.851345000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.200000,-1.200000,-1.829602000000e-09,1.302643652987e-11,3,-1.830066000000e-09;-1.813421000000e-09;-1.845319000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.180000,-1.180000,-1.830024000000e-09,1.533870531260e-11,3,-1.823788000000e-09;-1.815149000000e-09;-1.851135000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.160000,-1.160000,-1.829869333333e-09,1.905626781111e-11,3,-1.849407000000e-09;-1.804025000000e-09;-1.836176000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.140000,-1.140000,-1.809545333333e-09,2.611773043143e-11,3,-1.792227000000e-09;-1.846458000000e-09;-1.789951000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.120000,-1.120000,-1.834813333333e-09,1.904697456874e-11,3,-1.843213000000e-09;-1.808449000000e-09;-1.852778000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.100000,-1.100000,-1.820177333333e-09,1.138187747645e-11,3,-1.815739000000e-09;-1.835796000000e-09;-1.808997000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.080000,-1.080000,-1.833773666667e-09,2.043394459118e-11,3,-1.847005000000e-09;-1.804909000000e-09;-1.849407000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.060000,-1.060000,-1.815992000000e-09,1.900668829649e-12,3,-1.818183000000e-09;-1.813548000000e-09;-1.816245000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.040000,-1.040000,-1.813421000000e-09,7.295023920454e-12,3,-1.812705000000e-09;-1.804866000000e-09;-1.822692000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.020000,-1.020000,-1.802900333333e-09,1.239993603030e-11,3,-1.819321000000e-09;-1.789360000000e-09;-1.800020000000e-09,590,RCA 929  yellow 4.6V
4.6,-1.000000,-1.000000,-1.799037666667e-09,2.276619987808e-11,3,-1.784177000000e-09;-1.831203000000e-09;-1.781733000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.980000,-0.980000,-1.798996666667e-09,5.728767542461e-12,3,-1.806089000000e-09;-1.798842000000e-09;-1.792059000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.960000,-0.960000,-1.813434000000e-09,1.024912458050e-11,3,-1.821426000000e-09;-1.798966000000e-09;-1.819910000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.940000,-0.940000,-1.805695666667e-09,2.540748506947e-11,3,-1.822101000000e-09;-1.769808000000e-09;-1.825178000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.920000,-0.920000,-1.803490000000e-09,1.025630235514e-11,3,-1.812747000000e-09;-1.789191000000e-09;-1.808532000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.900000,-0.900000,-1.782983333333e-09,1.732276930003e-11,3,-1.770860000000e-09;-1.807481000000e-09;-1.770609000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.880000,-0.880000,-1.793279000000e-09,1.022779516807e-11,3,-1.798714000000e-09;-1.802170000000e-09;-1.778953000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.860000,-0.860000,-1.790764666667e-09,1.125622190415e-11,3,-1.806678000000e-09;-1.783166000000e-09;-1.782450000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.840000,-0.840000,-1.785694000000e-09,2.114167289187e-11,3,-1.797619000000e-09;-1.755987000000e-09;-1.803476000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.820000,-0.820000,-1.784612666667e-09,2.971396006743e-11,3,-1.809755000000e-09;-1.742882000000e-09;-1.801201000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.800000,-0.800000,-1.768445666667e-09,2.542182916751e-11,3,-1.741197000000e-09;-1.802381000000e-09;-1.761759000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.780000,-0.780000,-1.755340666667e-09,1.952993531878e-11,3,-1.742967000000e-09;-1.782912000000e-09;-1.740143000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.760000,-0.760000,-1.769457000000e-09,1.586467612864e-11,3,-1.791046000000e-09;-1.753374000000e-09;-1.763951000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.740000,-0.740000,-1.742011333333e-09,2.510049062380e-11,3,-1.770103000000e-09;-1.746759000000e-09;-1.709172000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.720000,-0.720000,-1.738808333333e-09,6.268253628847e-12,3,-1.742461000000e-09;-1.743977000000e-09;-1.729987000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.700000,-0.700000,-1.735900666667e-09,9.714377397560e-12,3,-1.739216000000e-09;-1.722697000000e-09;-1.745789000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.680000,-0.680000,-1.737010666667e-09,2.064900798801e-11,3,-1.748698000000e-09;-1.707991000000e-09;-1.754343000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.660000,-0.660000,-1.704227333333e-09,1.985517063359e-11,3,-1.684690000000e-09;-1.731462000000e-09;-1.696530000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.640000,-0.640000,-1.694928333333e-09,1.292599162755e-11,3,-1.688945000000e-09;-1.682961000000e-09;-1.712879000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.620000,-0.620000,-1.678074000000e-09,1.170844706469e-11,3,-1.687344000000e-09;-1.661557000000e-09;-1.685321000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.600000,-0.600000,-1.647228333333e-09,8.966227387009e-12,3,-1.642172000000e-09;-1.659827000000e-09;-1.639686000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.580000,-0.580000,-1.616959333333e-09,8.039722811695e-12,3,-1.609262000000e-09;-1.628055000000e-09;-1.613561000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.560000,-0.560000,-1.570622333333e-09,1.239030175402e-11,3,-1.583305000000e-09;-1.553810000000e-09;-1.574752000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.540000,-0.540000,-1.494478666667e-09,1.727936739454e-11,3,-1.481079000000e-09;-1.518876000000e-09;-1.483481000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.520000,-0.520000,-1.435204666667e-09,1.075749649728e-11,3,-1.434685000000e-09;-1.422297000000e-09;-1.448632000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.500000,-0.500000,-1.320800333333e-09,2.152679998410e-11,3,-1.304353000000e-09;-1.351210000000e-09;-1.306838000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.480000,-0.480000,-1.188600000000e-09,1.555033358699e-11,3,-1.197196000000e-09;-1.166772000000e-09;-1.201832000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.460000,-0.460000,-1.013432666667e-09,2.124890573376e-11,3,-9.978837000000e-10;-1.043477000000e-09;-9.989373000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.440000,-0.440000,-7.974900333333e-10,1.736289991377e-11,3,-8.089794000000e-10;-7.729517000000e-10;-8.105390000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.420000,-0.420000,-5.252229000000e-10,7.970425099077e-12,3,-5.355887000000e-10;-5.162054000000e-10;-5.238746000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.400000,-0.400000,-1.533282000000e-10,1.147831720797e-11,3,-1.528927000000e-10;-1.675989000000e-10;-1.394930000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.380000,-0.380000,2.571297666667e-10,1.061444038950e-11,3,2.603179000000e-10;2.682391000000e-10;2.428323000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.360000,-0.360000,7.706749000000e-10,1.652376025748e-11,3,7.634842000000e-10;7.935257000000e-10;7.550148000000e-10,590,RCA 929  yellow 4.6V
4.6,-0.340000,-0.340000,1.394105666667e-09,8.476828036215e-12,3,1.398993000000e-09;1.382182000000e-09;1.401142000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.320000,-0.320000,2.110034333333e-09,1.773917324893e-11,3,2.097787000000e-09;2.135119000000e-09;2.097197000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.300000,-0.300000,2.982268333333e-09,8.600407987738e-12,3,2.983996000000e-09;2.970978000000e-09;2.991831000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.280000,-0.280000,3.945691666667e-09,7.807080475796e-12,3,3.940860000000e-09;3.956705000000e-09;3.939510000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.260000,-0.260000,5.088047666667e-09,1.209461820628e-11,3,5.091336000000e-09;5.071867000000e-09;5.100940000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.240000,-0.240000,6.376716333333e-09,5.558640201424e-12,3,6.384559000000e-09;6.373261000000e-09;6.372329000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.220000,-0.220000,7.842524666667e-09,1.024211873697e-11,3,7.851753000000e-09;7.828242000000e-09;7.847579000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.200000,-0.200000,9.465995000000e-09,9.181252637845e-13,3,9.465109000000e-09;9.467260000000e-09;9.465616000000e-09,590,RCA 929  yellow 4.6V
4.6,-0.180000,-0.180000,1.129940000000e-08,5.885394350990e-12,3,1.129844000000e-08;1.130704000000e-08;1.129272000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.160000,-0.160000,1.335136333333e-08,4.122105718629e-12,3,1.335510000000e-08;1.334562000000e-08;1.335337000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.140000,-0.140000,1.555576333333e-08,3.600234560260e-12,3,1.555109000000e-08;1.555635000000e-08;1.555985000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.120000,-0.120000,1.799008666667e-08,7.815618266580e-12,3,1.799377000000e-08;1.797922000000e-08;1.799727000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.100000,-0.100000,2.062368666667e-08,8.881712797779e-12,3,2.061624000000e-08;2.063617000000e-08;2.061865000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.080000,-0.080000,2.345613666667e-08,2.683931610323e-12,3,2.345292000000e-08;2.345600000000e-08;2.345949000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.060000,-0.060000,2.642881666667e-08,1.052372979931e-12,3,2.642785000000e-08;2.642832000000e-08;2.643028000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.040000,-0.040000,2.961372333333e-08,1.028005944643e-11,3,2.961658000000e-08;2.959995000000e-08;2.962464000000e-08,590,RCA 929  yellow 4.6V
4.6,-0.020000,-0.020000,3.289401666667e-08,4.088376477555e-12,3,3.289572000000e-08;3.289795000000e-08;3.288838000000e-08,590,RCA 929  yellow 4.6V
4.6,0.000000,0.000000,3.626678666667e-08,1.644105498102e-11,3,3.625153000000e-08;3.625922000000e-08;3.628961000000e-08,590,RCA 929  yellow 4.6V
4.6,0.020000,0.020000,3.966244666667e-08,3.936532597209e-12,3,3.965749000000e-08;3.966712000000e-08;3.966273000000e-08,590,RCA 929  yellow 4.6V
4.6,0.040000,0.040000,4.308609000000e-08,9.340988527274e-12,3,4.307288000000e-08;4.309264000000e-08;4.309275000000e-08,590,RCA 929  yellow 4.6V
4.6,0.060000,0.060000,4.653121333333e-08,1.200213684678e-11,3,4.653978000000e-08;4.651424000000e-08;4.653962000000e-08,590,RCA 929  yellow 4.6V
4.6,0.080000,0.080000,4.991462000000e-08,1.573420054107e-11,3,4.992636000000e-08;4.989238000000e-08;4.992512000000e-08,590,RCA 929  yellow 4.6V
4.6,0.100000,0.100000,5.332527333333e-08,1.822862279189e-11,3,5.330945000000e-08;5.335081000000e-08;5.331556000000e-08,590,RCA 929  yellow 4.6V
4.6,0.120000,0.120000,5.672168333333e-08,1.911940433754e-11,3,5.674406000000e-08;5.669735000000e-08;5.672364000000e-08,590,RCA 929  yellow 4.6V
4.6,0.140000,0.140000,6.007595000000e-08,2.617711341357e-11,3,6.008757000000e-08;6.003970000000e-08;6.010058000000e-08,590,RCA 929  yellow 4.6V
4.6,0.160000,0.160000,6.334231333333e-08,2.180232454477e-11,3,6.334869000000e-08;6.336525000000e-08;6.331300000000e-08,590,RCA 929  yellow 4.6V
4.6,0.180000,0.180000,6.662433333333e-08,1.211083628638e-11,3,6.663572000000e-08;6.660756000000e-08;6.662972000000e-08,590,RCA 929  yellow 4.6V
4.6,0.200000,0.200000,6.985126000000e-08,3.092798085877e-12,3,6.985550000000e-08;6.984821000000e-08;6.985007000000e-08,590,RCA 929  yellow 4.6V
4.6,0.220000,0.220000,7.297214666667e-08,1.464398473398e-11,3,7.297223000000e-08;7.299004000000e-08;7.295417000000e-08,590,RCA 929  yellow 4.6V
4.6,0.240000,0.240000,7.609102666667e-08,1.300139052392e-11,3,7.607468000000e-08;7.610649000000e-08;7.609191000000e-08,590,RCA 929  yellow 4.6V
4.6,0.260000,0.260000,7.914988000000e-08,8.471001514973e-12,3,7.913920000000e-08;7.915052000000e-08;7.915992000000e-08,590,RCA 929  yellow 4.6V
4.6,0.280000,0.280000,8.215239333333e-08,1.709946847777e-11,3,8.216226000000e-08;8.212834000000e-08;8.216658000000e-08,590,RCA 929  yellow 4.6V
4.6,0.300000,0.300000,8.504774000000e-08,1.141154678385e-11,3,8.504264000000e-08;8.506355000000e-08;8.503703000000e-08,590,RCA 929  yellow 4.6V
4.6,0.320000,0.320000,8.793553666667e-08,6.161235446091e-12,3,8.794385000000e-08;8.792912000000e-08;8.793364000000e-08,590,RCA 929  yellow 4.6V
4.6,0.340000,0.340000,9.075942000000e-08,1.142106825126e-11,3,9.074680000000e-08;9.077446000000e-08;9.075700000000e-08,590,RCA 929  yellow 4.6V
4.6,0.360000,0.360000,9.353757333333e-08,1.966529656244e-11,3,9.352619000000e-08;9.356524000000e-08;9.352129000000e-08,590,RCA 929  yellow 4.6V
4.6,0.380000,0.380000,9.621262333333e-08,1.374827585150e-11,3,9.622838000000e-08;9.619488000000e-08;9.621461000000e-08,590,RCA 929  yellow 4.6V
4.6,0.400000,0.400000,9.886888333333e-08,1.530977102666e-11,3,9.885432000000e-08;9.889004000000e-08;9.886229000000e-08,590,RCA 929  yellow 4.6V
4.6,0.420000,0.420000,1.014879333333e-07,1.256697612351e-11,3,1.015000000000e-07;1.014706000000e-07;1.014932000000e-07,590,RCA 929  yellow 4.6V
4.6,0.440000,0.440000,1.039965333333e-07,1.520665059184e-11,3,1.040016000000e-07;1.039759000000e-07;1.040121000000e-07,590,RCA 929  yellow 4.6V
4.6,0.460000,0.460000,1.064740333333e-07,1.337667954148e-11,3,1.064658000000e-07;1.064634000000e-07;1.064929000000e-07,590,RCA 929  yellow 4.6V
4.6,0.480000,0.480000,1.089074000000e-07,5.200640986136e-12,3,1.089097000000e-07;1.089123000000e-07;1.089002000000e-07,590,RCA 929  yellow 4.6V
4.6,0.500000,0.500000,1.112867000000e-07,2.790459938193e-12,3,1.112831000000e-07;1.112899000000e-07;1.112871000000e-07,590,RCA 929  yellow 4.6V
4.6,0.520000,0.520000,1.135440666667e-07,1.142579926696e-11,3,1.135422000000e-07;1.135589000000e-07;1.135311000000e-07,590,RCA 929  yellow 4.6V
4.6,0.540000,0.540000,1.158026333333e-07,8.187931498382e-12,3,1.158122000000e-07;1.157922000000e-07;1.158035000000e-07,590,RCA 929  yellow 4.6V
4.6,0.560000,0.560000,1.179972000000e-07,6.174679478860e-12,3,1.179935000000e-07;1.180059000000e-07;1.179922000000e-07,590,RCA 929  yellow 4.6V
4.6,0.580000,0.580000,1.201004000000e-07,1.074833320412e-11,3,1.200876000000e-07;1.201139000000e-07;1.200997000000e-07,590,RCA 929  yellow 4.6V
4.6,0.600000,0.600000,1.221884666667e-07,4.403281604536e-12,3,1.221823000000e-07;1.221908000000e-07;1.221923000000e-07,590,RCA 929  yellow 4.6V
4.6,0.620000,0.620000,1.242264333333e-07,1.138781024703e-11,3,1.242369000000e-07;1.242106000000e-07;1.242318000000e-07,590,RCA 929  yellow 4.6V
4.6,0.640000,0.640000,1.261985333333e-07,1.090881396955e-11,3,1.262111000000e-07;1.262000000000e-07;1.261845000000e-07,590,RCA 929  yellow 4.6V
4.6,0.660000,0.660000,1.280961333333e-07,1.722194981864e-11,3,1.281074000000e-07;1.280718000000e-07;1.281092000000e-07,590,RCA 929  yellow 4.6V
4.6,0.680000,0.680000,1.299823333333e-07,3.933050837309e-12,3,1.299773000000e-07;1.299869000000e-07;1.299828000000e-07,590,RCA 929  yellow 4.6V
4.6,0.700000,0.700000,1.318256000000e-07,1.536814888007e-11,3,1.318419000000e-07;1.318050000000e-07;1.318299000000e-07,590,RCA 929  yellow 4.6V
4.6,0.720000,0.720000,1.336031333333e-07,1.311699491330e-11,3,1.335973000000e-07;1.335908000000e-07;1.336213000000e-07,590,RCA 929  yellow 4.6V
4.6,0.740000,0.740000,1.353272666667e-07,1.257413571141e-11,3,1.353368000000e-07;1.353095000000e-07;1.353355000000e-07,590,RCA 929  yellow 4.6V
4.6,0.760000,0.760000,1.370315666667e-07,6.818764958231e-12,3,1.370290000000e-07;1.370248000000e-07;1.370409000000e-07,590,RCA 929  yellow 4.6V
4.6,0.780000,0.780000,1.387056000000e-07,1.075081392267e-11,3,1.387129000000e-07;1.386904000000e-07;1.387135000000e-07,590,RCA 929  yellow 4.6V
4.6,0.800000,0.800000,1.403004000000e-07,1.574801574793e-12,3,1.402990000000e-07;1.403026000000e-07;1.402996000000e-07,590,RCA 929  yellow 4.6V
4.6,0.820000,0.820000,1.419069000000e-07,6.219860662963e-12,3,1.419075000000e-07;1.418990000000e-07;1.419142000000e-07,590,RCA 929  yellow 4.6V
4.6,0.840000,0.840000,1.434600000000e-07,5.062278801755e-12,3,1.434662000000e-07;1.434600000000e-07;1.434538000000e-07,590,RCA 929  yellow 4.6V
4.6,0.860000,0.860000,1.449892000000e-07,5.012650662740e-12,3,1.449949000000e-07;1.449900000000e-07;1.449827000000e-07,590,RCA 929  yellow 4.6V
4.6,0.880000,0.880000,1.464587333333e-07,7.118208263949e-12,3,1.464492000000e-07;1.464663000000e-07;1.464607000000e-07,590,RCA 929  yellow 4.6V
4.6,0.900000,0.900000,1.479200333333e-07,4.187547678003e-12,3,1.479259000000e-07;1.479178000000e-07;1.479164000000e-07,590,RCA 929  yellow 4.6V
4.6,0.920000,0.920000,1.493519000000e-07,4.966554808568e-13,3,1.493522000000e-07;1.493523000000e-07;1.493512000000e-07,590,RCA 929  yellow 4.6V
4.6,0.940000,0.940000,1.507353666667e-07,6.727720432819e-12,3,1.507447000000e-07;1.507291000000e-07;1.507323000000e-07,590,RCA 929  yellow 4.6V
4.6,0.960000,0.960000,1.520975000000e-07,3.959797974640e-12,3,1.521019000000e-07;1.520983000000e-07;1.520923000000e-07,590,RCA 929  yellow 4.6V
4.6,0.980000,0.980000,1.534440333333e-07,5.140903509001e-12,3,1.534513000000e-07;1.534402000000e-07;1.534406000000e-07,590,RCA 929  yellow 4.6V
4.6,1.000000,1.000000,1.547492666667e-07,5.368012253664e-12,3,1.547473000000e-07;1.547439000000e-07;1.547566000000e-07,590,RCA 929  yellow 4.6V
4.6,1.020000,1.020000,1.560153000000e-07,1.000699755171e-11,3,1.560012000000e-07;1.560213000000e-07;1.560234000000e-07,590,RCA 929  yellow 4.6V
4.6,1.040000,1.040000,1.572758333333e-07,4.733802793619e-12,3,1.572741000000e-07;1.572711000000e-07;1.572823000000e-07,590,RCA 929  yellow 4.6V
4.6,1.060000,1.060000,1.585128000000e-07,3.040833219146e-12,3,1.585115000000e-07;1.585170000000e-07;1.585099000000e-07,590,RCA 929  yellow 4.6V
4.6,1.080000,1.080000,1.597104666667e-07,7.459371436139e-12,3,1.597135000000e-07;1.597177000000e-07;1.597002000000e-07,590,RCA 929  yellow 4.6V
4.6,1.100000,1.100000,1.608884000000e-07,5.881042991397e-12,3,1.608962000000e-07;1.608870000000e-07;1.608820000000e-07,590,RCA 929  yellow 4.6V
4.6,1.120000,1.120000,1.620540333333e-07,4.258586098175e-12,3,1.620590000000e-07;1.620545000000e-07;1.620486000000e-07,590,RCA 929  yellow 4.6V
4.6,1.140000,1.140000,1.631765333333e-07,8.625672276544e-12,3,1.631759000000e-07;1.631874000000e-07;1.631663000000e-07,590,RCA 929  yellow 4.6V
4.6,1.160000,1.160000,1.642760000000e-07,2.647867066150e-11,3,1.642636000000e-07;1.643128000000e-07;1.642516000000e-07,590,RCA 929  yellow 4.6V
4.6,1.180000,1.180000,1.653541000000e-07,7.742092740328e-12,3,1.653550000000e-07;1.653442000000e-07;1.653631000000e-07,590,RCA 929  yellow 4.6V
4.6,1.200000,1.200000,1.664076333333e-07,1.009334214002e-11,3,1.664001000000e-07;1.664219000000e-07;1.664009000000e-07,590,RCA 929  yellow 4.6V
4.6,1.220000,1.220000,1.674330333333e-07,6.126626768096e-12,3,1.674269000000e-07;1.674414000000e-07;1.674308000000e-07,590,RCA 929  yellow 4.6V
4.6,1.240000,1.240000,1.684295666667e-07,1.058846332361e-11,3,1.684417000000e-07;1.684159000000e-07;1.684311000000e-07,590,RCA 929  yellow 4.6V
4.6,1.260000,1.260000,1.694208666667e-07,7.106022484871e-12,3,1.694206000000e-07;1.694297000000e-07;1.694123000000e-07,590,RCA 929  yellow 4.6V
4.6,1.280000,1.280000,1.703873666667e-07,1.097157944671e-11,3,1.703926000000e-07;1.703721000000e-07;1.703974000000e-07,590,RCA 929  yellow 4.6V
4.6,1.300000,1.300000,1.713146666667e-07,1.402434391415e-11,3,1.713048000000e-07;1.713345000000e-07;1.713047000000e-07,590,RCA 929  yellow 4.6V
4.6,1.320000,1.320000,1.722402666667e-07,1.349921808435e-11,3,1.722431000000e-07;1.722225000000e-07;1.722552000000e-07,590,RCA 929  yellow 4.6V
